Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
Maine Technology Institute,[],0,[],0,[],0
Conrad N. Hilton Foundation,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
"Judy Marcus, George Marcus",[],0,[],0,[],0
"National Science Foundation, Massachusetts Life Sciences Center, Massachusetts Biomedical Initiatives, Massachusetts Office of Business Development, The Higher Education Emergency Relief Fund II",[],0,[],0,[Higher],1
"Alan Kral, Peg Kral",[],0,[],0,[],0
Otto Bremer Trust,[],0,[],0,[],0
Lilly Endowment,[],0,[],0,[],0
"Jim Chirico, Arthur Vining Davis Foundations",[],0,[],0,[],0
Centre for Collaborative Education (CFCE),[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
Sea,[Sea],1,[],0,[],0
"National Science Foundation, Massachusetts Life Sciences Center",[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation, Bernie Moreno",[],0,[],0,[],0
"Knight Foundation, Office of Texas Governor",[],0,[],0,[],0
Appalachian Regional Commission,[],0,[],0,[],0
National Institute on Drug Abuse (NIDA),[],0,[],0,[],0
"Alter Equity 3P, Femmes Business Angels, Paris Business Angels",[],0,[],0,[],0
"Massachusetts Clean Energy Center, The Boston Foundation",[],0,[],0,[],0
Lim Kaling,[],0,[],0,[],0
John Templeton Foundation,[],0,[],0,[],0
"Walton Family Foundation, Windgate Foundation",[],0,[],0,[],0
"Berry Family Foundation, The Schiewetz Foundation",[],0,[],0,[],0
Salesforce Foundation,[],0,[],0,[],0
Lilly Endowment,[],0,[],0,[],0
"Robert J. Carney, Nancy D. Carney",[],0,[],0,[],0
Enterprise Ireland,[],0,[],0,[],0
"National Science Foundation, The Champlin Foundation",[],0,[],0,[],0
Patrick J. McGovern Foundation,[],0,[],0,[],0
"Massachusetts Life Sciences Center, Andrew W. Mellon Foundation",[],0,[],0,[],0
The Austin E. Knowlton Foundation,[],0,[],0,[],0
"National Science Foundation, FuzeHub",[],0,[],0,[],0
Patrick P. Lee,[],0,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
Papa John's,[],0,[],0,[],0
"FuzeHub, The Arthur M. Blank Family Foundation",[],0,[],0,[],0
"Bruce N. Barron, The REAM Foundation",[],0,[],0,[],0
Redevelopment Assistance Capital Program (RACP),[],0,[],0,[],0
Department of Intellectual and Developmental Disabilities,[],0,[],0,[],0
"U.S. Department of Education, Massachusetts Life Sciences Center",[],0,[],0,[],0
Thomas R. Brown Family Foundation,[],0,[],0,[],0
Cancer Prevention and Research Institute of Texas,[],0,[],0,[],0
Otto Bremer Trust,[],0,[],0,[],0
U.S. Department of Labor,[],0,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
"Techstars, Techstars Workforce Development Accelerator",[Techstars],1,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
"Hollywood Foreign Press Association, Amgen Foundation",[],0,[],0,[],0
"National Science Foundation, National Security Agency",[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation, MacKenzie Scott",[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
Hive Ventures,[],0,[],0,[],0
"Tim Buchanan, Gail Buchanan",[],0,[],0,[],0
Google,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation, U.S. Department of Health &amp; Human Services",[],0,[],0,[],0
Edward Avedisian,[],0,[],0,[],0
"William K. Bowes, Jr. Foundation",[],0,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
Maguire Foundation,[],0,[],0,[],0
"U.S. Department of Education, All Within My Hands Foundation",[],0,[],0,[],0
Proparco,[],0,[],0,[],0
Hearst Foundations,[],0,[],0,[],0
"Janice Bini, Dean Scarborough",[],0,[],0,[],0
The Boler Family Foundation,[],0,[],0,[],0
"U.S. Department of Agriculture, U.S. Department of Justice",[],0,[],0,[],0
Office of Texas Governor,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation, Karen Takes, David Takes",[],0,[Takes],1,[],0
National Science Foundation,[],0,[],0,[],0
Apple,[Apple],1,[],0,[],0
National Science Foundation,[],0,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
The Cullen Foundation,[],0,[],0,[],0
"Wells Fargo &amp; Company, Knight Foundation",[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation, Texas Workforce Commision",[],0,[],0,[],0
MassDevelopment,[],0,[],0,[],0
"US Department of Energy, Gary Wendt",[],0,[],0,[],0
"JP Morgan Chase, National Science Foundation",[],0,[],0,[],0
Diana Davis Spencer Foundation,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
The Champlin Foundation,[],0,[],0,[],0
ServiceNow,[],0,[],0,[],0
Disruptive Technologies Innovation Fund,[],0,[],0,[],0
Nike,[],0,[],0,[],0
Innovate UK,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation, Barclays Corporate Banking",[],0,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
California Energy Commission,[],0,[],0,[],0
James S. McDonnell Foundation,[],0,[],0,[],0
Health Resources and Services Administration,[],0,[],0,[],0
Craig Newmark,[],0,[],0,[],0
European Social Fund (ESF),[],0,[],0,[],0
"North Carolina Biotechnology Center, Golden Leaf Wealth",[],0,[],0,[],0
Lilly Endowment,[],0,[],0,[],0
"U.S. Department of Education, Ventura County Community Foundation",[],0,[],0,[],0
Jon Stryker,[],0,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
"Arkansas Department of Education, Windgate Foundation, Division of Child Care &amp; Early Childhood Education",[amp],1,[],0,[Early],1
Internet Initiatives Development Fund (IIDF),[Internet],1,[],0,[],0
"Texas Workforce Commision, Office of Texas Governor",[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
U.S. Department of Labor,[],0,[],0,[],0
Hearst Foundations,[],0,[],0,[],0
"National Academies of Sciences, Engineering, and Medicine",[Medicine],1,[],0,[],0
Arkansas Department of Education,[],0,[],0,[],0
U.S. Department of Agriculture,[],0,[],0,[],0
Appalachian Regional Commission,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation, NiSource, National Security Agency",[],0,[],0,[],0
GRAMMY Museum,[],0,[],0,[],0
Department of Science and Technology,[],0,[],0,[],0
Clarendon School District Two,[],0,[],0,[],0
"Richard King Mellon Foundation, Appalachian Regional Commission",[],0,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
"US Department of Energy, Knight Foundation",[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
Sodexo,[Sodexo],1,[],0,[],0
U.S. Department of Labor,[],0,[],0,[],0
U.S. Department of Labor,[],0,[],0,[],0
Greater Kansas City Community Foundation,[],0,[],0,[],0
"Agency for Healthcare Research and Quality, Presbyterian Health Foundation",[],0,[],0,[],0
CRE Alliance,[],0,[],0,[],0
Mississippi Department of Education,[],0,[],0,[],0
Phillip Hagerman,[],0,[],0,[],0
Policy project,"[Policy, project]",2,[],0,[],0
"Small Business Innovation Research, Peg's Foundation, Signet Enterprises",[],0,[],0,[],0
Coastal Restoration Fund,[],0,[],0,[],0
Office of Texas Governor,[],0,[],0,[],0
"Bill Rambo, Trina Rambo",[],0,[],0,[],0
"John Templeton Foundation, Louisiana Board of Regents, National Endowment for the Humanities",[],0,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
"Richard A. Henson Foundation, Dave Rommel",[],0,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation, Utah State Legislature",[],0,[],0,[],0
"LuminaFoundation, Kenworth Sales Company",[],0,[],0,[],0
"Richard J. Hipple, Jean P Hipple",[],0,[],0,[],0
"U.S. Nuclear Regulatory Commission, The Provident Bank Foundation, The Charlotte W. Newcombe Foundation",[],0,[],0,[],0
Walmart Foundation,[],0,[],0,[],0
Interledger,[],0,[],0,[],0
Texas Workforce Commision,[],0,[],0,[],0
Robert W. Woodruff Foundation,[],0,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
The Howard Hughes Medical Institute,[],0,[],0,[],0
National Institute of Health Research,[],0,[],0,[],0
Maven Capital Partners,[],0,[],0,[],0
Patrick J. McGovern Foundation,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
"Gayle and Tom Benson Charitable Foundation, National Endowment for the Humanities",[],0,[],0,[],0
Advantage Capital,[],0,[],0,[],0
"Texas Workforce Commision, Office of Texas Governor",[],0,[],0,[],0
"Satish Gupta, Yasmin Gupta",[],0,[],0,[],0
The Howard Hughes Medical Institute,[],0,[],0,[],0
New Economy Initiative,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
U.S. Environmental Protection Agency,[],0,[],0,[],0
Bank of America,[],0,[],0,[],0
"Baconsult, Impact Ventures Hungary",[Baconsult],1,[],0,[],0
Health Resources and Services Administration,[],0,[],0,[],0
"The Duke Energy Foundation, Avis Foundation",[],0,[],0,[],0
"Massachusetts Life Sciences Center, Massachusetts Clean Energy Center, Maureen Wilkens, Deval Patrick, Therese Murray",[],0,[],0,[],0
"National Cancer Institute, National Institute on Minority Health and Health Disparities",[],0,[],0,[],0
US Department of Energy,[],0,[],0,[],0
"National Institute of Allergy and Infectious Diseases, National Cancer Institute SBIR Development Center",[],0,[],0,[Infectious],1
National Institutes of Health,[],0,[],0,[],0
Disruptive Technologies Innovation Fund,[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
Fonds d'accélération des collaborations en santé (FACS),"[Fonds, collaborations, santé]",3,[],0,[],0
U.S. Environmental Protection Agency,[],0,[],0,[],0
HSBC Equipment Finance UK Ltd,[Ltd],1,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
GRAMMY Museum,[],0,[],0,[],0
"The Dow Chemical Company, Dow Corning",[],0,[],0,[],0
Berry Family Foundation,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
The MiSTEM Advisory Council,[],0,[],0,[],0
"Rob Schimek, Janet Schimek",[],0,[],0,[],0
LVL1 Group,[],0,[],0,[],0
Ziegler,[],0,[],0,[],0
Tertiary Education Trust Fund,[],0,[],0,[],0
Roland Parrish,[],0,[],0,[],0
U.S. Department of Labor,[],0,[],0,[],0
"James S. McDonnell Foundation, Internal Audit Foundation",[],0,[],0,[],0
Andrew W. Mellon Foundation,[],0,[],0,[],0
Windgate Foundation,[],0,[],0,[],0
"American Electric Power, Washington Regional Medical Center",[],0,[],0,[],0
Ratcliffe Foundation,[],0,[],0,[],0
Washington Community and Technical Colleges,[],0,[],0,[],0
Par Equity,[],0,[],0,[],0
VELA Education Fund,[],0,[VELA],1,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
Unlockd.me,[],0,[],0,[],0
United States Navy,[],0,[],0,[],0
National Cancer Institute,[],0,[],0,[],0
Texas Workforce Commision,[],0,[],0,[],0
"Massachusetts Life Sciences Center, Massachusetts Clean Energy Center",[],0,[],0,[],0
Amgen,[],0,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
"Bristol Myers Squibb, William R. Kenan, Jr. Charitable Trust",[],0,[],0,[],0
National Institute of Allergy and Infectious Diseases,[],0,[],0,[Infectious],1
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
Lankan Angel Network (LAN),[],0,[],0,[],0
Robert David Lion Gardiner Foundation,[],0,[],0,[],0
Kevin Knox,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
Dongguan Kingsun Optoelectronic,[],0,[],0,[],0
The Young Entrepreneurs Academy,[],0,[],0,[],0
U.S. Environmental Protection Agency,[],0,[],0,[],0
FLETCHER JONES FOUNDATION,[],0,[],0,[],0
Bennie Thompson,[],0,[],0,[],0
Zane and Frances Todd Trust,[],0,[],0,[],0
Conrad N. Hilton Foundation,[],0,[],0,[],0
Office of Texas Governor,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
U.S. Department of Commerce,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
mikrotik,[],0,[],0,[],0
"National Science Foundation, Massachusetts Life Sciences Center, U.S. Department of Health &amp; Human Services",[],0,[],0,[],0
U.S. Department of Labor,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
Northeastern University Center for STEM Education,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
Uptake Technologies,[],0,[],0,[],0
Nebraska Environmental Trust (NET),[],0,[],0,[],0
Andrew W. Mellon Foundation,[],0,[],0,[],0
"National Institutes of Health, Thurgood Marshall College Fund",[],0,[],0,[],0
"Partners Group, Gaja Capital, Avendus Capital",[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
"Massachusetts Life Sciences Center, Deval Patrick",[],0,[],0,[],0
Office of Texas Governor,[],0,[],0,[],0
"U.S. Environmental Protection Agency, Air Force Research Laboratory, CNM Ingenuity",[],0,[],0,[],0
"State of Arkansas, Blue &amp; You Foundation",[State],1,[],0,[],0
Villgro Kenya,[],0,[],0,[],0
Andrew W. Mellon Foundation,[],0,[],0,[],0
LuminaFoundation,[LuminaFoundation],1,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
"Imperious Group VC, Happy Farm Business Accelerator, Altera Capital Group, Eugene Medvednikov, Viktor Belov",[],0,[],0,[],0
"U.S. Department of Labor, U.S. Department of Commerce",[],0,[],0,[],0
"VentureSouth, Capital A Partners, Upstate Carolina Angel Network",[],0,[],0,[],0
U.S. Environmental Protection Agency,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
"U.S. Department of Education, Massachusetts Life Sciences Center",[],0,[],0,[],0
Barbara Weidert,[],0,[],0,[],0
The California Endowment,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
North Dakota Department of Agriculture,[],0,[],0,[],0
Texas Workforce Commision,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
NASA,[],0,[],0,[],0
Appalachian Regional Commission,[],0,[],0,[],0
U.S. Department of Housing and Urban Development,[],0,[],0,[],0
Google.org,[],0,[],0,[],0
The Duke Energy Foundation,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
Innovate UK,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
"The Norwegian Agency for Development Cooperation (NORAD), Laboremus, NGO Fontes Foundation",[],0,[],0,[],0
Arthur Vining Davis Foundations,[],0,[],0,[],0
"Wolfspeed, Air Force Research Laboratory, CNM Ingenuity",[Wolfspeed],1,[],0,[],0
Texas Workforce Commision,[],0,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
Andrew W. Mellon Foundation,[],0,[],0,[],0
Corning,[],0,[Corning],1,[],0
"BayPine, Two Sigma Impact",[],0,[],0,[],0
FuzeHub,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
Appalachian Regional Commission,[],0,[],0,[],0
Bloomberg Philanthropies,[Philanthropies],1,[],0,[],0
Sobrato Family Foundation,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
New York State,[],0,[],0,[],0
"Massachusetts Life Sciences Center, Commonwealth of Massachusetts",[],0,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
"University of Maryland, Capital One Ventures",[],0,[],0,[],0
Davee Foundation,[],0,[],0,[],0
Lilly Endowment,[],0,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
C.P. Baker &amp; Company,[Company],1,[],0,[],0
PetSmart Charities,[Charities],1,[],0,[],0
Massachusetts Clean Energy Center,[],0,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
Federal Emergency Management Agency,[],0,[],0,[],0
State of Arkansas,[State],1,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
U.S. Department of Agriculture,[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
Horizon 2020,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
Lilly Endowment,[],0,[],0,[],0
"Hagerty Education Program, van Beuren Charitable Foundation",[],0,[],0,[],0
Texas Workforce Commision,[],0,[],0,[],0
StageDotO,[StageDotO],1,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
Texas Workforce Commision,[],0,[],0,[],0
U.S. Army Corps of Engineers,[],0,[],0,[],0
AWS Foundation,[],0,[],0,[],0
Jane Walentas,[],0,[],0,[],0
LuminaFoundation,[LuminaFoundation],1,[],0,[],0
U.S. Department of Agriculture,[],0,[],0,[],0
"Gordon and Betty Moore Foundation, John Templeton Foundation",[],0,[],0,[],0
The MiSTEM Advisory Council,[],0,[],0,[],0
Massachusetts Clean Energy Center,[],0,[],0,[],0
"Hollywood Foreign Press Association, Greater Los Angeles New Car Dealers Association",[],0,[],0,[],0
California Virtual Campus,[],0,[],0,[],0
California Virtual Campus,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
John Stauffer Charitable Trust,[],0,[],0,[],0
Jobs 4 NSW,[Jobs],1,[],0,[],0
Massachusetts Clean Energy Center,[],0,[],0,[],0
State of Arkansas,[State],1,[],0,[],0
Bloomberg Philanthropies,[Philanthropies],1,[],0,[],0
"Hillcrest Foundation, Bank of America Charitable Foundation",[],0,[],0,[],0
California Community Colleges Chancellor's Office,[Office],1,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
FuzeHub,[],0,[],0,[],0
The MiSTEM Advisory Council,[],0,[],0,[],0
Ohio Department of Education,[],0,[],0,[],0
Maine Technology Institute,[],0,[],0,[],0
Texas Workforce Commision,[],0,[],0,[],0
JC Kellogg Foundation,[],0,[],0,[],0
Daniels Fund,[],0,[],0,[],0
National Endowment for the Humanities,[],0,[],0,[],0
"Windgate Foundation, Yamaha Outdoor Access Initiative, Dwight Curry",[],0,[],0,[],0
CARB-X,[X],1,[],0,[],0
Algorand Foundation,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
Rhineland-Palatinate Investment,[],0,[],0,[],0
Medical Research Future Fund (MRFF),[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
Village Capital,[Village],1,[],0,[],0
Ron Antinori,[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
"U.S. Department of Education, Appalachian Regional Commission",[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
PSP Investments,[],0,[],0,[],0
Rural Development Partners,[],0,[],0,[],0
Keybank,[],0,[],0,[],0
Nesta,[],0,[],0,[],0
Lilly Endowment,[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
Texas Workforce Commision,[],0,[],0,[],0
Timing Group,[],0,[Timing],1,[],0
"The Provident Bank Foundation, Sordoni Construction",[],0,[],0,[],0
Harold Alfond Foundation,[],0,[],0,[],0
National Institutes of Health,[],0,[],0,[],0
SECU,[],0,[],0,[],0
"Bill Conway, Joanne Conway",[],0,[],0,[],0
U.S. Environmental Protection Agency,[],0,[],0,[],0
State of Arkansas,[State],1,[],0,[],0
Australian Ethical Investment,[],0,[],0,[],0
AWS Foundation,[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
"Massachusetts Life Sciences Center, Massachusetts Clean Energy Center",[],0,[],0,[],0
Strada Education Network,[],0,[],0,[],0
Marion Burton,[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
"National Science Foundation, Connecticut Innovations, University of Connecticut, CTNext",[],0,[],0,[],0
"Kresge Foundation, Ally Charitable Foundation",[],0,[],0,[],0
"Massachusetts Life Sciences Center, Massachusetts Clean Energy Center",[],0,[],0,[],0
Massachusetts Technology Collaborative,[],0,[],0,[],0
Appalachian Regional Commission,[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
"Wei Guo, University Ventures",[],0,[],0,[],0
National Science Foundation,[],0,[],0,[],0
"US Department of Commerce, Economic Development Administation",[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
Wabash Heartland Innovation Network,[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
TA Associates,[],0,[],0,[],0
Maryland State Department of Education,[],0,[],0,[],0
"Norwest Equity Partners (NEP), Norwest Mezzanine Partners",[],0,[],0,[Norwest],1
BancroftX,[],0,[BancroftX],1,[],0
Kauffman Foundation,[],0,[],0,[],0
Massachusetts Clean Energy Center,[],0,[],0,[],0
National Cancer Institute,[],0,[],0,[],0
NC IDEA,[],0,[],0,[],0
Wells Fargo &amp; Company,[Company],1,[],0,[],0
"Massachusetts Life Sciences Center, Massachusetts Clean Energy Center",[],0,[],0,[],0
U.S. Department of Commerce,[],0,[],0,[],0
State of Arkansas,[State],1,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
NYSERDA,[NYSERDA],1,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
Nesta,[],0,[],0,[],0
Start-Up Chile,[],0,[Start],1,[],0
"Souter Investments, Averna Capital",[],0,[],0,[],0
Bristol County Savings Bank,[],0,[],0,[],0
"BlueBox Ventures, Vander Capital Partners",[],0,[],0,[],0
Massachusetts Clean Energy Center,[],0,[],0,[],0
Campus Consortium,[],0,[],0,[],0
National College Access Network,[],0,[],0,[],0
TechAccel,[TechAccel],1,[],0,[],0
North Carolina Biotechnology Center,[],0,[],0,[],0
U.S. Department of Health &amp; Human Services,[],0,[],0,[],0
Joplin Regional Community Foundation,[],0,[],0,[],0
Algorand Foundation,[],0,[],0,[],0
Maine Technology Institute,[],0,[],0,[],0
"National Institutes of Health, National Institute of Allergy and Infectious Diseases",[],0,[],0,[Infectious],1
"Massachusetts Life Sciences Center, Massachusetts Clean Energy Center",[],0,[],0,[],0
"National Science Foundation, KAI Hawaii",[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
Massachusetts Life Sciences Center,[],0,[],0,[],0
NYSERDA,[NYSERDA],1,[],0,[],0
U.S. Department of Education,[],0,[],0,[],0
Nesta,[],0,[],0,[],0
"Massachusetts Life Sciences Center, Massachusetts Clean Energy Center",[],0,[],0,[],0
Algorand Foundation,[],0,[],0,[],0
