Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Crowdfunding, Finance, Financial Services, FinTech, Funding Platform",[],0,[],0,[],0
"Financial Services, FinTech, Internet",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Angel Investment, Finance, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, FinTech, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Government, Venture Capital",[Finance],1,[],0,[],0
"Bitcoin, Financial Services, Venture Capital",[],0,[],0,[],0
Finance,[Finance],1,[],0,[],0
"Biotechnology, Financial Services, Life Science",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Angel Investment, Finance, Financial Services, Venture Capital",[],0,[],0,[],0
"Financial Services, Impact Investing, Management Consulting, Non Profit, Real Estate",[],0,[],0,[Real],1
"Consumer, Enterprise, Enterprise Software, FinTech, Information Technology, IT Infrastructure, Marketplace, Semiconductor, Venture Capital",[Consumer],1,[],0,[],0
"Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, FinTech",[Finance],1,[],0,[],0
"Blockchain, Consumer Applications, Cryptocurrency, Developer Tools, FinTech, Gaming, SaaS",[SaaS],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, FinTech, Venture Capital",[Finance],1,[],0,[],0
"Biotechnology, Finance, Financial Services, Medical Device, Pharmaceutical, Venture Capital",[],0,[],0,[],0
"Business Development, Finance, Financial Services, FinTech",[],0,[],0,[],0
"Asset Management, Digital Media, Financial Services, Real Estate, Real Estate Investment",[],0,[],0,[],0
"B2B, Cryptocurrency, Digital Media, FinTech, IT Infrastructure, SaaS",[SaaS],1,[],0,[],0
"Business Development, Financial Services, Venture Capital",[],0,[],0,[],0
"Business Development, Finance, Venture Capital",[],0,[],0,[],0
"Financial Services, FinTech, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Banking, Financial Services",[Banking],1,[],0,[],0
"Mobile, SaaS",[SaaS],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"FinTech, Venture Capital",[],0,[],0,[],0
"Banking, Credit, Finance, Financial Services",[Banking],1,[],0,[],0
"AgTech, FinTech, Geospatial, Life Science, Software, Venture Capital",[],0,[],0,[],0
"Business Development, Finance, Financial Services",[],0,[],0,[],0
"Finance, Financial Services, Government","[Finance, Government]",2,[],0,[],0
"Angel Investment, Finance, Venture Capital",[],0,[],0,[],0
"Business Development, Government, Information Technology",[],0,[],0,[],0
"Finance, Financial Services, Health Care",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Software, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Social Entrepreneurship, Venture Capital",[],0,[],0,[],0
Finance,[Finance],1,[],0,[],0
"Biotechnology, Life Science, Venture Capital",[],0,[],0,[],0
"Association, Crowdfunding, Funding Platform, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Information Services, Internet, Search Engine, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Universities, Venture Capital",[],0,[],0,[],0
"Finance, Information Technology, Venture Capital",[Finance],1,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Agriculture, AgTech, Clean Energy, Food Processing, Information Technology, Renewable Energy",[],0,[],0,[],0
"FinTech, Information Technology, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Business Development, Consulting, Financial Services, FinTech, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Impact Investing, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Business Development, Finance, Financial Services, Venture Capital",[],0,[],0,[],0
Finance,[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Cyber Security, IT Infrastructure, Mobile Apps, Software",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Non Profit, Social Entrepreneurship",[Finance],1,[],0,[],0
"Digital Media, Finance, Venture Capital",[],0,[],0,[],0
"Charity, Non Profit, Social Entrepreneurship",[Charity],1,[],0,[],0
"Collaboration, Enterprise Software, Information Technology, Search Engine",[Collaboration],1,[],0,[],0
"Finance, Financial Services, FinTech, Venture Capital",[Finance],1,[],0,[],0
"Business Development, Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Coworking, Government, Information and Communications Technology (ICT)",[],0,[],0,[],0
"Business Development, Consulting, Management Consulting",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Enterprise Software, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Asset Management, Finance, Financial Services",[],0,[],0,[],0
"Financial Services, FinTech",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Business Development, Financial Services, Venture Capital",[],0,[],0,[],0
"Angel Investment, Finance, Information Technology",[],0,[],0,[],0
"Commercial Real Estate, Financial Services, Smart Home, Venture Capital",[],0,[],0,[Commercial],1
"Biotechnology, Financial Services, Venture Capital",[],0,[],0,[],0
"Biotechnology, Information Technology, Life Science, Pharmaceutical, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Business Development, Cryptocurrency, Financial Services",[],0,[],0,[],0
"Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, FinTech, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Non Profit, Venture Capital",[Finance],1,[],0,[],0
"Enterprise, Health Care, Health Diagnostics, Information Technology, Manufacturing, Venture Capital",[Enterprise],1,[],0,[],0
"Artificial Intelligence, Developer Tools, Enterprise Software, Operating Systems, Software",[],0,[],0,[],0
"Business Development, Finance, Financial Services, FinTech, Venture Capital",[],0,[],0,[],0
"Enterprise Software, Mobile, Venture Capital",[],0,[],0,[],0
"EdTech, Enterprise Software, FinTech, Human Resources, Internet, Local, Mobile, Small and Medium Businesses",[],0,[],0,[Small],1
"Artificial Intelligence, Finance, Financial Services, Impact Investing",[],0,[],0,[],0
"Big Data, Cloud Computing, FinTech, Software",[],0,[],0,[],0
Finance,[Finance],1,[],0,[],0
"Advice, Banking, Financial Services",[Advice],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Health Care, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Asset Management, Banking, Financial Services",[],0,[],0,[],0
"Angel Investment, Finance, Financial Services, Impact Investing, Venture Capital",[],0,[],0,[],0
"Application Performance Management, Business Development, Finance","[Application, Finance]",2,[],0,[],0
"Consumer, Enterprise Software, Venture Capital",[Consumer],1,[],0,[],0
Finance,[Finance],1,[],0,[],0
"Artificial Intelligence, Big Data, FinTech, Machine Learning, Natural Language Processing",[Processing],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, FinTech",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, FinTech, Information Technology, Venture Capital",[Finance],1,[],0,[],0
"Big Data, Finance, Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Banking, Finance, Financial Services",[Banking],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Enterprise Software, Hardware, Wireless",[],0,[],0,[],0
"Advice, Business Development, Consulting, Finance, Financial Services",[Advice],1,[],0,[],0
"Financial Services, Hedge Funds, Professional Services, Wealth Management",[],0,[],0,[],0
"B2B, Internet, Internet of Things, Mobile, Network Hardware",[Internet],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Angel Investment, Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, FinTech, Venture Capital",[Finance],1,[],0,[],0
"Angel Investment, Finance, Financial Services",[],0,[],0,[],0
"Financial Services, Health Care, Venture Capital",[],0,[],0,[],0
"Consulting, Finance, Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Impact Investing, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Information Technology",[Finance],1,[],0,[],0
"Government, Information Services, Politics","[Government, Politics]",2,[],0,[],0
"Banking, Finance, Financial Services",[Banking],1,[],0,[],0
"Biotechnology, Finance, Life Science, Venture Capital",[],0,[],0,[],0
"Enterprise Software, Finance, Financial Services, Logistics, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, FinTech, Service Industry",[Finance],1,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Angel Investment, Finance, Financial Services",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, FinTech, Information Technology, Life Science, Venture Capital",[],0,[],0,[],0
"Biotechnology, Health Diagnostics, Medical, Medical Device",[],0,[],0,[],0
"Financial Services, Impact Investing, Venture Capital",[],0,[],0,[],0
"Angel Investment, Finance, Financial Services, Impact Investing, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, FinTech, SaaS, Software, Venture Capital",[Finance],1,[],0,[],0
"Non Profit, Social Entrepreneurship",[],0,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Business Development, EdTech, GreenTech, Impact Investing, Social Impact, Venture Capital",[],0,[],0,[],0
"Business Development, Financial Services, Venture Capital",[],0,[],0,[],0
"Enterprise Software, Financial Services, FinTech, Venture Capital",[],0,[],0,[],0
"Biotechnology, Finance, Financial Services, Management Consulting, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, FinTech, Software, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Incubators, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Impact Investing, Venture Capital",[],0,[],0,[],0
"Financial Services, Impact Investing, Innovation Management, Venture Capital",[],0,[],0,[],0
"Banking, Finance, Financial Services, Venture Capital",[Banking],1,[],0,[],0
"Angel Investment, Finance, Venture Capital",[],0,[],0,[],0
"Biotechnology, Pharmaceutical, Venture Capital",[],0,[],0,[],0
"Biotechnology, Finance",[Finance],1,[],0,[],0
Financial Services,[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Bitcoin, Cryptocurrency, Hedge Funds, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"E-Commerce, Enterprise Software, Finance, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Cryptocurrency, Developer Tools, Enterprise Software, Financial Services, IT Infrastructure, SaaS, Venture Capital",[Cryptocurrency],1,[],0,[],0
"Finance, Financial Services, SaaS, Software, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Exchanges, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Business Development, Innovation Management, Non Profit",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Biotechnology, Government, Test and Measurement","[Biotechnology, Measurement]",2,[],0,[],0
"Angel Investment, Finance, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Energy Efficiency, Food Processing, Internet of Things, Venture Capital",[Internet],1,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Cyber Security, Finance, Financial Services, FinTech, InsurTech, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Information Technology, Venture Capital",[Finance],1,[],0,[],0
"Angel Investment, Finance, Venture Capital",[],0,[],0,[],0
"Finance, Venture Capital",[Finance],1,[],0,[],0
"Business Development, Financial Services, FinTech, Venture Capital",[],0,[],0,[],0
"Finance, Financial Exchanges, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Biotechnology, Consumer, Health Care, Medical Device, Pharmaceutical",[Pharmaceutical],1,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Angel Investment, Financial Services, Information Technology, Venture Capital",[],0,[],0,[],0
"Finance, Venture Capital",[Finance],1,[],0,[],0
"Finance, Internet, Venture Capital",[Finance],1,[],0,[],0
"Finance, Venture Capital",[Finance],1,[],0,[],0
"Finance, Internet, Real Estate, Venture Capital",[Finance],1,[],0,[],0
"Finance, Information Technology, Software, Telecommunications, Venture Capital",[Finance],1,[],0,[],0
"Energy Efficiency, Finance, Financial Services, Infrastructure, Renewable Energy, Venture Capital",[],0,[],0,[],0
"Information Services, Media and Entertainment, Software, Venture Capital",[],0,[],0,[],0
"Finance, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, FinTech",[],0,[],0,[],0
"Blockchain, Cryptocurrency, Financial Services, Venture Capital",[],0,[],0,[],0
"Banking, Finance, Financial Services",[Banking],1,[],0,[],0
"Finance, FinTech, Impact Investing, Venture Capital",[Finance],1,[],0,[],0
Social Entrepreneurship,[],0,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Automotive, Enterprise Software, Incubators",[Incubators],1,[],0,[],0
"Financial Services, FinTech, Information and Communications Technology (ICT), Venture Capital",[],0,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Angel Investment, Finance, Venture Capital",[],0,[],0,[],0
"Banking, Finance, Trading Platform","[Banking, Trading]",2,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Impact Investing, Media and Entertainment",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"B2B, Consumer Goods, Education, FinTech, Medical, Virtual Reality",[Reality],1,[],0,[Virtual],1
"Charity, Finance, Non Profit",[Charity],1,[],0,[],0
Finance,[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Non Profit, Venture Capital",[Finance],1,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Asset Management, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Funding Platform, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"E-Commerce, Financial Services, FinTech, Insurance, Retail Technology, Venture Capital",[],0,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Angel Investment, Financial Services, Venture Capital",[],0,[],0,[],0
"Advertising, Enterprise, Information Technology, Mobile, SaaS, Security","[Advertising, Security]",2,[],0,[],0
"Business Development, Consulting, Event Management, SaaS",[SaaS],1,[],0,[],0
Software,[Software],1,[],0,[],0
"Asset Management, Financial Services, Venture Capital",[],0,[],0,[],0
"Credit, Finance, Financial Services, Insurance, Real Estate",[Credit],1,[],0,[],0
"Angel Investment, Professional Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Exchanges, Financial Services, Information Technology, Software, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Consulting, Finance, Incubators, Internet, Marketing, Venture Capital",[],0,[],0,[],0
"B2B, Financial Services, Venture Capital",[],0,[],0,[],0
"Banking, Financial Services, Personal Branding, Wealth Management",[Banking],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Asset Management, Finance, Financial Services",[],0,[],0,[],0
"B2B, B2C, Business Development, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, FinTech, Venture Capital",[],0,[],0,[],0
"Incubators, Information and Communications Technology (ICT)",[Incubators],1,[],0,[],0
"Enterprise, Hardware, Media and Entertainment",[Enterprise],1,[],0,[],0
"Finance, Financial Services, Incubators, Internet, Software",[Finance],1,[],0,[],0
"Health Care, Hedge Funds, Venture Capital",[],0,[],0,[],0
"Consumer, Enterprise, Enterprise Software, Finance, FinTech, Venture Capital",[Consumer],1,[],0,[],0
"Finance, Financial Services, FinTech, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Professional Services, Wealth Management",[Finance],1,[],0,[],0
"Artificial Intelligence, Blockchain, Clean Energy, Food and Beverage, Nutrition, Robotics",[Robotics],1,[],0,[],0
"B2B, Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"FinTech, Information Technology, Internet, Semiconductor, Software, Venture Capital",[],0,[],0,[],0
"Banking, Finance, Financial Services",[Banking],1,[],0,[],0
"Business Development, Financial Services, Impact Investing, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, FinTech",[Finance],1,[],0,[],0
"Artificial Intelligence, Augmented Reality, FinTech, Robotics, Sensor, Venture Capital, Virtual Reality",[Reality],1,[],0,[Virtual],1
"FinTech, Real Estate, Telecommunications",[Telecommunications],1,[],0,[],0
"Angel Investment, Finance, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services",[Finance],1,[],0,[],0
"Angel Investment, Financial Services, Funding Platform, Venture Capital",[],0,[],0,[],0
"Biotechnology, Finance",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Logistics, Sales","[Finance, Sales]",2,[],0,[],0
"B2B, FinTech",[],0,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Financial Services, Universities, Venture Capital",[],0,[],0,[],0
"Apps, Finance, Training, Venture Capital",[],0,[],0,[],0
"Clean Energy, Energy, Energy Efficiency, Energy Management, Energy Storage, Impact Investing, Power Grid, Smart Building, Smart Cities, Smart Home",[],0,[],0,[],0
FinTech,[FinTech],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Advice, Consulting, Medical, Venture Capital",[Advice],1,[],0,[],0
"Identity Management, Payments","[Identity, Payments]",2,[],0,[],0
"Business Development, Finance, Financial Services",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, FinTech",[Finance],1,[],0,[],0
"Finance, Financial Services, FinTech, Life Science",[Finance],1,[],0,[],0
"Information Technology, Mobile, Transportation",[],0,[],0,[],0
Venture Capital,[],0,[],0,[],0
Artificial Intelligence,[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Information Technology, SaaS, Venture Capital",[],0,[],0,[],0
"Asset Management, Banking, Finance, Financial Services, FinTech",[],0,[],0,[],0
"Association, Non Profit",[],0,[],0,[],0
"Business Development, Communities, Events, Incubators, Social Entrepreneurship",[Incubators],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
Communities,[Communities],1,[],0,[],0
"Angel Investment, Asset Management, Finance",[Finance],1,[],0,[],0
"Enterprise Software, Health Care, Information Technology, Venture Capital",[],0,[],0,[],0
"Consumer, Content, EdTech, Enterprise, Enterprise Software, Financial Services, FinTech, Information Technology, Internet, Media and Entertainment",[Consumer],1,[],0,[],0
"Commercial Real Estate, Real Estate, Service Industry, Venture Capital",[],0,[],0,[Commercial],1
"Finance, Financial Services, FinTech, Venture Capital",[Finance],1,[],0,[],0
"Business Development, Financial Services, Venture Capital",[],0,[],0,[],0
"Financial Exchanges, Financial Services, Venture Capital",[],0,[],0,[],0
"Angel Investment, Financial Services, Venture Capital",[],0,[],0,[],0
"EdTech, Education, Product Research, Travel",[Travel],1,[],0,[],0
"Financial Services, Information Technology, Robotics, Venture Capital",[],0,[],0,[],0
"Financial Services, Travel, Venture Capital",[],0,[],0,[],0
"Advertising, Finance, Financial Services",[Advertising],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Business Development, Finance, Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Biotechnology, Enterprise Software, Financial Services, Venture Capital",[],0,[],0,[],0
"B2B, Finance, Software, Venture Capital",[],0,[],0,[],0
"Financial Services, FinTech, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Telecommunications, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Internet, Management Consulting, Venture Capital",[],0,[],0,[],0
"Bitcoin, Blockchain, Cryptocurrency, Finance, FinTech",[],0,[],0,[],0
"Financial Services, Information Technology, Internet, Service Industry, Venture Capital",[],0,[],0,[],0
"Asset Management, Finance, Financial Services, Wealth Management",[],0,[],0,[],0
"Finance, FinTech, Machine Learning, SaaS, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Incubators, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Cryptocurrency, Developer Tools, E-Commerce, Emerging Markets, FinTech, Health Care, Real Estate, SaaS","[Cryptocurrency, SaaS]",2,[],0,[],0
"Apps, B2B, Blockchain, Consumer, Developer Tools, Education, FinTech",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Banking, Business Intelligence, Financial Services, FinTech, Venture Capital",[Banking],1,[],0,[],0
"Big Data, Business Intelligence, Cloud Data Services, Enterprise Software",[],0,[],0,[],0
"Finance, Financial Services, FinTech, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, FinTech, Venture Capital",[Finance],1,[],0,[],0
"Banking, Finance, Venture Capital",[Banking],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"AgTech, Artificial Intelligence, Consumer, FinTech, Health Care, Internet of Things, Quantum Computing, SaaS, Security, Venture Capital",[Internet],1,[],0,[],0
"Business Development, Finance, Impact Investing, Service Industry, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Banking, Credit Cards, Financial Services, Wealth Management",[Banking],1,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Blockchain, Cryptocurrency, Internet",[],0,[],0,[],0
"Coworking, Logistics, Smart Cities, Software, Transportation",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Incubators, Venture Capital",[Incubators],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Banking, Finance, Venture Capital",[Banking],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Funding Platform, Service Industry, Venture Capital",[Finance],1,[],0,[],0
"Finance, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Information Technology, Venture Capital",[Finance],1,[],0,[],0
"Artificial Intelligence, Finance, Financial Services, FinTech, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Exchanges, Financial Services, Venture Capital",[],0,[],0,[],0
"Consulting, Financial Services, Venture Capital",[],0,[],0,[],0
"Financial Services, Health Care, Information Technology, Pharmaceutical, SaaS, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Angel Investment, Finance, FinTech, Venture Capital",[],0,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Artificial Intelligence, Enterprise Software, Financial Services, FinTech",[],0,[],0,[],0
"Finance, Government, Insurance, Retail, Risk Management, Venture Capital",[Finance],1,[],0,[],0
"Artificial Intelligence, Finance, Financial Services",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Artificial Intelligence, Business Development, CleanTech, Consumer, Enterprise, Hardware, Health Care, Software",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Angel Investment, Digital Media, Venture Capital",[],0,[],0,[],0
Biotechnology,[Biotechnology],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Professional Services, Venture Capital",[],0,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Aerospace, AgTech, FinTech, Robotics, Software, Space Travel, Venture Capital",[],0,[],0,[],0
"Business Development, Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Health Care, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, FinTech, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Internet, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Venture Capital",[],0,[],0,[],0
"Biotechnology, Finance, Life Science, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Life Science, Venture Capital",[],0,[],0,[],0
"Business Development, Finance, Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Information Technology, Internet, Venture Capital",[Finance],1,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Angel Investment, Venture Capital",[],0,[],0,[],0
"Health Care, Information Technology, Medical Device",[],0,[],0,[],0
"Angel Investment, Finance, Financial Services, Software, Venture Capital",[],0,[],0,[],0
"Financial Services, FinTech, Venture Capital",[],0,[],0,[],0
"Cloud Infrastructure, Cyber Security, Financial Services, Venture Capital",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
