Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
"Financial Services, Small and Medium Businesses",[],0,[],0,[Small],1
"Energy, Industrial Automation, Manufacturing, Solar",[Energy],1,[],0,[],0
"Business Intelligence, Software",[],0,[],0,[],0
"Fitness, Health Care, Hospital",[],0,[],0,[],0
"Internet, Software",[Internet],1,[],0,[],0
"Leisure, Real Estate, Tourism, Travel","[Leisure, Travel]",2,[],0,[],0
"Enterprise Software, Health Care, Pharmaceutical",[],0,[],0,[],0
"Consulting, Network Security",[],0,[],0,[],0
"E-Learning, EdTech, Education","[E, -]",2,[],0,[],0
"Manufacturing, Robotics","[Manufacturing, Robotics]",2,[],0,[],0
"Electrical Distribution, Energy Efficiency, Industrial Automation",[],0,[],0,[Electrical],1
"Film, Media and Entertainment, Motion Capture, Social Media",[Media],1,[],0,[],0
"Communities, Enterprise Software, Health Care, Public Safety, Software",[Communities],1,[],0,[],0
"Content, Data Mining, Internet, Social Media",[Media],1,[],0,[],0
"Information Services, News, Publishing, Social News",[],0,[],0,[],0
"Consulting, Politics",[Politics],1,[],0,[],0
"Logistics, Transportation","[Logistics, Transportation]",2,[],0,[],0
"Dental, Health Care, Medical, Service Industry, Training",[Training],1,[],0,[],0
"Financial Services, Retirement, Wealth Management",[],0,[],0,[],0
"Financial Services, Retirement, Wealth Management",[],0,[],0,[],0
"Financial Services, Information Technology, Venture Capital",[],0,[],0,[],0
"Consulting, Enterprise Resource Planning (ERP), Information Technology, Software",[],0,[],0,[],0
"Analytics, Big Data, Cloud Data Services, Commercial Real Estate, Real Estate, Real Estate Investment",[Analytics],1,[],0,[],0
"Electronics, Manufacturing","[Electronics, Manufacturing]",2,[],0,[],0
"Communications Infrastructure, Telecommunications, Wireless",[],0,[],0,[],0
Finance,[Finance],1,[],0,[],0
"Brand Marketing, E-Commerce, Retail",[],0,[],0,[],0
"E-Commerce, Retail Technology",[],0,[],0,[],0
"Finance, Financial Services, Retirement",[Finance],1,[],0,[],0
"Android, Casual Games, Online Games",[],0,[],0,[],0
"Biotechnology, Health Care, Pharmaceutical",[],0,[],0,[],0
"Angel Investment, Finance, Venture Capital",[],0,[],0,[],0
"Computer, Risk Management, Software",[Computer],1,[],0,[],0
Technical Support,[],0,[],0,[],0
"Asset Management, Government, Venture Capital",[],0,[],0,[],0
Construction,[Construction],1,[],0,[],0
"B2B, Commercial, Consumer Electronics, Wholesale",[],0,[],0,[],0
"Business Intelligence, Information Technology, Outsourcing, Staffing Agency",[],0,[Staffing],1,[],0
Financial Services,[],0,[],0,[],0
"Business Information Systems, Enterprise Software, Human Resources, Information Technology, Software",[],0,[],0,[],0
"Environmental Consulting, Renewable Energy",[],0,[],0,[],0
"Computer, Network Security",[],0,[],0,[],0
"3D Technology, Gaming, Online Games, Software, Video Games",[],0,[],0,[],0
"Fitness, Health Care, Manufacturing, Medical Device, Sports",[Sports],1,[],0,[],0
"Publishing, Social Bookmarking",[],0,[],0,[],0
"Asset Management, Business Development, Finance, Financial Services, Venture Capital",[],0,[],0,[],0
"Bitcoin, Blockchain, Cryptocurrency, Ethereum, FinTech",[],0,[],0,[],0
"Commercial, Electrical Distribution",[Distribution],1,[],0,"[Commercial, Electrical]",2
"Banking, Employee Benefits, Financial Services, Wealth Management","[Banking, Benefits]",2,[],0,[],0
"3D Printing, Consumer Goods, Manufacturing, Product Design",[Goods],1,[],0,[3D],1
"Real Estate, Software, Technical Support",[],0,[],0,[Real],1
"Enterprise Software, Financial Services, Translation Service, Venture Capital",[],0,[],0,[],0
Web Hosting,"[Web, Hosting]",2,[],0,[],0
"Energy, Oil and Gas",[Energy],1,[],0,[],0
"Health Care, Information Technology, Software",[],0,[],0,[],0
Architecture,[Architecture],1,[],0,[],0
"Cyber Security, Information Technology, Insurance, Risk Management",[],0,[],0,[],0
E-Commerce,[Commerce],1,[],0,[],0
"Consulting, Information Technology",[],0,[],0,[],0
"Health Care, Medical, Wellness",[],0,[],0,[],0
"Financial Services, Venture Capital",[],0,[],0,[],0
"Chemical, Energy, Manufacturing, Oil and Gas",[],0,[],0,[],0
"Information Technology, Office Administration, Professional Services, Recruiting, Staffing Agency",[],0,[],0,[],0
"Consumer Electronics, Electronics, Energy Efficiency, Manufacturing, Semiconductor",[Consumer],1,[],0,[],0
"Laundry and Dry-cleaning, Service Industry",[cleaning],1,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Fitness, Health Care, Software, Wellness",[],0,[],0,[],0
"Financial Exchanges, Financial Services, Internet, Mobile Payments, Payments",[Payments],1,[],0,[],0
"Child Care, Consumer, Education",[],0,[],0,[],0
"Enterprise Software, Information Technology, Software",[],0,[],0,[],0
"Employment, Professional Services, Recruiting",[Employment],1,[],0,[],0
"Food and Beverage, Food Processing, Product Research",[Food],1,[],0,[],0
"Publishing, Social Bookmarking",[],0,[],0,[],0
"Consumer Goods, Retail, Supply Chain Management",[Consumer],1,[],0,[],0
Information Technology,[],0,[],0,[],0
"Human Resources, Information Technology, Professional Services, Software",[],0,[],0,[],0
"Cloud Management, Information Technology",[],0,[],0,[],0
"Food Delivery, Food Processing, Logistics, Supply Chain Management, Warehousing",[],0,[],0,[],0
"Blockchain, Developer APIs, Developer Platform, Productivity Tools","[Developer, APIs]",2,[],0,[],0
"Advertising, Marketing, News, Social Media","[Advertising, Media]",2,[],0,[],0
"Fashion, Sporting Goods, Sports","[Fashion, Sports]",2,[],0,[],0
"3D Printing, Product Design",[],0,[],0,[3D],1
"Cannabis, Manufacturing, Medical, Pharmaceutical",[],0,[],0,[],0
"Consulting, Financial Services, Venture Capital",[],0,[],0,[],0
"Enterprise Software, Finance, Financial Services",[],0,[],0,[],0
"PaaS, Social Media, Social Media Advertising, Social Media Management, Social Media Marketing, Software",[],0,[],0,[],0
"Banking, Finance, Financial Services, FinTech",[Banking],1,[],0,[],0
"Clean Energy, CleanTech, Electrical Distribution, Energy Management, Renewable Energy",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Consulting, Financial Services, Impact Investing, Venture Capital",[],0,[],0,[],0
"Asset Management, Financial Services, Real Estate, Venture Capital",[],0,[],0,[],0
"Industrial Engineering, Industrial Manufacturing",[],0,[],0,[],0
"Billing, Developer APIs, Payments, SaaS, Software","[Billing, Developer, APIs]",3,[],0,[],0
"3D Printing, Industrial Engineering, Manufacturing, Mechanical Engineering",[],0,[],0,[3D],1
"Consumer Goods, Industrial, Manufacturing, Product Design, Sales","[Consumer, Sales]",2,[],0,[],0
"Business Development, Franchise, Management Consulting, Service Industry",[],0,[],0,[],0
"Business Development, Finance, Financial Services",[],0,[],0,[],0
"Communities, Consumer Goods, Lifestyle, Manufacturing, Sports","[Communities, Sports]",2,[],0,[],0
"Cloud Computing, SaaS, Virtualization, Web Hosting","[Web, Hosting]",2,[],0,[],0
"Biopharma, Medical, Pharmaceutical",[],0,[],0,[],0
"CRM, Customer Service, Internet",[],0,[],0,[],0
"Automotive, Manufacturing",[Manufacturing],1,[],0,[],0
"Accounting, Advice, Legal, Marketplace",[Accounting],1,[],0,[],0
"Digital Marketing, SEO, Web Design","[SEO, Web, Design]",3,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Financial Services, Impact Investing, Venture Capital",[],0,[],0,[],0
"Asset Management, Banking, Financial Services, FinTech",[],0,[],0,[],0
"Consulting, Recruiting, Small and Medium Businesses",[],0,[],0,[Small],1
"Enterprise Software, Financial Services, Software",[],0,[],0,[],0
"Agriculture, AgTech, Asset Management, FinTech, Real Estate Investment",[],0,[],0,[],0
"Advertising, Analytics, Consulting, Email Marketing, SEM, SEO","[Advertising, SEO]",2,[],0,[],0
"Customer Service, E-Commerce, Enterprise Software, Hotel, Information Technology, SaaS, Software",[],0,[],0,[],0
"Dental, Health Care, Software",[],0,[],0,[],0
"Analytics, Cyber Security, Information Technology, Internet",[Analytics],1,[],0,[],0
"Accounting, Financial Services, Professional Services",[Accounting],1,[],0,[],0
"Health Care, Manufacturing, Medical Device",[],0,[],0,[],0
"Health Insurance, Insurance, Life Insurance",[],0,[],0,[],0
"Information Technology, Media and Entertainment, Video, Video Streaming",[],0,[],0,[],0
"Finance, Small and Medium Businesses, Venture Capital",[Finance],1,[],0,[Small],1
"Financial Services, Management Consulting, Project Management",[],0,[],0,[],0
"Advice, Consulting, Management Consulting",[Advice],1,[],0,[],0
"Asset Management, Financial Services",[],0,[],0,[],0
Financial Services,[],0,[],0,[],0
"Commercial, Health Care, Medical, Medical Device",[],0,[],0,[],0
"Hospitality, Information Technology, Internet",[Hospitality],1,[],0,[],0
"Automotive, Autonomous Vehicles, Manufacturing, Service Industry",[],0,[],0,[],0
"Cloud Computing, Cloud Data Services, Web Hosting","[Web, Hosting]",2,[],0,[],0
"Financial Services, Real Estate",[],0,[],0,[Real],1
"Asset Management, Business Development, Finance, Financial Services, Venture Capital",[],0,[],0,[],0
"Consulting, Information Technology, Legal",[],0,[],0,[Legal],1
"Enterprise Software, Hardware, Internet of Things, Parking, Payments, Software",[Internet],1,[],0,[],0
"Health Care, Medical, Medical Device",[],0,[],0,[],0
Financial Services,[],0,[],0,[],0
"Health Care, Medical, Medical Device",[],0,[],0,[],0
"Accounting, Advice, Consulting, Information Technology, Management Consulting",[Accounting],1,[],0,[],0
"Finance, Financial Services",[Finance],1,[],0,[],0
"Consumer, Health Care, Therapeutics","[Consumer, Therapeutics]",2,[],0,[],0
"Financial Services, FinTech, Insurance",[Insurance],1,[],0,[],0
Asset Management,[],0,[],0,[],0
"Information Technology, Internet, Telecommunications",[],0,[],0,[],0
"Biotechnology, Health Care, Medical, Pharmaceutical",[],0,[],0,[],0
"Biotechnology, Health Care, Medical",[],0,[],0,[],0
Video Games,[],0,[],0,[],0
"Education, Non Profit",[Education],1,[],0,[],0
"Information Technology, IT Infrastructure, Software",[],0,[],0,[],0
"Fitness, Service Industry, Wellness",[],0,[],0,[],0
Education,[Education],1,[],0,[],0
"Finance, Financial Services, Impact Investing",[Finance],1,[],0,[],0
"Fitness, Service Industry, Wellness",[],0,[],0,[],0
"Gaming, Information Technology, Media and Entertainment, Video Games",[Gaming],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Energy, Information Technology, Software",[Energy],1,[],0,[],0
Association,[Association],1,[],0,[],0
"Health Care, Medical Device",[],0,[],0,[],0
"Health Care, Health Diagnostics, Hospital",[Hospital],1,[],0,[],0
Oil and Gas,[Oil],1,[],0,[],0
"Customer Service, Sales",[Sales],1,[],0,[],0
"Cloud Computing, Sustainability",[Sustainability],1,[],0,[],0
"Hospitality, Retail",[],0,[],0,[],0
"Health Care, Outpatient Care",[],0,[],0,[],0
"Consulting, Information Technology, Software, Telecommunications",[],0,[],0,[],0
"Financial Services, Retail",[],0,[],0,[],0
"Cryptocurrency, FinTech, Stock Exchanges, Trading Platform","[Trading, Platform]",2,[],0,[],0
"Automotive, Industrial Engineering, Marine Technology, Mechanical Engineering",[],0,[],0,[],0
"Computer, Health Care, Network Security, Software",[Computer],1,[],0,[],0
"Banking, Financial Services",[Banking],1,[],0,[],0
"Communications Infrastructure, Customer Service, Information Technology, Software",[],0,[],0,[],0
"Automotive, Mechanical Engineering, Plastics and Rubber Manufacturing",[Manufacturing],1,[],0,[],0
"Information Services, Information Technology, Service Industry",[],0,[],0,[],0
"Electronics, Manufacturing","[Electronics, Manufacturing]",2,[],0,[],0
"Brand Marketing, Graphic Design, Software",[],0,[],0,[],0
"Auto Insurance, Commercial Insurance, Customer Service, Health Insurance, Insurance",[Insurance],1,[],0,[],0
"Legal, Professional Services, Software",[],0,[],0,[Legal],1
"Advertising, Marketing, Mobile Advertising","[Advertising, Marketing]",2,[],0,[],0
"3D Printing, Manufacturing",[Manufacturing],1,[],0,[3D],1
"Developer Platform, Energy, Oil and Gas",[],0,[],0,[],0
"Advertising, Content, Lead Generation, Marketing","[Advertising, Marketing]",2,[],0,[],0
"Health Care, Software",[],0,[],0,[],0
"Credit Cards, Financial Services, FinTech, Payments",[Payments],1,[],0,[],0
Education,[Education],1,[],0,[],0
"Consulting, Recruiting, Staffing Agency",[],0,[],0,[],0
"Accounting, Artificial Intelligence, Business Intelligence, Consulting, Financial Services, Professional Services",[Accounting],1,[],0,[],0
"Consulting, Information Technology, IT Management, News, Software",[],0,[],0,[],0
"Food and Beverage, Wine And Spirits","[Food, Spirits]",2,[],0,[],0
"EdTech, Education",[],0,[],0,[],0
"Human Resources, Information Technology, Staffing Agency",[],0,[Staffing],1,[],0
"Construction, Real Estate, Supply Chain Management",[Construction],1,[],0,[],0
"Apps, Consulting, Internet, Open Source, Software",[],0,[],0,[],0
Chemical,[Chemical],1,[],0,[],0
"Financial Services, SaaS, Software",[],0,[],0,[],0
"Augmented Reality, Cryptocurrency, E-Commerce, Gaming, Internet, Media and Entertainment, Retail, SaaS, Virtual Reality, Virtual World",[],0,[],0,"[Virtual, Virtual]",2
"Hardware, Information Technology, Professional Services, Software",[Hardware],1,[],0,[],0
"Enterprise Software, Logistics, Supply Chain Management",[],0,[],0,[],0
"CleanTech, Environmental Consulting, Information Technology",[],0,[],0,[],0
"Advertising, Content, Marketing","[Advertising, Marketing]",2,[],0,[],0
"Information Technology, Payments, Small and Medium Businesses, Software",[],0,[],0,[Small],1
Building Material,[],0,[],0,[],0
"Consulting, Information Technology, IT Management, News, Software",[],0,[],0,[],0
"Mining, Mining Technology, Precious Metals","[Mining, Metals]",2,[],0,[Precious],1
"Electronics, Information Technology, Manufacturing","[Electronics, Manufacturing]",2,[],0,[],0
"Advertising Platforms, B2B, Enterprise Software, Social Media Advertising, Software",[],0,[],0,[],0
"Information Services, Online Portals",[Portals],1,[],0,[],0
"Financial Services, Venture Capital",[],0,[],0,[],0
"Machinery Manufacturing, Mechanical Design",[],0,[],0,[],0
"Finance, Impact Investing, Market Research",[Finance],1,[],0,[],0
"Finance, Financial Services",[Finance],1,[],0,[],0
"Financial Services, Risk Management, Wealth Management",[],0,[],0,[],0
"Business Intelligence, Commercial Real Estate, Information Technology, Rental Property",[],0,[],0,[],0
"Consulting, Human Resources, Recruiting, SaaS, Software",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Artificial Intelligence, Health Care, Medical Device, Software",[],0,[],0,[],0
"3D Printing, 3D Technology, Industrial Engineering, Mechanical Engineering, Software",[],0,[],0,[3D],1
"Apps, Children, Health Care",[],0,[],0,[],0
"Media and Entertainment, Telecommunications","[Media, Telecommunications]",2,[],0,[],0
"Bitcoin, Blockchain, Cryptocurrency, Ethereum, FinTech",[],0,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Aerospace, Hardware, Manufacturing",[Manufacturing],1,[],0,[],0
"Logistics, Messaging, Transportation","[Logistics, Transportation]",2,[],0,[],0
"Consulting, Financial Services, Insurance, Management Consulting, Risk Management",[],0,[],0,[],0
"Beauty, Cosmetics, Manufacturing, Personal Health",[Cosmetics],1,[],0,[],0
"Business Development, Industrial, Manufacturing",[Manufacturing],1,[],0,[],0
Management Consulting,[],0,[],0,[],0
"Education, Electrical Distribution, Facilities Support Services, Facility Management, Industrial, Janitorial Service, Manufacturing, Mechanical Engineering",[Education],1,[],0,[Electrical],1
"Financial Services, Insurance, Wealth Management",[],0,[],0,[],0
Video Games,[],0,[],0,[],0
"Architecture, Furniture, Health Care, Interior Design",[],0,[],0,[],0
"Advertising, Consulting, Marketing","[Advertising, Marketing]",2,[],0,[],0
"Elder Care, Health Care",[],0,[],0,[],0
"Document Management, Enterprise Software, Software, Web Hosting","[Web, Hosting]",2,[],0,[],0
"E-Commerce, Information Technology, Internet, Marketplace, Professional Services",[],0,[],0,[],0
"Biopharma, Clinical Trials, Data Integration, Health Care, Software",[],0,[],0,[],0
Building Material,[],0,[],0,[],0
"E-Learning, EdTech, Education, Tutoring","[E, -]",2,[],0,[],0
"Food Processing, Health Care",[],0,[],0,[],0
"Digital Marketing, Marketing",[Marketing],1,[],0,[],0
Financial Services,[],0,[],0,[],0
"Computer, Consumer Electronics, Hardware, IT Infrastructure, Software",[Computer],1,[],0,[],0
"Finance, Financial Services, Impact Investing",[Finance],1,[],0,[],0
"Computer, SaaS, Software",[],0,[],0,[],0
"Financial Services, Innovation Management, Software",[],0,[],0,[],0
"Apps, Enterprise, Financial Services, Payments",[Payments],1,[],0,[],0
"Information and Communications Technology (ICT), Information Technology",[Information],1,[],0,[],0
"Biotechnology, Education, Health Care, Pharmaceutical",[],0,[],0,[],0
"Energy, Power Grid, Renewable Energy",[Energy],1,[],0,[],0
E-Commerce,[Commerce],1,[],0,[],0
"E-Commerce, Financial Services, FinTech, Payments",[Payments],1,[],0,[],0
"Banking, Consulting, Financial Services",[Banking],1,[],0,[],0
"Accounting, Consulting, Financial Services",[Accounting],1,[],0,[],0
"Information Technology, Internet",[],0,[],0,[],0
"Clinical Trials, Pharmaceutical",[],0,[],0,[],0
"Financial Services, Venture Capital",[],0,[],0,[],0
"Clinical Trials, Health Care, Medical",[],0,[],0,[],0
"Audio, Consumer, Consumer Electronics, DSP, Electronics, Manufacturing",[Manufacturing],1,[],0,[],0
"Health Care, Life Science",[],0,[],0,[],0
"CRM, Information Technology",[],0,[],0,[],0
"Automotive, Retail, Sales",[Sales],1,[],0,[],0
"E-Commerce, Finance, Financial Services",[],0,[],0,[],0
"Data Center, Information Technology",[],0,[],0,[],0
"Information Technology, Internet",[],0,[],0,[],0
"IT Management, Mobile, Software, Web Development",[Web],1,[],0,[],0
"Advertising, Brand Marketing, Digital Marketing, Internet, Marketing","[Advertising, Marketing]",2,[],0,[],0
"Accounting, Legal, Risk Management, Software",[Accounting],1,[],0,[],0
"Document Management, Financial Services, Information Services, Mobile Payments, Payments, Software",[Payments],1,[],0,[],0
"Biotechnology, Health Diagnostics, Life Science, Manufacturing",[Manufacturing],1,[],0,[],0
"Innovation Management, Quality Assurance, Security",[Security],1,[],0,[],0
"Banking, Credit Cards, Financial Services, FinTech, Retail",[Banking],1,[],0,[],0
"Automotive, Autonomous Vehicles, Electric Vehicle, Ride Sharing, Software",[],0,[],0,[],0
"FinTech, Information Technology, Logistics, SaaS",[SaaS],1,[],0,[],0
"Technical Support, Transportation",[Transportation],1,[],0,[],0
"Cloud Computing, Collaboration, Enterprise Software, Music, Software, Video, Video Editing",[],0,[],0,[],0
"Finance, Impact Investing, Venture Capital",[Finance],1,[],0,[],0
"Biotechnology, Health Care, Health Diagnostics, Medical Device",[Device],1,[],0,[],0
"Consulting, Information Technology, IT Management, Software",[],0,[],0,[],0
Infrastructure,[Infrastructure],1,[],0,[],0
"Financial Services, Insurance, Service Industry",[],0,[],0,[],0
Business Development,[],0,[],0,[],0
"E-Learning, EdTech, Education","[E, -]",2,[],0,[],0
"Analytics, Automotive, Enterprise Software, Information Technology, Software, Supply Chain Management",[],0,[],0,[],0
"Health Care, Home Health Care, Medical",[],0,[],0,[],0
"Health Care, Home Services",[],0,[],0,[],0
"Consumer, Enterprise Software, Financial Services, Health Care, Service Industry",[Consumer],1,[],0,[],0
"Finance, Financial Services, Personal Finance",[Finance],1,[],0,[],0
"Insurance, Software",[Insurance],1,[],0,[],0
"Business Development, Finance, Podcast, Venture Capital",[],0,[],0,[],0
"Cloud Data Services, Cyber Security, Information Technology",[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
Cosmetics,[Cosmetics],1,[],0,[],0
"Financial Services, Web Hosting","[Web, Hosting]",2,[],0,[],0
"Consulting, Information Technology",[],0,[],0,[],0
Logistics,[Logistics],1,[],0,[],0
"Advertising, Brand Marketing, Marketing, Retail",[Advertising],1,[],0,[],0
"Artificial Intelligence, Blockchain, Finance, Financial Services, FinTech, Machine Learning, Sales, Software, Web Development",[Web],1,[],0,[],0
"FinTech, Human Resources, Recruiting",[],0,[],0,[],0
"Communications Infrastructure, Electronics, Information Technology, Mobile, Public Safety, Telecommunications, Wireless",[],0,[],0,[],0
"Peer to Peer, Rental, Retail",[],0,[Peer],1,[],0
"Impact Investing, Venture Capital",[],0,[],0,[],0
"Consumer Goods, Grocery, Retail",[Consumer],1,[],0,[],0
"Financial Services, FinTech, Information Technology",[],0,[],0,[],0
Manufacturing,[Manufacturing],1,[],0,[],0
Optical Communication,[],0,[],0,[Optical],1
"Aerospace, Cyber Security, Information Technology, Law Enforcement, Military, National Security, Space Travel, Test and Measurement",[Measurement],1,[],0,[],0
"Finance, Financial Services, FinTech",[Finance],1,[],0,[],0
Security,[Security],1,[],0,[],0
"EdTech, Internet, Video Chat",[],0,[],0,[],0
Accounting,[Accounting],1,[],0,[],0
"Consulting, Information Services, Information Technology, Staffing Agency",[],0,[Staffing],1,[],0
"Business Development, Finance, Financial Services",[],0,[],0,[],0
"Analytics, Enterprise Software, Gift Card, Information Technology",[],0,[],0,[],0
Internet,[Internet],1,[],0,[],0
"Banking, Financial Services",[Banking],1,[],0,[],0
"Information Technology, Software",[],0,[],0,[],0
"Health Care, Medical, Medical Device",[],0,[],0,[],0
"Education, Information Technology, Software",[Education],1,[],0,[],0
"Analytics, Health Care, Life Science",[],0,[],0,[],0
Manufacturing,[Manufacturing],1,[],0,[],0
"Consumer Goods, Food and Beverage, Manufacturing","[Consumer, Manufacturing]",2,[],0,[],0
"Public Safety, Service Industry",[],0,[],0,[],0
Information Technology,[],0,[],0,[],0
Podcast,[],0,[Podcast],1,[],0
"Consulting, Enterprise Software, Information Technology, Lifestyle, Product Design",[],0,[],0,[],0
"Apps, E-Commerce",[Commerce],1,[],0,[],0
"Health Care, Medical, Wellness",[],0,[],0,[],0
CRM,[],0,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Advertising, Enterprise Software, Intelligent Systems, Marketing, Professional Networking, Social Network",[Advertising],1,[],0,[],0
"Hardware, Industrial Engineering, Manufacturing, Mechanical Design, Software",[Hardware],1,[],0,[],0
"Cyber Security, Information Technology",[],0,[],0,[],0
"Health Care, Manufacturing, Medical Device",[],0,[],0,[],0
Financial Services,[],0,[],0,[],0
"Angel Investment, Finance, Financial Services, Impact Investing, Venture Capital",[],0,[],0,[],0
"Manufacturing, Oil and Gas",[Manufacturing],1,[],0,[],0
Business Development,[],0,[],0,[],0
"Artificial Intelligence, Biotechnology, Health Care, Health Diagnostics, Medical Device, Therapeutics",[Therapeutics],1,[],0,[],0
"Consulting, Customer Service, Information Technology, Software",[],0,[],0,[],0
Information Technology,[],0,[],0,[],0
"Cloud Computing, Enterprise Software, SaaS, Software",[],0,[],0,[],0
"Consulting, Emergency Medicine, Enterprise Software, Health Care, Hospital",[],0,[],0,[],0
"Energy, Waste Management",[Energy],1,[],0,[],0
"Business Intelligence, Commercial Real Estate, Professional Services, Real Estate Investment, Software, Sustainability",[Sustainability],1,[],0,[],0
"Health Care, Hospital",[],0,[],0,[],0
"Commercial Insurance, Health Care, Health Insurance, Insurance",[Insurance],1,[],0,[],0
"Telecommunications, Video","[Telecommunications, Video]",2,[],0,[],0
Financial Services,[],0,[],0,[],0
Management Information Systems,[],0,[],0,[],0
"Consulting, Finance, Financial Services, Retirement",[],0,[],0,[],0
"Computer, Information Technology, Software",[Computer],1,[],0,[],0
"Analytics, Artificial Intelligence, Cloud Data Services, Data Integration, Developer Platform, Information Technology, Machine Learning, Predictive Analytics, SaaS, Software",[],0,[],0,[],0
"Financial Services, Insurance, Life Insurance",[],0,[],0,[],0
"Health Care, Health Insurance, Insurance, Venture Capital",[],0,[],0,[],0
"Health Insurance, Insurance, Life Insurance",[],0,[],0,[],0
"Building Material, Manufacturing, Mechanical Design",[],0,[],0,[],0
Insurance,[Insurance],1,[],0,[],0
"Building Material, Manufacturing, Mechanical Design",[],0,[],0,[],0
Venture Capital,[],0,[],0,[],0
"Building Material, Professional Services",[],0,[],0,[],0
"CRM, Information Technology, Software, Web Design","[Web, Design]",2,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Apps, Gaming, Internet",[Internet],1,[],0,[],0
"Credit Cards, Financial Services, Payments",[Payments],1,[],0,[],0
"Construction, Electronics, Energy, Energy Management",[Construction],1,[],0,[],0
"Billing, Health Care, Health Insurance, Home Health Care, Medical",[],0,[],0,[],0
"Energy, Oil and Gas",[Energy],1,[],0,[],0
Information Technology,[],0,[],0,[],0
"FinTech, Marketplace, Real Estate, Rental Property",[],0,[],0,[],0
"Advice, Business Development, Consulting, Finance, Financial Services",[Advice],1,[],0,[],0
"Innovation Management, Quality Assurance, Security",[Security],1,[],0,[],0
"Asset Management, Consulting, Management Consulting",[],0,[],0,[],0
"Information Technology, Software",[],0,[],0,[],0
"Analytics, Customer Service, Enterprise Software, SaaS, Text Analytics",[Analytics],1,[],0,[],0
"Health Care, Hospital, Medical",[],0,[],0,[],0
"Digital Marketing, Social Media Marketing",[Marketing],1,[],0,[],0
"Developer APIs, Event Management, Events, Mobile Advertising, PaaS, SaaS, Software, Ticketing","[Developer, APIs, Events]",3,[Ticketing],1,[],0
"Indoor Positioning, Navigation, Software, Web Hosting","[Web, Hosting]",2,[],0,[],0
"Consulting, Employee Benefits, Human Resources, Recruiting, Risk Management",[Benefits],1,[],0,[],0
Facilities Support Services,[],0,[],0,[],0
"Construction, Consulting, Energy, Information Technology, Management Consulting",[Construction],1,[],0,[],0
"Financial Services, Outsourcing, Retail",[],0,[],0,[],0
"Financial Services, Outsourcing, Retail",[],0,[],0,[],0
"Fitness, Health Care, Medical, Wellness",[],0,[],0,[],0
"Collaboration, Enterprise Software, Geospatial, Software",[Collaboration],1,[],0,[],0
"Online Games, PC Games, Software, Video Games",[],0,[],0,[],0
"Online Games, PC Games, Software, Video Games",[],0,[],0,[],0
"Online Games, PC Games, Software, Video Games",[],0,[],0,[],0
"CRM, Information Technology, Machinery Manufacturing, Real Estate",[],0,[],0,[Real],1
"Information Technology, Software",[],0,[],0,[],0
"B2B, Billing, FinTech, Payments",[Payments],1,[],0,[],0
Environmental Consulting,[],0,[],0,[],0
"Energy, Renewable Energy, Solar",[Energy],1,[],0,[],0
"Finance, Financial Services, Venture Capital",[Finance],1,[],0,[],0
"Analytics, Banking, Big Data, Financial Services, Software, Venture Capital",[Analytics],1,[],0,[],0
"Information Services, Information Technology",[],0,[],0,[],0
"Finance, Financial Services, Insurance","[Finance, Insurance]",2,[],0,[],0
"Artificial Intelligence, Automotive, Autonomous Vehicles, Image Recognition, Sensor, Software, Transportation",[],0,[],0,[],0
"Dietary Supplements, Medical",[],0,[],0,[],0
"Information Technology, Telecommunications",[],0,[],0,[],0
Consulting,[Consulting],1,[],0,[],0
Infrastructure,[Infrastructure],1,[],0,[],0
"Aerospace, Analytics, Software",[],0,[],0,[],0
"Aerospace, Analytics, Software",[],0,[],0,[],0
Property Development,[],0,[],0,[],0
"Cannabis, Clinical Trials, Health Care, Medical, Pharmaceutical",[],0,[],0,[],0
Transportation,[Transportation],1,[],0,[],0
Machinery Manufacturing,"[Machinery, Manufacturing]",2,[],0,[],0
"Industrial, Industrial Manufacturing, Manufacturing",[Manufacturing],1,[],0,[],0
"Health Care, Information Technology, Recruiting, Staffing Agency",[],0,[],0,[],0
"Health Care, Information Technology, Recruiting, Staffing Agency",[],0,[],0,[],0
"Information Services, Information Technology",[],0,[],0,[],0
"Health Care, Medical, Rehabilitation, Wellness",[],0,[],0,[],0
"Language Learning, Service Industry, Translation Service",[],0,[],0,[],0
"Advertising, E-Commerce, Marketing, Wine And Spirits","[Advertising, Spirits]",2,[],0,[],0
"Advertising, Affiliate Marketing, Digital Marketing, Marketing, Social Media, Social Media Marketing","[Advertising, Marketing]",2,[],0,[],0
"Health Care, Life Science, Wellness",[],0,[],0,[],0
