Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
"Cyberport, Hong Kong Island, Hong Kong, Asia",[],0,[],0,[],0
"Santa Barbara, California, United States, North America",[],0,[],0,[],0
"Zurich, Zurich, Switzerland, Europe",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Cyberport, Hong Kong Island, Hong Kong, Asia",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Gurgaon, Haryana, India, Asia",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Mumbai, Maharashtra, India, Asia",[Mumbai],1,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"Tel Aviv, Tel Aviv, Israel, Asia",[],0,[],0,[],0
"Westfield, Indiana, United States, North America",[],0,[],0,[],0
"Riyadh, Ar Riyad, Saudi Arabia, Asia",[],0,[],0,[],0
"Hyderabad, Andhra Pradesh, India, Asia",[],0,[],0,[],0
"Nairobi, Nairobi Area, Kenya, Africa",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Antwerp, Antwerpen, Belgium, Europe",[],0,[],0,[],0
"Bangalore, Karnataka, India, Asia",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Gurgaon, Haryana, India, Asia",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Zürich, Zurich, Switzerland, Europe",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Mountain View, California, United States, North America",[Mountain],1,[],0,[],0
"Birmingham, Alabama, United States, North America",[],0,[],0,[],0
"Cambridge, Massachusetts, United States, North America",[],0,[],0,[],0
"Seattle, Washington, United States, North America",[],0,[],0,[],0
"Surry Hills, New South Wales, Australia, Oceania",[],0,[],0,[],0
"Boston, Massachusetts, United States, North America",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"Munich, Bayern, Germany, Europe",[],0,[],0,[],0
"Coralville, Iowa, United States, North America",[],0,[],0,[],0
"Noida, Uttar Pradesh, India, Asia",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Ra'anana, HaMerkaz, Israel, Asia",[],0,[],0,[],0
"Mumbai, Maharashtra, India, Asia",[Mumbai],1,[],0,[],0
"Abu Dhabi, Abu Dhabi, United Arab Emirates, Asia",[],0,[],0,[],0
"Charlotte, North Carolina, United States, North America",[],0,[],0,[],0
"Austin, Texas, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Karachi, Sindh, Pakistan, Asia",[],0,[],0,[],0
"Sydney, New South Wales, Australia, Oceania",[],0,[],0,[],0
"Boulder, Colorado, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Bangalore, Karnataka, India, Asia",[],0,[],0,[],0
"Miami, Florida, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Munich, Bayern, Germany, Europe",[],0,[],0,[],0
"Washington, District of Columbia, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Dallas, North Carolina, United States, North America",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Dubai, Dubai, United Arab Emirates, Asia",[],0,[],0,[],0
"Islamabad, Islamabad, Pakistan, Asia",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Menlo Park, California, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Zug, Zug, Switzerland, Europe",[],0,[],0,[],0
"Tel Aviv, Tel Aviv, Israel, Asia",[],0,[],0,[],0
"Boulder, Colorado, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"South San Francisco, California, United States, North America",[],0,[],0,[],0
"Paris, Ile-de-France, France, Europe","[de, -]",2,[],0,[],0
"Berkeley, California, United States, North America",[],0,[],0,[],0
"Tokyo, Tokyo, Japan, Asia",[],0,[],0,[],0
"Cairo, Al Qahirah, Egypt, Africa",[],0,[],0,[],0
"Nijmegen, Gelderland, The Netherlands, Europe",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Los Angeles, California, United States, North America",[],0,[],0,[],0
"Reno, Nevada, United States, North America",[],0,[],0,[],0
"Middletown, Delaware, United States, North America",[],0,[],0,[],0
"Austin, Texas, United States, North America",[],0,[],0,[],0
"Dublin, Dublin, Ireland, Europe",[],0,[],0,[],0
"Seattle, Washington, United States, North America",[],0,[],0,[],0
"Ellicott City, Maryland, United States, North America",[],0,[],0,[],0
"Dublin, Dublin, Ireland, Europe",[],0,[],0,[],0
"Philadelphia, Pennsylvania, United States, North America",[],0,[],0,[],0
"Paris, Ile-de-France, France, Europe","[de, -]",2,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Stockholm, Stockholms Lan, Sweden, Europe",[],0,[],0,[],0
"Oxford, Oxfordshire, United Kingdom, Europe",[],0,[],0,[],0
"New Castle, Delaware, United States, North America",[],0,[],0,[],0
"Mountain View, California, United States, North America",[Mountain],1,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Irvine, California, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Cambridge, Massachusetts, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Middletown, Delaware, United States, North America",[],0,[],0,[],0
"Houston, Texas, United States, North America",[],0,[],0,[],0
"Pittsburgh, Pennsylvania, United States, North America",[],0,[],0,[],0
"Gardena, California, United States, North America",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Netanya, HaMerkaz, Israel, Asia",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Mountain View, California, United States, North America",[Mountain],1,[],0,[],0
"Cairo, Al Qahirah, Egypt, Africa",[],0,[],0,[],0
"Cairo, Al Qahirah, Egypt, Africa",[],0,[],0,[],0
"Sofia, Grad Sofiya, Bulgaria, Europe",[],0,[],0,[],0
"Berkeley, California, United States, North America",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Singapore, Central Region, Singapore, Asia",[],0,[],0,[],0
"Mountain View, California, United States, North America",[Mountain],1,[],0,[],0
"Surry Hills, New South Wales, Australia, Oceania",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Seattle, Washington, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Fukuoka, Fukuoka, Japan, Asia",[],0,[],0,[],0
"Tallinn, Harjumaa, Estonia, Europe",[],0,[],0,[],0
"Boca Raton, Florida, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Lyngby, Hovedstaden, Denmark, Europe",[],0,[],0,[],0
"Munich, Bayern, Germany, Europe",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Boulder, Colorado, United States, North America",[],0,[],0,[],0
"Bangalore, Karnataka, India, Asia",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Bremen, Bremen, Germany, Europe",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Galway, Galway, Ireland, Europe",[],0,[],0,[],0
"Palo Alto, California, United States, North America",[],0,[],0,[],0
"Gurgaon, Haryana, India, Asia",[],0,[],0,[],0
"Mexico City, Distrito Federal, Mexico, North America",[],0,[],0,[],0
"New Delhi, Delhi, India, Asia",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Seattle, Washington, United States, North America",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Alameda, California, United States, North America",[],0,[],0,[],0
"Santa Monica, California, United States, North America",[],0,[],0,[],0
"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",[],0,[],0,[],0
"Wolfen, Sachsen-Anhalt, Germany, Europe",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"São Paulo, Sao Paulo, Brazil, South America",[],0,[],0,[],0
"Zürich, Zurich, Switzerland, Europe",[],0,[],0,[],0
"Boston, Massachusetts, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Heverlee, Vlaams-Brabant, Belgium, Europe",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Longgang, Guangdong, China, Asia",[],0,[],0,[],0
"Raleigh, North Carolina, United States, North America",[],0,[],0,[],0
"Las Condes, Region Metropolitana, Chile, South America",[],0,[],0,[],0
"Helsinki, Southern Finland, Finland, Europe",[],0,[],0,[],0
"Mountain View, California, United States, North America",[Mountain],1,[],0,[],0
"Bangalore, Karnataka, India, Asia",[],0,[],0,[],0
"Berlin, Berlin, Germany, Europe",[],0,[],0,[],0
"Pune, Maharashtra, India, Asia",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"Berkeley, California, United States, North America",[],0,[],0,[],0
"New York, New York, United States, North America",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Austin, Texas, United States, North America",[],0,[],0,[],0
"Irvine, California, United States, North America",[],0,[],0,[],0
"Lekki, Lagos, Nigeria, Africa",[],0,[],0,[],0
"New Castle, Delaware, United States, North America",[],0,[],0,[],0
"San Mateo, California, United States, North America",[],0,[],0,[],0
"London, England, United Kingdom, Europe",[],0,[],0,[],0
"Madison, Wisconsin, United States, North America",[],0,[],0,[],0
"Sydney, New South Wales, Australia, Oceania",[],0,[],0,[],0
"San Francisco, California, United States, North America",[],0,[],0,[],0
"Bengaluru, Karnataka, India, Asia",[],0,[],0,[],0
"Los Angeles, California, United States, North America",[],0,[],0,[],0
"Oslo, Oslo, Norway, Europe",[],0,[],0,[],0
"Rosny-sous-bois, Ile-de-France, France, Europe","[Rosny, bois, de, -]",4,[],0,[sous],1
"Dubai, Dubai, United Arab Emirates, Asia",[],0,[],0,[],0
