Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
"Meeting Software, Productivity Tools, Recruiting, SaaS, Scheduling, Software",[],0,[],0,[],0
"Biotechnology, Life Science, Marine Technology",[],0,[],0,[],0
Health Care,[],0,[],0,[],0
"Email, Information Technology, Security","[Email, Security]",2,[],0,[],0
"Employee Benefits, Human Resources, Information Technology, Software",[Employee],1,[],0,[],0
"Apps, Internet, Local, Logistics, Supply Chain Management",[],0,[],0,[],0
Marine Technology,[],0,[],0,[],0
"Computer, Customer Service, E-Commerce, Software",[Computer],1,[],0,[],0
"News, Satellite Communication, Social, Sports, TV",[TV],1,[],0,[],0
"Pet, Service Industry, Veterinary",[Pet],1,[],0,[],0
"Graphic Design, Information Technology, Video Games",[],0,[],0,[],0
"Agriculture, AgTech, Farming, Nanotechnology, Sustainability",[Sustainability],1,[],0,[],0
"Apps, Real Estate",[],0,[],0,[Real],1
"Blockchain, Cryptocurrency",[Cryptocurrency],1,[],0,[],0
"Apps, Digital Entertainment, Gaming, Information Technology, Mobile",[],0,[],0,[],0
"Blockchain, Cryptocurrency",[Cryptocurrency],1,[],0,[],0
"Financial Services, FinTech, Software",[],0,[],0,[],0
Manufacturing,[Manufacturing],1,[],0,[],0
"Blockchain, Internet",[Internet],1,[],0,[],0
"Health Care, Health Insurance, Insurance",[Insurance],1,[],0,[],0
"Analytics, Enterprise Software, Health Care, Information Technology",[],0,[],0,[],0
"Health Care, LGBT, Lifestyle, Medical",[],0,[],0,[],0
"Developer Tools, Freelance, Information Technology, Software",[],0,[],0,[],0
"Financial Services, FinTech, Lending, Marketplace",[],0,[],0,[],0
"Health Care, Hospital",[],0,[],0,[],0
"Health Care, Hospital, Human Resources",[],0,[],0,[],0
"B2B, Fitness, Wellness",[],0,[],0,[],0
"Mobile, Public Relations, Telecommunications",[Telecommunications],1,[],0,[],0
"E-Commerce, Fashion, Lingerie, Men's, Retail",[],0,[],0,[],0
"Blockchain, Cryptocurrency, Finance, Internet",[],0,[],0,[],0
"Consulting, Information Technology, Software",[],0,[],0,[],0
"Cyber Security, Network Security, SaaS, Security, Software",[],0,[],0,[],0
"Consumer Electronics, Drone Management, Drones, Robotics, Security","[Consumer, Security]",2,[],0,[],0
"Health Care, Medical",[],0,[],0,[],0
"Information Technology, Restaurants",[Restaurants],1,[],0,[],0
"Blockchain, FinTech, Information Technology",[],0,[],0,[],0
"Renewable Energy, Wind Energy",[],0,[],0,[Renewable],1
Health Care,[],0,[],0,[],0
"Enterprise Software, Event Management, SaaS",[SaaS],1,[],0,[],0
"Computer, Information Technology, Network Security",[Computer],1,[],0,[],0
"Human Resources, Information Technology, Software",[],0,[],0,[],0
"Financial Services, FinTech, Lending, Marketplace",[],0,[],0,[],0
"Banking, Consumer Applications, Financial Services, FinTech",[Banking],1,[],0,[],0
"Biotechnology, Pharmaceutical, Therapeutics",[Therapeutics],1,[],0,[],0
"Gaming, Video Games",[Gaming],1,[],0,[],0
"Apps, Communities",[],0,[],0,[],0
"Artificial Intelligence, Health Care",[],0,[],0,[],0
"Analytics, Internet of Things, Satellite Communication, Telecommunications, Wireless","[Analytics, Internet]",2,[],0,[],0
"Artificial Intelligence, Machine Learning, Robotics",[Robotics],1,[],0,[],0
"Financial Services, Wealth Management",[],0,[],0,[],0
"Big Data, Business Development, Business Intelligence, Information Services, SaaS, Sustainability",[Sustainability],1,[],0,[],0
"Fitness, Health Care, Health Insurance, InsurTech, Wellness",[],0,[],0,[],0
Health Care,[],0,[],0,[],0
"B2B, Internet, Retail Technology, SaaS, Software",[],0,[],0,[],0
"Blockchain, Cryptocurrency",[Cryptocurrency],1,[],0,[],0
"Consumer Goods, Internet, Manufacturing, Supply Chain Management",[Consumer],1,[],0,[],0
"Artificial Intelligence, Compliance, Information Technology, Legal Tech, Machine Learning",[],0,[],0,[],0
"Apps, Social Network, Travel",[Travel],1,[],0,[],0
"Accounting, Advice, Information Technology, Professional Services",[Accounting],1,[],0,[],0
"Events, Information Services, Information Technology, Video Conferencing, Virtual Reality, Virtual World",[Events],1,[],0,"[Virtual, Virtual]",2
"Legal, Legal Tech, Natural Language Processing, Predictive Analytics, Search Engine, Semantic Web",[Web],1,[],0,"[Legal, Semantic]",2
"Business Development, Digital Marketing, Information Technology, Retail Technology",[],0,[],0,[],0
"Cryptocurrency, Financial Services",[Cryptocurrency],1,[],0,[],0
"Advertising, B2B, Business Information Systems, Digital Marketing, E-Commerce","[Advertising, Commerce]",2,[],0,[],0
"Cloud Security, Cyber Security, Information Technology, Infrastructure, Network Security, Software",[],0,[],0,[],0
"Biotechnology, Pharmaceutical",[],0,[],0,[],0
"Biotechnology, Life Science",[],0,[],0,[],0
"Property Management, Real Estate",[],0,[],0,[],0
"Apps, Collaboration, Messaging, Mobile Apps, Security","[Collaboration, Security]",2,[],0,[],0
"Health Care, Medical",[],0,[],0,[],0
"Biotechnology, Pharmaceutical, Therapeutics",[Therapeutics],1,[],0,[],0
Software,[Software],1,[],0,[],0
"Autonomous Vehicles, Electric Vehicle",[],0,[],0,[],0
"Blockchain, Cryptocurrency",[Cryptocurrency],1,[],0,[],0
"Financial Services, FinTech, Payments, Transaction Processing",[Processing],1,[],0,[],0
"GovTech, Information Technology, Software",[],0,[],0,[],0
"Cannabis, E-Commerce, Food and Beverage",[],0,[],0,[],0
"Biotechnology, Life Science, Product Research",[],0,[],0,[],0
"Advertising, Content Creators, Content Marketing, Digital Entertainment, Digital Media","[Advertising, Media]",2,[],0,[],0
"Artificial Intelligence, Health Care, Medical Device, Virtual Reality",[Reality],1,[],0,[Virtual],1
"Agriculture, AgTech, Biotechnology, Farming, Golf, Information Technology, Manufacturing, Nanotechnology",[],0,[],0,[],0
"Agriculture, Biotechnology, Enterprise, Manufacturing, Prediction Markets, Product Research",[Enterprise],1,[],0,[],0
"Advanced Materials, Aerospace, Manufacturing, Space Travel, Transportation",[],0,[],0,[],0
"Agriculture, Farming, Manufacturing, Organic, Organic Food",[Agriculture],1,[],0,[],0
"Agriculture, Autonomous Vehicles, Robotics","[Agriculture, Robotics]",2,[],0,[],0
"Environmental Consulting, Renewable Energy",[],0,[],0,[],0
"E-Commerce, Fashion, Lingerie, Men's, Retail",[],0,[],0,[],0
"Blockchain, Gaming",[Gaming],1,[],0,[],0
"Agriculture, Biotechnology, Farming, Manufacturing, Sustainability",[Sustainability],1,[],0,[],0
"Enterprise Software, Environmental Consulting, Renewable Energy, Software",[],0,[],0,[],0
"Energy, Real Estate, Renewable Energy, Software",[Energy],1,[],0,[],0
"Coffee, Food and Beverage, Manufacturing, Retail",[],0,[],0,[],0
"Cloud Computing, Cloud Infrastructure, Hardware, Software",[],0,[],0,[],0
Food and Beverage,[Food],1,[],0,[],0
"Collaboration, Developer Platform, Developer Tools, Productivity Tools, Software",[Collaboration],1,[],0,[],0
"Blockchain, Cryptocurrency, Software",[],0,[],0,[],0
"Cryptocurrency, Financial Exchanges, Financial Services, Information Technology",[Cryptocurrency],1,[],0,[],0
"Blockchain, Software",[],0,[],0,[],0
"Cyber Security, Information Technology, SaaS, Service Industry",[],0,[],0,[],0
"Human Resources, Information Technology, SaaS, Software",[],0,[],0,[],0
"B2B, Developer Tools, Mobile Apps, Quality Assurance, Robotics, Software",[],0,[],0,[],0
"Biotechnology, Life Science, Medical",[],0,[],0,[],0
"Dental, Health Care",[],0,[],0,[],0
"Biotechnology, Health Care, Therapeutics",[Therapeutics],1,[],0,[],0
"B2B, Information Technology, SaaS",[SaaS],1,[],0,[],0
"Finance, Financial Services, FinTech, Impact Investing, Sustainability","[Finance, Sustainability]",2,[],0,[],0
"Health Care, Information Technology, Medical",[],0,[],0,[],0
"Biotechnology, Health Care, Therapeutics",[Therapeutics],1,[],0,[],0
"Apps, Human Resources, Information Technology, Internet",[],0,[],0,[],0
"Biotechnology, Life Science, Medical",[],0,[],0,[],0
"Business Development, Retail, Retail Technology",[],0,[],0,[],0
"Console Games, Developer Tools, eSports, Gaming, Information Technology, Video Games",[],0,[],0,[],0
"Finance, Financial Services, FinTech, Wealth Management",[Finance],1,[],0,[],0
"Computer, Service Industry, Software",[Computer],1,[],0,[],0
"Developer Platform, Financial Services, FinTech",[],0,[],0,[],0
"Big Data, Electronics, Predictive Analytics, SaaS, Software, Supply Chain Management",[],0,[],0,[],0
"Apps, Blockchain, Enterprise Software",[],0,[],0,[],0
"Biotechnology, Health Care, Life Science, Medical",[],0,[],0,[],0
"Cyber Security, Information Technology, Software",[],0,[],0,[],0
"Analytics, Business Intelligence, Data Visualization, Software",[],0,[],0,[],0
Software,[Software],1,[],0,[],0
"Financial Services, FinTech",[],0,[],0,[],0
"Advertising, Brand Marketing, Consumer Reviews, Content, Content Marketing, E-Commerce Platforms, Marketing Automation, Personalization, Retail Technology",[Advertising],1,[],0,[],0
"Automotive, Autonomous Vehicles, Software, Transportation",[],0,[],0,[],0
"Agriculture, AgTech, Artificial Intelligence, Farming, Internet of Things, SaaS","[Internet, SaaS]",2,[],0,[],0
"Human Resources, Marketing Automation, Recruiting, Software",[],0,[],0,[],0
"Cannabis, Retail",[],0,[],0,[],0
"Finance, Financial Services",[Finance],1,[],0,[],0
"Blockchain, Gaming",[Gaming],1,[],0,[],0
"Biotechnology, Life Science, Organic Food",[],0,[],0,[],0
"Energy, Software, Solar",[],0,[],0,[],0
Food and Beverage,[Food],1,[],0,[],0
"Agriculture, Biotechnology, Farming",[Farming],1,[],0,[],0
"Cyber Security, Information Technology, Software, Web Browsers","[Web, Browsers]",2,[],0,[],0
"Analytics, Internet of Things, Logistics, Real Time, Transportation","[Analytics, Internet]",2,[],0,[Real],1
"CleanTech, Electrical Distribution, Wireless",[],0,[],0,[],0
"Electric Vehicle, Ride Sharing, Sharing Economy, Transportation",[Transportation],1,[],0,[],0
"Financial Services, Internet, Lending",[Lending],1,[],0,[],0
"Blockchain, Enterprise Software",[],0,[],0,[],0
"Biopharma, Biotechnology, Food and Beverage",[],0,[],0,[],0
"Consumer Goods, E-Commerce, Retail",[Consumer],1,[],0,[],0
"Home Services, Real Estate",[],0,[],0,[Real],1
Software,[Software],1,[],0,[],0
"Agriculture, Artificial Intelligence, Food and Beverage, Logistics, Supply Chain Management",[Agriculture],1,[],0,[],0
"Broadcasting, Gamification, Gaming, Media and Entertainment, Real Time","[Media, Time]",2,[],0,[Real],1
"Hardware, Wireless",[Hardware],1,[],0,[],0
"Biotechnology, Genetics, Health Care, Medical, Therapeutics",[Therapeutics],1,[],0,[],0
"Biotechnology, Health Care, Pharmaceutical, Therapeutics",[Therapeutics],1,[],0,[],0
"Artificial Intelligence, Commercial Insurance, Computer Vision, Industrial, Insurance, InsurTech, Internet of Things, Machine Learning, Software",[Internet],1,[],0,[],0
"Cyber Security, Network Security",[],0,[],0,[],0
"Cryptocurrency, Finance, Financial Services, Information Services, Information Technology",[],0,[],0,[],0
"Construction, Finance, Financial Services, FinTech, Payments","[Construction, Payments]",2,[],0,[],0
Information Technology,[],0,[],0,[],0
"Artificial Intelligence, Machine Learning",[],0,[],0,[],0
"Finance, Financial Services, FinTech, Small and Medium Businesses",[Finance],1,[],0,[Small],1
"Apps, Financial Services, FinTech",[],0,[],0,[],0
Battery,[Battery],1,[],0,[],0
Information Technology,[],0,[],0,[],0
"Automotive, Financial Services, FinTech, Transportation",[],0,[],0,[],0
Aerospace,[Aerospace],1,[],0,[],0
"Cyber Security, Industrial",[],0,[],0,[],0
"Information Technology, Internet",[],0,[],0,[],0
"Artificial Intelligence, Bioinformatics, Biotechnology, Genetics, Health Care, Machine Learning, Software",[],0,[],0,[],0
"Electrical Distribution, Energy, Energy Efficiency, Energy Storage, Renewable Energy, Solar",[],0,[],0,[Electrical],1
"Corporate Training, EdTech, Education, Software",[],0,[],0,[],0
"Health Care, Wellness",[],0,[],0,[],0
Finance,[Finance],1,[],0,[],0
"Biotechnology, Health Care, Life Science, Therapeutics",[Therapeutics],1,[],0,[],0
"Artificial Intelligence, Software",[],0,[],0,[],0
Electric Vehicle,[],0,[],0,[],0
"Health Care, Medical",[],0,[],0,[],0
"E-Learning, Human Resources, Information Technology, Recruiting, Training","[E, -, Training]",3,[],0,[],0
"Digital Media, Fantasy Sports, Predictive Analytics, Sports",[Sports],1,[],0,[],0
"Finance, Financial Services, FinTech, Payments, Software",[Finance],1,[],0,[],0
"Audio, Machine Learning, Software, Video Games",[],0,[],0,[],0
"Health Care, Medical, Medical Device",[],0,[],0,[],0
"Autonomous Vehicles, Electric Vehicle",[],0,[],0,[],0
"Credit Cards, Enterprise Software, Financial Services, FinTech, Payments, Software",[],0,[],0,[],0
"Consulting, Financial Services, Information Technology",[],0,[],0,[],0
"Accounting, Business Intelligence, Consulting, Finance, Financial Services, FinTech, SaaS, Software",[Accounting],1,[],0,[],0
"Information Technology, Software",[],0,[],0,[],0
"Advanced Materials, Electronics, Manufacturing",[Manufacturing],1,[],0,[],0
Translation Service,[Translation],1,[],0,[],0
"Enterprise Software, Online Games, Virtual Reality",[Reality],1,[],0,[Virtual],1
"Health Care, Medical",[],0,[],0,[],0
"Construction, Productivity Tools, SaaS, Supply Chain Management",[Construction],1,[],0,[],0
"Health Care, Insurance",[Insurance],1,[],0,[],0
Space Travel,[],0,[],0,[],0
"Computer, Software",[],0,[],0,[],0
"Business Intelligence, E-Commerce, Enterprise Software, Predictive Analytics, SaaS, Supply Chain Management",[],0,[],0,[],0
"Database, Software",[],0,[],0,[],0
"Consumer, Health Care",[Consumer],1,[],0,[],0
"Identity Management, Information Technology, Machine Learning, Real Time, Security","[Identity, Security]",2,[],0,[Real],1
"B2C, Beauty",[],0,[],0,[],0
"Architecture, Construction, Information Services, Information Technology, Real Estate, Software",[],0,[],0,[],0
"Internet, Software, Web Design","[Internet, Web, Design]",3,[],0,[],0
Manufacturing,[Manufacturing],1,[],0,[],0
"FinTech, Marketplace, Mobile Apps, Supply Chain Management",[],0,[],0,[],0
"Artificial Intelligence, SaaS, Software",[],0,[],0,[],0
Apps,[Apps],1,[],0,[],0
"Credit, Finance, Financial Services",[Credit],1,[],0,[],0
"Consulting, Education, Online Portals, Training",[Training],1,[],0,[],0
"Biotechnology, Chemical, Psychology",[Psychology],1,[],0,[],0
"Analytics, Artificial Intelligence, Biotechnology, Health Care, Medical Device",[],0,[],0,[],0
"Construction, Finance, Financial Services, FinTech, Payments","[Construction, Payments]",2,[],0,[],0
"Analytics, Automotive, Transportation",[],0,[],0,[],0
"Brewing, Food and Beverage, Wine And Spirits","[Brewing, Spirits]",2,[],0,[],0
"Analytics, Artificial Intelligence, Cloud Data Services, Data Center Automation, Machine Learning",[],0,[],0,[],0
"Food and Beverage, GreenTech, Hardware, Internet of Things","[Food, Internet, Things]",3,[],0,[],0
"Cannabis, Compliance, Enterprise Resource Planning (ERP), Software, Supply Chain Management",[],0,[],0,[],0
"Aerospace, Air Transportation, Automotive, Electric Vehicle",[],0,[],0,[],0
"Artificial Intelligence, Big Data, SaaS",[SaaS],1,[],0,[],0
"Bitcoin, Financial Services, FinTech, Software",[],0,[],0,[],0
Insurance,[Insurance],1,[],0,[],0
"Artificial Intelligence, Cloud Data Services, Information Technology, Machine Learning, Sales Automation",[],0,[],0,[],0
"Cloud Data Services, Food and Beverage, Food Delivery",[],0,[],0,[],0
"Consulting, Information Technology",[],0,[],0,[],0
"Health Care, Hospital, Medical, Personal Health",[],0,[],0,[],0
"Computer, IT Management, SaaS, Software",[Computer],1,[],0,[],0
Blockchain,[Blockchain],1,[],0,[],0
"E-Commerce, Information Technology, Internet, Marketing, Software",[],0,[],0,[],0
"Finance, Financial Services, Impact Investing",[Finance],1,[],0,[],0
"Aerospace, Nanotechnology, Oil and Gas",[],0,[],0,[],0
"Consulting, Corporate Training, Education, Events",[Events],1,[],0,[],0
"Air Transportation, Electric Vehicle, Fleet Management",[],0,[],0,[],0
"Analytics, Artificial Intelligence, Fleet Management, Location Based Services, Machine Learning",[],0,[],0,[],0
"Commercial Insurance, Insurance, InsurTech",[],0,[],0,[],0
"Clean Energy, CleanTech, Energy, Nuclear",[],0,[],0,[],0
"Brand Marketing, E-Commerce, Finance, Financial Services, FinTech, Payments",[Payments],1,[],0,[],0
"Health Care, Information Technology, Payments, Software",[],0,[],0,[],0
"Analytics, Business Intelligence, Data Visualization, Predictive Analytics, SaaS, Software",[],0,[],0,[],0
"Analytics, Artificial Intelligence, Big Data, Data Visualization, Machine Learning, SaaS, Software, Text Analytics",[],0,[],0,[],0
"Financial Services, Mobile, Mobile Payments, Payments",[Payments],1,[],0,[],0
"Clean Energy, Energy, Renewable Energy, Solar, Wind Energy",[],0,[],0,[],0
"E-Commerce, Software",[],0,[],0,[],0
"Health Care, Information Technology, Medical",[],0,[],0,[],0
Environmental Consulting,[],0,[],0,[],0
"Blockchain, Software",[],0,[],0,[],0
Food and Beverage,[Food],1,[],0,[],0
"Cryptocurrency, Finance, Financial Services",[],0,[],0,[],0
"Cyber Security, Network Security, Software",[],0,[],0,[],0
"Financial Services, FinTech",[],0,[],0,[],0
"Information Technology, Productivity Tools",[],0,[],0,[],0
Pharmaceutical,[],0,[],0,[Pharmaceutical],1
"Biomass Energy, Biopharma, Chemical, CleanTech, Energy, Sustainability",[Sustainability],1,[],0,[],0
"AgTech, Logistics, Supply Chain Management",[],0,[],0,[],0
"Blockchain, Domain Registrar, Internet",[Internet],1,[],0,[],0
"FinTech, Innovation Management, SaaS",[SaaS],1,[],0,[],0
"Industrial Automation, Logistics, Robotics, Supply Chain Management, Warehousing",[],0,[],0,[],0
"Biotechnology, Health Care, Medical, Pharmaceutical",[],0,[],0,[],0
"Enterprise Software, Venture Capital",[],0,[],0,[],0
"Health Care, Wellness",[],0,[],0,[],0
"Asset Management, Consulting, Management Consulting",[],0,[],0,[],0
"Gaming, Video Games",[Gaming],1,[],0,[],0
"Artificial Intelligence, Freight Service, Logistics, Software",[],0,[],0,[],0
"Blockchain, Data Storage",[],0,[],0,[],0
"Information Technology, Ticketing, Transportation, Travel",[Travel],1,[],0,[],0
Software,[Software],1,[],0,[],0
Biotechnology,[Biotechnology],1,[],0,[],0
"Apps, Food and Beverage, Information Technology, Marketing, Mobile Apps, Restaurants, Software, Supply Chain Management",[],0,[],0,[],0
"Energy, Renewable Energy",[Energy],1,[],0,[],0
"Biotechnology, Health Care, Medical, Pharmaceutical",[],0,[],0,[],0
"Information Services, Information Technology, Intellectual Property",[],0,[],0,[],0
"Artificial Intelligence, Customer Service, Food and Beverage, Machine Learning, Natural Language Processing, Software",[],0,[],0,[],0
Biotechnology,[Biotechnology],1,[],0,[],0
"Apps, E-Learning, Education",[],0,[],0,[],0
E-Commerce,[Commerce],1,[],0,[],0
"Biotechnology, Health Care, Manufacturing, Medical Device, Therapeutics",[Therapeutics],1,[],0,[],0
"Apps, E-Commerce, Marketplace",[],0,[],0,[],0
"Health Care, Software",[],0,[],0,[],0
"Artificial Intelligence, Health Care, Medical, Medical Device",[],0,[],0,[],0
"Blockchain, Gaming",[Gaming],1,[],0,[],0
"Blockchain, Media and Entertainment",[],0,[],0,[],0
"Big Data, Cloud Infrastructure, Cloud Management, Information Technology, SaaS",[SaaS],1,[],0,[],0
Financial Services,[],0,[],0,[],0
"Biotechnology, Food and Beverage, Food Processing",[Processing],1,[],0,[],0
Food and Beverage,[Food],1,[],0,[],0
"Advanced Materials, Information Technology, Manufacturing, Nanotechnology, Semiconductor",[],0,[],0,[],0
"Enterprise Software, Marketing, Marketing Automation, Sales Automation, SMS",[],0,[],0,[],0
"Financial Services, FinTech, Personal Finance, Stock Exchanges, Wealth Management",[],0,[],0,[],0
"Financial Services, FinTech",[],0,[],0,[],0
"Eyewear, Health Care, Medical, Neuroscience",[Neuroscience],1,[],0,[],0
"Industrial Automation, Manufacturing, Robotics, Warehousing","[Robotics, Warehousing]",2,[],0,[],0
"Consulting, Environmental Consulting, Software",[],0,[],0,[],0
Health Care,[],0,[],0,[],0
"E-Commerce, Information Technology, Internet, Marketplace, Professional Services",[],0,[],0,[],0
"E-Learning, EdTech, Education","[E, -]",2,[],0,[],0
"Furniture, Hardware, Interior Design, Real Estate, Robotics",[Robotics],1,[],0,[],0
"Information and Communications Technology (ICT), Public Relations",[Information],1,[],0,[],0
Blockchain,[Blockchain],1,[],0,[],0
"B2B, Restaurants",[Restaurants],1,[],0,[],0
"AgTech, Commercial, Sustainability",[Sustainability],1,[],0,[],0
"Food and Beverage, Food Processing, Restaurants","[Food, Restaurants]",2,[],0,[],0
"Renewable Energy, Solar",[],0,[],0,[Renewable],1
"Gambling, Gamification, Sports","[Gambling, Sports]",2,[],0,[],0
"Financial Services, FinTech",[],0,[],0,[],0
"Enterprise Software, SaaS, Sales Automation",[],0,[],0,[],0
"B2B, Food and Beverage",[],0,[],0,[],0
"E-Commerce Platforms, Human Computer Interaction, Retail Technology",[],0,[],0,[],0
"Information Technology, Internet, Product Management, SaaS",[SaaS],1,[],0,[],0
"Artificial Intelligence, E-Commerce, Gift, Information Technology, Virtual Assistant",[],0,[],0,[],0
"Blockchain, Information Technology, Software",[],0,[],0,[],0
"Gaming, Information and Communications Technology (ICT), Online Games, Software",[Gaming],1,[],0,[],0
"Apps, Real Estate",[],0,[],0,[Real],1
"Health Care, Medical Device",[],0,[],0,[],0
"Apps, Business Development, SaaS, Small and Medium Businesses, Software",[],0,[],0,[Small],1
"Analytics, Artificial Intelligence, E-Commerce, Marketing Automation, SaaS",[SaaS],1,[],0,[],0
"Health Care, Medical, Wellness",[],0,[],0,[],0
"Banking, Finance, Financial Services",[Banking],1,[],0,[],0
"E-Commerce, Food and Beverage, Food Delivery, Restaurants",[Restaurants],1,[],0,[],0
Health Care,[],0,[],0,[],0
Consumer,[Consumer],1,[],0,[],0
"Blockchain, Cryptocurrency, Ethereum, Software",[],0,[],0,[],0
"Health Care, Information Technology, Medical",[],0,[],0,[],0
"Artificial Intelligence, Food and Beverage",[],0,[],0,[],0
"Financial Services, FinTech, Payments, Software",[],0,[],0,[],0
"Employee Benefits, Software",[Employee],1,[],0,[],0
"Finance, Financial Services, FinTech, Software",[Finance],1,[],0,[],0
"Commercial, Consumer Electronics, Home Decor, Internet of Things","[Internet, Things]",2,[],0,[],0
"Biotechnology, Health Care, Hospital",[],0,[],0,[],0
"Automotive, Fuel, Information Technology, Manufacturing",[Manufacturing],1,[],0,[],0
"Consumer Goods, E-Commerce, Health Care, Retail Technology, Wellness",[Consumer],1,[],0,[],0
"Cloud Infrastructure, Computer, IT Infrastructure, Open Source, Software",[],0,[],0,[],0
"Fitness, Health Care, Wellness, Women's",[],0,[],0,[],0
"Billing, Fitness, SaaS, Software",[],0,[],0,[],0
SaaS,[SaaS],1,[],0,[],0
"E-Commerce, Fashion, Marketplace, Shopping",[Shopping],1,[],0,[],0
Sports,[Sports],1,[],0,[],0
"Information Technology, Restaurants, Staffing Agency","[Restaurants, Staffing, Agency]",3,[],0,[],0
"Content Creators, Developer APIs, Developer Platform, Developer Tools, Software","[Developer, APIs]",2,[],0,[],0
"Automotive, Commercial Insurance, Insurance, Logistics, Professional Services",[],0,[],0,[],0
"E-Learning, EdTech, Software","[E, -]",2,[],0,[],0
Telecommunications,[Telecommunications],1,[],0,[],0
"Aquaculture, Marine Technology",[Aquaculture],1,[],0,[],0
"Blockchain, Cryptocurrency",[Cryptocurrency],1,[],0,[],0
"Biotechnology, Life Science, Therapeutics",[Therapeutics],1,[],0,[],0
"Biopharma, Biotechnology, Health Care, Pharmaceutical",[],0,[],0,[],0
"Architecture, Insurance, Marketing, Sales",[Sales],1,[],0,[],0
"Health Care, Hospital",[],0,[],0,[],0
"Biotechnology, Pharmaceutical, Therapeutics",[Therapeutics],1,[],0,[],0
FinTech,[FinTech],1,[],0,[],0
Cannabis,[],0,[Cannabis],1,[],0
Biotechnology,[Biotechnology],1,[],0,[],0
Stock Exchanges,[Exchanges],1,[],0,[],0
"Education, Internet, Software",[Education],1,[],0,[],0
"Biotechnology, Health Care, Medical, Pharmaceutical",[],0,[],0,[],0
"Application Performance Management, Biotechnology, Health Care, Pharmaceutical",[Application],1,[],0,[],0
"EdTech, Education, Online Portals, Recruiting",[],0,[],0,[],0
"Innovation Management, Manufacturing, Transportation",[Transportation],1,[],0,[],0
"Agriculture, Biotechnology, Dietary Supplements, Health Care",[],0,[],0,[],0
Cannabis,[],0,[Cannabis],1,[],0
"Artificial Intelligence, Commercial Real Estate, Machine Learning, Software",[],0,[],0,[],0
"Consumer Goods, E-Commerce, Manufacturing","[Consumer, Manufacturing]",2,[],0,[],0
"Education, Health Care, Hospital, Life Science, Training","[Education, Training]",2,[],0,[],0
"Ad Retargeting, Advertising Platforms, Big Data, Information Technology, Local Advertising, Marketing Automation, Outdoor Advertising, SaaS, Software",[Ad],1,[],0,[],0
Mobile Apps,[],0,[],0,[Mobile],1
"B2C, Consumer Goods, E-Commerce",[Commerce],1,[],0,[],0
"Artificial Intelligence, Consumer Research, Marketing, Neuroscience, Software",[],0,[],0,[],0
Health Care,[],0,[],0,[],0
"Food and Beverage, Food Processing","[Food, Processing]",2,[],0,[],0
Software,[Software],1,[],0,[],0
"Apps, Construction",[Construction],1,[],0,[],0
"Financial Services, FinTech",[],0,[],0,[],0
"Consulting, Financial Services, FinTech, Information Technology",[],0,[],0,[],0
Health Care,[],0,[],0,[],0
"Biopharma, Biotechnology, Health Care",[],0,[],0,[],0
"Child Care, E-Learning, EdTech, Education, Edutainment, STEM Education",[],0,[],0,[],0
"Biotechnology, Health Care, Health Diagnostics, Medical",[],0,[],0,[],0
"Agriculture, Biotechnology, Manufacturing",[Manufacturing],1,[],0,[],0
"Clean Energy, Solar",[],0,[],0,[],0
"Ad Exchange, Ad Network, Cyber Security, Digital Media, Software",[Ad],1,[],0,[],0
"Child Care, Children, Marketplace",[],0,[],0,[],0
"Apps, Financial Services, Payments",[Payments],1,[],0,[],0
"Elder Care, Health Care, Health Diagnostics, Mobile Apps, Personal Health, Service Industry, Wellness",[],0,[],0,[],0
"Business Development, Corporate Training, E-Learning, Productivity Tools",[-],1,[],0,[],0
"Information Technology, Machine Learning",[],0,[],0,[],0
"Health Care, Hospital, Pet, Veterinary",[],0,[],0,[],0
"Health Care, Medical, mHealth",[],0,[],0,[],0
Health Care,[],0,[],0,[],0
"Biotechnology, Pharmaceutical, Therapeutics",[Therapeutics],1,[],0,[],0
"Content, Music, Social Network, Software",[],0,[],0,[],0
Product Research,[Product],1,[],0,[],0
Internet,[Internet],1,[],0,[],0
"Agriculture, Farming, Organic Food, Sustainability","[Agriculture, Sustainability]",2,[],0,[],0
"Blockchain, Cryptocurrency",[Cryptocurrency],1,[],0,[],0
"Blockchain, Financial Services, FinTech, Marketplace",[],0,[],0,[],0
"Electronics, Field-Programmable Gate Array (FPGA), Semiconductor",[Electronics],1,[],0,[],0
"Communities, Information Services, Information Technology",[],0,[],0,[],0
"Artificial Intelligence, Biotechnology, Health Care, Health Diagnostics, Life Science, Machine Learning",[],0,[],0,[],0
"Industrial, Manufacturing, Mechanical Engineering",[],0,[],0,[],0
"Content, Health Care, Medical",[],0,[],0,[],0
"Database, Information Technology, Software",[],0,[],0,[],0
"Catering, Events, Food and Beverage, Hospitality","[Catering, Events]",2,[],0,[],0
"Biopharma, Biotechnology, Education, Pharmaceutical",[Pharmaceutical],1,[],0,[],0
"Energy, Real Estate, Renewable Energy, Solar",[Energy],1,[],0,[],0
"Cloud Security, Email, Enterprise Software, Health Care, Information Technology",[],0,[],0,[],0
"Artificial Intelligence, Automotive, Machine Learning",[],0,[],0,[],0
"Cyber Security, EdTech, Education, Information Technology, Training",[Training],1,[],0,[],0
"FinTech, Lending, Personal Finance, Real Estate Investment",[],0,[],0,[],0
