Text,Lemma,PoS,Tag,Dep,Shape,Sentiment
"Cloud Computing, Cloud Infrastructure, Hardware, Software",9,9,9,9,9,9
"Analytics, CleanTech, Enterprise Software, Environmental Engineering, GovTech, Information Technology, Internet of Things, Machine Learning, Pollution Control, Software",26,26,26,26,26,26
"Bitcoin, Blockchain, Cryptocurrency, E-Commerce, Marketplace",11,11,11,11,11,11
"Commercial Lending, Financial Services, FinTech, Venture Capital",10,10,10,10,10,10
"Consumer Goods, E-Commerce, Fashion, Retail",10,10,10,10,10,10
"Apps, Brand Marketing, Messaging, SaaS, Social Media",11,11,11,11,11,11
"Big Data, Geospatial",4,4,4,4,4,4
"Analytics, Artificial Intelligence, Cloud Data Services, Data Center Automation, Machine Learning",15,15,15,15,15,15
"Banking, Credit Cards, Financial Services, FinTech",9,9,9,9,9,9
"Android, Apps, Family, Mobile, Mobile Apps",10,10,10,10,10,10
"Advertising Platforms, E-Commerce Platforms, Software, Video",11,11,11,11,11,11
"Information Technology, Media and Entertainment, Messaging, Mobile, Mobile Apps, Social Media",16,16,16,16,16,16
"Angel Investment, Finance, Incubators, Venture Capital",9,9,9,9,9,9
"Health Care, Medical, Medical Device",7,7,7,7,7,7
"Battery, Electronics, Hardware, Manufacturing",7,7,7,7,7,7
"Business Development, Consulting, Financial Services, FinTech, Venture Capital",12,12,12,12,12,12
"Angel Investment, Internet",4,4,4,4,4,4
"Fertility, Health Care, Medical, Service Industry, Wellness, Women's",14,14,14,14,14,14
"E-Learning, EdTech, Education",7,7,7,7,7,7
"Communications Infrastructure, Electronics, Information Technology, Mobile, Public Safety, Telecommunications, Wireless",16,16,16,16,16,16
"Advertising, Analytics, Consulting, Enterprise Software, Market Research",11,11,11,11,11,11
"FinTech, Innovation Management, SaaS",6,6,6,6,6,6
"Finance, Financial Services, FinTech",6,6,6,6,6,6
"Food and Beverage, GreenTech, Hardware, Internet of Things",11,11,11,11,11,11
"Clean Energy, Electric Vehicle, Manufacturing, Transportation",9,9,9,9,9,9
"Financial Services, FinTech, Payments",6,6,6,6,6,6
"Enterprise Software, Finance, Financial Services, FinTech, Productivity Tools, Real Estate Investment, SaaS, Software",20,20,20,20,20,20
"Computer, Cyber Security, SaaS, Security",8,8,8,8,8,8
"E-Commerce, Home and Garden, Home Decor, Retail",12,12,12,12,12,12
"Blockchain, Information Technology, Software",6,6,6,6,6,6
"Energy, Manufacturing, Renewable Energy, Solar",8,8,8,8,8,8
"Consulting, Human Resources, Recruiting, SaaS, Software",10,10,10,10,10,10
"Angel Investment, Finance, Financial Services, Renewable Energy, Venture Capital",13,13,13,13,13,13
"Apps, Mobile Apps, News, Software, Sports",10,10,10,10,10,10
"Property Management, Real Estate, Travel Accommodations, Vacation Rental",11,11,11,11,11,11
"Banking, Financial Services, Personal Finance",7,7,7,7,7,7
"Financial Services, FinTech, Lending, Marketplace",8,8,8,8,8,8
"Analytics, Biotechnology, Fitness, Health Care, Wellness",10,10,10,10,10,10
"Brand Marketing, E-Commerce, Fashion, Retail",10,10,10,10,10,10
"Asset Management, Banking, Financial Services, Venture Capital",10,10,10,10,10,10
"Apps, Messaging, Mobile, Social Media",8,8,8,8,8,8
"Console Games, Developer Tools, eSports, Gaming, Information Technology, Video Games",15,15,15,15,15,15
"Artificial Intelligence, Education, Information Technology, Professional Services, Recruiting",12,12,12,12,12,12
"Content, News, Social Media, Social Network",9,9,9,9,9,9
"Banking, Financial Services, Insurance, Wealth Management",9,9,9,9,9,9
"CRM, Enterprise Software, Human Resources, Recruiting, SaaS",11,11,11,11,11,11
"Battery, Energy, Energy Storage, Manufacturing, Renewable Energy",11,11,11,11,11,11
"Communications Infrastructure, Information Technology, Mobile, Telecommunications",9,9,9,9,9,9
"Cyber Security, Network Security",5,5,5,5,5,5
"Software, Sports, Video",5,5,5,5,5,5
"Customer Service, E-Commerce, Enterprise Software, Hotel, Information Technology, SaaS, Software",18,18,18,18,18,18
"Cloud Computing, Cloud Management, Developer Platform, Developer Tools, Software",13,13,13,13,13,13
"Automotive, Manufacturing, Product Design",6,6,6,6,6,6
"Blockchain, Cryptocurrency, Developer APIs, Information Technology, Virtual Currency",12,12,12,12,12,12
"Advertising Platforms, B2B, Enterprise Software, Social Media Advertising, Software",13,13,13,13,13,13
"Delivery, Food Delivery, Logistics, Mobile Apps",9,9,9,9,9,9
"Artificial Intelligence, Computer, Financial Services, FinTech, Information Technology, Software",14,14,14,14,14,14
"Advertising, Collaborative Consumption, Marketplace, Outsourcing, Task Management",11,11,11,11,11,11
"E-Commerce, Health Care, Retail, Wellness",10,10,10,10,10,10
"Marketplace, Online Portals, Real Estate",7,7,7,7,7,7
"B2B, E-Commerce, Packaging Services, Supply Chain Management",12,12,12,12,12,12
"Hospitality, Marketplace, Mobile Apps, Travel, Travel Accommodations",11,11,11,11,11,11
"Credit, Finance, Financial Services, FinTech",8,8,8,8,8,8
"E-Commerce, FinTech, Payments, Retail Technology",10,10,10,10,10,10
"Construction, Productivity Tools, SaaS, Supply Chain Management",10,10,10,10,10,10
"Consumer Goods, E-Commerce, Green Consumer Goods, Home Decor",13,13,13,13,13,13
"Fleet Management, Internet, Last Mile Transportation, Logistics",10,10,10,10,10,10
"Cloud Management, Enterprise Software, Infrastructure, Marketplace",9,9,9,9,9,9
"Collaboration, Consumer Reviews, Messaging, SaaS, Software",10,10,10,10,10,10
"Clean Energy, CleanTech, Database, Renewable Energy, Software, Solar",13,13,13,13,13,13
"Aerospace, Space Travel, Transportation",6,6,6,6,6,6
"Analytics, Artificial Intelligence, Blockchain, Ethereum, Information Technology, Machine Learning, Predictive Analytics",17,17,17,17,17,17
"Consumer Goods, Water, Water Purification",7,7,7,7,7,7
"Analytics, Big Data, Biotechnology, Health Care, Information Services, Water",14,14,14,14,14,14
"Finance, FinTech, Hospitality, Information Technology, Payments, Software",12,12,12,12,12,12
"B2B, Consumer, Mobile, Real Estate, Rental",10,10,10,10,10,10
"Consumer Electronics, Database, Hardware, Product Design, Software",11,11,11,11,11,11
"Blockchain, Cryptocurrency, Information Technology, Software",8,8,8,8,8,8
"Analytics, Cloud Computing, Open Source, SaaS, Search Engine, Software",14,14,14,14,14,14
"Cyber Security, Risk Management, Security, Software",9,9,9,9,9,9
"Assistive Technology, Communications Infrastructure, Consumer Electronics, Hardware, Health Care, Information Technology, Smart Cities, Wearables",21,21,21,21,21,21
"Accounting, FinTech, Payments, Small and Medium Businesses, Software",12,12,12,12,12,12
"Automotive, Autonomous Vehicles, Software, Transportation",8,8,8,8,8,8
"Developer Tools, Software, Test and Measurement",8,8,8,8,8,8
"Enterprise Software, Environmental Consulting, Renewable Energy, Software",10,10,10,10,10,10
"Blockchain, Collectibles, Software, Virtual Goods",8,8,8,8,8,8
"Apps, Finance, Training, Venture Capital",8,8,8,8,8,8
"Elder Care, Health Care, InsurTech, Retirement, SaaS, Wellness",13,13,13,13,13,13
"Finance, Financial Exchanges, Financial Services, Venture Capital",10,10,10,10,10,10
"Financial Services, FinTech, Mobile, Mobile Apps, Personal Finance",12,12,12,12,12,12
"Biotechnology, Genetics, Health Care",6,6,6,6,6,6
"Privacy, Software",3,3,3,3,3,3
"Financial Services, Impact Investing, Internet",7,7,7,7,7,7
"Enterprise Software, Human Resources, Risk Management, Software",10,10,10,10,10,10
"E-Commerce, Fashion, Retail, Shopping",9,9,9,9,9,9
"3D Technology, Blockchain, Computer, Software, Virtual Reality",11,11,11,11,11,11
"Auto Insurance, Commercial Insurance, Finance, Health Insurance, Life Insurance",13,13,13,13,13,13
"Biotechnology, Health Care, Pharmaceutical",6,6,6,6,6,6
"Analytics, Artificial Intelligence, Big Data, Data Integration, Enterprise Software, Machine Learning",16,16,16,16,16,16
"Content, Film, TV, Video, Video Streaming",10,10,10,10,10,10
"Audio, Consumer Electronics, Hardware, Music, Software, Wireless",12,12,12,12,12,12
"E-Commerce, Internet, Retail, Social Media",10,10,10,10,10,10
"Finance, Financial Services, FinTech, Information Technology, Venture Capital",12,12,12,12,12,12
"Blockchain, Gamification, Gaming, MMO Games, PC Games",11,11,11,11,11,11
"Consumer Goods, Internet, Manufacturing, Supply Chain Management",10,10,10,10,10,10
"Information Services, Risk Management, Supply Chain Management, Sustainability",11,11,11,11,11,11
"Internet, SaaS, Software, Web Development",8,8,8,8,8,8
"Business Development, Retail, Retail Technology",7,7,7,7,7,7
"Analytics, Asset Management, Construction, Drones, Infrastructure, Power Grid, SaaS, Software, Solar, Task Management",22,22,22,22,22,22
"Artificial Intelligence, Computer Vision, Crowdsourcing, Enterprise Software, Image Recognition, Natural Language Processing, Outsourcing",19,19,19,19,19,19
"Banking, Financial Services, FinTech, Payments",8,8,8,8,8,8
"Language Learning, Service Industry, Translation Service",8,8,8,8,8,8
"E-Commerce, Internet, Marketing, Marketplace",9,9,9,9,9,9
"Meeting Software, Scheduling, Software",6,6,6,6,6,6
"Beauty, E-Commerce, Mobile, Retail",9,9,9,9,9,9
"Blockchain, Cryptocurrency, Financial Services, FinTech",8,8,8,8,8,8
"Financial Services, Information Technology, Natural Resources",8,8,8,8,8,8
"Career Planning, Consulting, Events, Social Media, Young Adults",12,12,12,12,12,12
"Fantasy Sports, Gaming, Sports",6,6,6,6,6,6
"E-Commerce, E-Learning, Language Learning",10,10,10,10,10,10
"Digital Entertainment, Sports, Subscription Service",7,7,7,7,7,7
"Finance, Financial Services, Venture Capital",7,7,7,7,7,7
"B2B, Consumer Goods, Marketplace, Retail, Seafood, Supply Chain Management",14,14,14,14,14,14
"Analytics, Media and Entertainment, News, Politics",9,9,9,9,9,9
"B2C, Consumer Goods, E-Commerce",8,8,8,8,8,8
"Digital Entertainment, Media and Entertainment, TV, Video Streaming",11,11,11,11,11,11
"Agriculture, Biotechnology, Farming",5,5,5,5,5,5
"E-Commerce, Payments, Shopping, Software",9,9,9,9,9,9
"Blockchain, Cyber Security, Software",6,6,6,6,6,6
"E-Commerce, Internet, Mobile",7,7,7,7,7,7
"Cryptocurrency, Financial Services, FinTech, Payments",8,8,8,8,8,8
"E-Commerce, Logistics, Shipping, Supply Chain Management",11,11,11,11,11,11
"Food and Beverage, Wine And Spirits",7,7,7,7,7,7
"Finance, Financial Services, FinTech, Lending",8,8,8,8,8,8
"Credit, Finance, Financial Services, Insurance, Real Estate",11,11,11,11,11,11
"Android, Apps, iOS, Messaging, Mobile, Social Network, Video Streaming",15,15,15,15,15,15
"Analytics, Artificial Intelligence, Big Data, Cloud Computing, Enterprise Software, Machine Learning",16,16,16,16,16,16
"Consumer Goods, Food and Beverage, Information Services, Logistics, Software, Supply Chain Management",17,17,17,17,17,17
"Analytics, Cyber Security, Fraud Detection, Information Technology, Internet",12,12,12,12,12,12
"Analytics, Big Data, Data Visualization, Database, SaaS",11,11,11,11,11,11
"Education, Software, Training",5,5,5,5,5,5
"Android, Apps, Computer, Real Time, Software",10,10,10,10,10,10
"Banking, Financial Services, FinTech, Information Technology, InsurTech",11,11,11,11,11,11
"Artificial Intelligence, Blockchain, Cloud Data Services, Developer Platform, Machine Learning, Software",16,16,16,16,16,16
"Biotechnology, Health Care, Therapeutics",6,6,6,6,6,6
"Hospitality, Tourism, Travel, Vacation Rental",8,8,8,8,8,8
"Artificial Intelligence, Information Technology, Machine Learning, Psychology",10,10,10,10,10,10
"Biotechnology, Health Care, Medical, Pharmaceutical",8,8,8,8,8,8
"Clean Energy, Energy, Renewable Energy, Solar, Wind Energy",12,12,12,12,12,12
"Artificial Intelligence, Commercial Lending, Credit, Financial Services, FinTech, Small and Medium Businesses",17,17,17,17,17,17
"Furniture, Hardware, Interior Design, Real Estate, Robotics",11,11,11,11,11,11
"Analytics, Cloud Data Services, Data Integration",8,8,8,8,8,8
"Hospitality, Hotel, Property Management, Vacation Rental",9,9,9,9,9,9
"Digital Media, Media and Entertainment, Mobile Apps, Subscription Service, Video Streaming",15,15,15,15,15,15
"Automotive, CleanTech, Consumer Electronics, Electric Vehicle, Industrial Manufacturing, Manufacturing",14,14,14,14,14,14
"Angel Investment, Finance, Financial Services, FinTech, Wealth Management",12,12,12,12,12,12
"Energy, Renewable Energy, Solar",6,6,6,6,6,6
"Business Development, Digital Marketing, Information Technology, Retail Technology",11,11,11,11,11,11
"Analytics, Big Data, Cloud Data Services, Database, Enterprise Software, Open Source",16,16,16,16,16,16
"Banking, E-Commerce, Finance, Financial Services, FinTech",12,12,12,12,12,12
"Business Development, E-Commerce, EdTech, Hospitality, Information Technology, Last Mile Transportation, Marketing, Outsourcing",21,21,21,21,21,21
"Consumer Goods, E-Commerce, Lifestyle, Men's",11,11,11,11,11,11
"Artificial Intelligence, Customer Service, Enterprise Software, Information Technology, Software",13,13,13,13,13,13
"E-Commerce, Fashion, Lifestyle, Retail",9,9,9,9,9,9
"Industrial Automation, Information Technology, Robotics",7,7,7,7,7,7
"Business Development, Finance, Financial Services, Venture Capital",10,10,10,10,10,10
"Analytics, Enterprise Software, Marketing Automation, Personalization, SaaS, Software",13,13,13,13,13,13
"FinTech, GovTech, Mobile, Payments",7,7,7,7,7,7
"Communities, Digital Media, Social Media",7,7,7,7,7,7
"Analytics, Artificial Intelligence, Location Based Services, Marketing, SaaS",12,12,12,12,12,12
"Building Maintenance, Commercial Real Estate, Property Development, Property Management, Real Estate",15,15,15,15,15,15
"Artificial Intelligence, Cloud Computing, SaaS, Software",9,9,9,9,9,9
"Blockchain, Gaming, PC Games, Trading Platform, Video Games",12,12,12,12,12,12
"Food Delivery, Food Processing, Logistics, Supply Chain Management, Warehousing",13,13,13,13,13,13
"Analytics, Cyber Security, Enterprise Software, Risk Management",10,10,10,10,10,10
"Analytics, Artificial Intelligence, Business Development, Business Intelligence, Contact Management, CRM, Enterprise Software, Lead Generation",21,21,21,21,21,21
"Agriculture, AgTech, Biotechnology, Life Science",8,8,8,8,8,8
"3D Technology, Augmented Reality, Software, Virtual Reality",10,10,10,10,10,10
"Analytics, Artificial Intelligence, Business Intelligence, Data Integration, Machine Learning, Predictive Analytics",16,16,16,16,16,16
"Enterprise Software, Human Resources, SaaS, Software",9,9,9,9,9,9
"Biotechnology, Medical, Therapeutics",5,5,5,5,5,5
"Apps, Digital Entertainment, Information Technology, Podcast, Software",11,11,11,11,11,11
"Enterprise, SaaS, Software",5,5,5,5,5,5
"Child Care, Elder Care, Tutoring",7,7,7,7,7,7
"Apps, Internet, Software",5,5,5,5,5,5
"Emergency Medicine, Enterprise Software, Health Care, Medical, Pharmaceutical",12,12,12,12,12,12
"Artificial Intelligence, Big Data, Drones, Manufacturing, Marine Technology",12,12,12,12,12,12
"Artificial Intelligence, Computer Vision, Retail Technology, Shopping, Software",12,12,12,12,12,12
"Apps, Music, Music Streaming, Web Development",9,9,9,9,9,9
"Financial Services, FinTech, Internet",6,6,6,6,6,6
"Blockchain, Media and Entertainment, Music, Sports",9,9,9,9,9,9
"Advertising, Content Delivery Network, Digital Media, Publishing, SaaS",12,12,12,12,12,12
"Bitcoin, Blockchain, Cryptocurrency, FinTech",7,7,7,7,7,7
"Apps, Consumer Electronics, Health Care, Software, Wellness",11,11,11,11,11,11
"Agriculture, AgTech, Farming, Nanotechnology, Sustainability",9,9,9,9,9,9
"Audio, Fraud Detection, Natural Language Processing, Security, Software, Speech Recognition",15,15,15,15,15,15
"B2B, E-Commerce, Marketplace, Procurement, Small and Medium Businesses",14,14,14,14,14,14
"Dental, Health Care, Mobile Apps",7,7,7,7,7,7
"Blockchain, Developer APIs, Developer Platform, Productivity Tools",10,10,10,10,10,10
"Identity Management, Information Technology, Machine Learning, Real Time, Security",13,13,13,13,13,13
"Cloud Management, Database, Enterprise Software, Open Source, Software, Technical Support",15,15,15,15,15,15
"Cloud Computing, Identity Management, Payments, Privacy, Security, Software",13,13,13,13,13,13
"Apps, Delivery, Delivery Service, E-Commerce, Grocery",12,12,12,12,12,12
"Business Development, E-Commerce, Internet",8,8,8,8,8,8
"Civil Engineering, Construction, Consulting, Industrial, Professional Services",11,11,11,11,11,11
"B2B, Commercial Lending, Financial Services, FinTech",9,9,9,9,9,9
"Electronics, GovTech, Hardware, Software",7,7,7,7,7,7
"Apps, Credit, Financial Services, FinTech, Mobile",10,10,10,10,10,10
"Lead Generation, Sales, Sales Automation, Software",9,9,9,9,9,9
"Financial Services, FinTech, Payments",6,6,6,6,6,6
"Computer, Cyber Security, Information Technology, Security, Software",11,11,11,11,11,11
"Education, Internet, Real Estate",6,6,6,6,6,6
"Banking, Financial Services, FinTech, Payments",8,8,8,8,8,8
"Bitcoin, Cryptocurrency, Trading Platform",6,6,6,6,6,6
"Developer APIs, Location Based Services, SaaS",8,8,8,8,8,8
"Banking, Financial Services, FinTech, Mobile Payments",9,9,9,9,9,9
"Finance, Financial Services, FinTech, Information Technology",9,9,9,9,9,9
"Health Care, Medical, Pet, Veterinary",8,8,8,8,8,8
"Blogging Platforms, Content, Web Design, Web Development",10,10,10,10,10,10
"Apps, Artificial Intelligence, Health Care, Medical, Wellness",11,11,11,11,11,11
"Diabetes, Health Care, Medical Device, Personal Health, Wellness",12,12,12,12,12,12
"Cyber Security, Information Technology, Software, Web Browsers",10,10,10,10,10,10
"E-Commerce, Food and Beverage, Grocery, Marketplace, Retail",13,13,13,13,13,13
"Business Intelligence, Energy, Energy Efficiency, Mining, Renewable Energy",12,12,12,12,12,12
"CRM, Marketing, Software",5,5,5,5,5,5
"Artificial Intelligence, Information Technology, Machine Learning",8,8,8,8,8,8
"Biotechnology, Health Care, Medical Device",7,7,7,7,7,7
"Accounting, Android, Apps, iOS, Outsourcing, Software",11,11,11,11,11,11
"Analytics, Health Care, Hospital",6,6,6,6,6,6
"Crowdfunding, Finance, Financial Services, FinTech, Funding Platform",11,11,11,11,11,11
"E-Commerce, Internet, Retail, Sales",9,9,9,9,9,9
"Delivery, Logistics, Transportation",5,5,5,5,5,5
"Apps, Collaboration, Messaging, Mobile Apps, Security",10,10,10,10,10,10
"Accounting, Advice, Legal, Marketplace",7,7,7,7,7,7
"Consumer Lending, Financial Services, FinTech, Lending, Mobile Payments, Payments, Wealth Management",17,17,17,17,17,17
"Consumer Goods, E-Commerce, Food and Beverage, Retail",12,12,12,12,12,12
"Augmented Reality, Cryptocurrency, E-Commerce, Gaming, Internet, Media and Entertainment, Retail, SaaS, Virtual Reality, Virtual World",26,26,26,26,26,26
"Automotive, Car Sharing, Leasing",6,6,6,6,6,6
"Employee Benefits, Financial Services, FinTech, Human Resources, Payments, SaaS",14,14,14,14,14,14
"Advertising Platforms, Content Creators, Content Delivery Network, Content Marketing, Social Media Marketing",16,16,16,16,16,16
"Graphic Design, Photo Editing, Photography, Software, Video Editing",12,12,12,12,12,12
"Big Data, Construction, FinTech, Infrastructure, Real Estate, SaaS, Software, Virtual Workforce",18,18,18,18,18,18
"Alternative Medicine, Cannabis, Health Care, Medical",9,9,9,9,9,9
"Credit Cards, E-Commerce, Financial Services, FinTech, Payments",13,13,13,13,13,13
"Analytics, Customer Service, Enterprise Software, SaaS, Text Analytics",12,12,12,12,12,12
"Analytics, Artificial Intelligence, Big Data, Data Visualization, Machine Learning, SaaS, Software, Text Analytics",20,20,20,20,20,20
"Communities, Coworking, Hospitality, Travel, Travel Accommodations",10,10,10,10,10,10
"Cannabis, E-Commerce, Food and Beverage",9,9,9,9,9,9
"Cryptocurrency, FinTech, Stock Exchanges, Trading Platform",9,9,9,9,9,9
"Air Transportation, Hospitality, Hotel, Tourism, Travel, Travel Agency",13,13,13,13,13,13
"Consumer, Consumer Goods, Fashion, Hardware, Manufacturing",10,10,10,10,10,10
"Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech",10,10,10,10,10,10
"Biotechnology, mHealth, Personal Health, Predictive Analytics, Therapeutics",11,11,11,11,11,11
"Cryptocurrency, Financial Services, FinTech",6,6,6,6,6,6
"Health Care, Hospital, mHealth",6,6,6,6,6,6
"Consumer Goods, Health Care, Manufacturing, Wellness",9,9,9,9,9,9
"Health Care, Health Insurance, Home Health Care",9,9,9,9,9,9
"Electric Vehicle, Fleet Management, Industrial Engineering",8,8,8,8,8,8
"Biotechnology, Genetics, Medical, Therapeutics",7,7,7,7,7,7
"Events, Information Services, Information Technology, Video Conferencing, Virtual Reality, Virtual World",16,16,16,16,16,16
"Health Care, Medical, mHealth, Pharmaceutical",8,8,8,8,8,8
"Internet, News, Publishing, Tour Operator, Tourism",10,10,10,10,10,10
"Health Care, Health Diagnostics, Medical, mHealth, Mobile Apps, Pharmaceutical, Wellness",16,16,16,16,16,16
"Financial Services, FinTech",4,4,4,4,4,4
"Consulting, Government, Information Technology, Legal, Management Consulting, Risk Management",14,14,14,14,14,14
"Blockchain, Financial Services, FinTech, Marketplace",8,8,8,8,8,8
"Cyber Security, Enterprise Software, Information Technology, SaaS, Security",12,12,12,12,12,12
"B2B, Big Data, Data Integration, E-Commerce, Marketing Automation",14,14,14,14,14,14
"Finance, Financial Services, FinTech, Marketplace, Trading Platform",11,11,11,11,11,11
"Cyber Security, Domain Registrar, Online Portals, Web Development, Web Hosting",14,14,14,14,14,14
"Clean Energy, Manufacturing, Solar",6,6,6,6,6,6
"Classifieds, Consumer Goods, E-Commerce, Marketplace, Mobile Apps",13,13,13,13,13,13
"Artificial Intelligence, Biotechnology, Health Care, Health Diagnostics, Life Science, Medical, Medical Device",18,18,18,18,18,18
"Banking, Credit Cards, Finance, Financial Services, Wealth Management",12,12,12,12,12,12
"Blockchain, Compliance, Cryptocurrency, Risk Management, Software",10,10,10,10,10,10
"Delivery, E-Commerce, Food and Beverage, Grocery",11,11,11,11,11,11
"Finance, Financial Services, FinTech",6,6,6,6,6,6
"Cosmetics, Health Care, Wellness",6,6,6,6,6,6
"Gaming, iOS, Mobile, Video Games",8,8,8,8,8,8
"Biotechnology, Health Care, Medical, Medical Device",9,9,9,9,9,9
"Mobile, Optical Communication, Telecommunications",6,6,6,6,6,6
"Health Care, Health Insurance, Insurance, Medical",9,9,9,9,9,9
"Health Care, Life Insurance, Pharmaceutical",7,7,7,7,7,7
"Animal Feed, Biotechnology, Farming, Pet, Waste Management",11,11,11,11,11,11
"Artificial Intelligence, Developer APIs, Machine Learning, Personalization",10,10,10,10,10,10
"Artificial Intelligence, SaaS, Software",6,6,6,6,6,6
"E-Commerce, Fashion, Retail",7,7,7,7,7,7
"E-Commerce, Internet, Logistics, Marketplace, Retail, Wholesale",13,13,13,13,13,13
"Biotechnology, Health Care, Medical, Therapeutics",8,8,8,8,8,8
"Analytics, Enterprise Software, Logistics, SaaS, Shipping",10,10,10,10,10,10
"Developer APIs, Developer Tools, SaaS, Software",9,9,9,9,9,9
"Clean Energy, Energy, Renewable Energy, Solar",9,9,9,9,9,9
"Real Estate, Rental, Rental Property, Residential",9,9,9,9,9,9
"Enterprise Software, Product Design, Product Management, SaaS, UX Design",13,13,13,13,13,13
"Artificial Intelligence, Human Resources, Information Technology, Machine Learning",11,11,11,11,11,11
"Automotive, Clean Energy, Electric Vehicle, Sustainability",9,9,9,9,9,9
"Artificial Intelligence, Machine Learning, Software",7,7,7,7,7,7
"Energy, Renewable Energy, Solar",6,6,6,6,6,6
"Apps, Logistics, Marketing, Software, Travel Agency",10,10,10,10,10,10
"Health Care, Wellness",4,4,4,4,4,4
"E-Commerce, Internet, Price Comparison",8,8,8,8,8,8
"Bioinformatics, Biotechnology, Life Science, Management Information Systems",10,10,10,10,10,10
"E-Commerce, Furniture, Interior Design",8,8,8,8,8,8
"Artificial Intelligence, Assistive Technology, Health Care, Health Diagnostics, Information Technology, mHealth, Personal Health",19,19,19,19,19,19
"Consumer Research, SaaS, Software, UX Design",9,9,9,9,9,9
"Renewable Energy, Solar, Sustainability",6,6,6,6,6,6
"Cloud Security, Consulting, Cyber Security, Network Security, Penetration Testing",13,13,13,13,13,13
"Artificial Intelligence, Customer Service, Food and Beverage, Machine Learning, Natural Language Processing, Software",18,18,18,18,18,18
"Analytics, Cloud Data Services, Enterprise Software, Software",10,10,10,10,10,10
"E-Commerce, Fashion, Women's",8,8,8,8,8,8
"Internet, Telecommunications",3,3,3,3,3,3
"Banking, Credit Cards, Debit Cards, Financial Services, FinTech",12,12,12,12,12,12
"B2B, Collaboration, Enterprise Applications, Enterprise Software, Product Design, Product Management, Software, UX Design",20,20,20,20,20,20
"Cyber Security, Information Technology, SaaS, Service Industry",10,10,10,10,10,10
"Analytics, Artificial Intelligence, Health Care, Machine Learning, Software",12,12,12,12,12,12
"Market Research, Real Estate",5,5,5,5,5,5
"Government, Politics, Privacy",5,5,5,5,5,5
Software,1,1,1,1,1,1
"Consumer Goods, Emerging Markets, Logistics, Sales, Supply Chain Management",13,13,13,13,13,13
"Association, Crowdfunding, Funding Platform, Venture Capital",9,9,9,9,9,9
"Employee Benefits, Human Resources, Insurance, InsurTech, SaaS",11,11,11,11,11,11
"Biotechnology, Health Care, Life Science",7,7,7,7,7,7
"Blockchain, Cryptocurrency, Financial Services, Venture Capital",9,9,9,9,9,9
"Delivery Service, E-Commerce, Logistics, Supply Chain Management",12,12,12,12,12,12
"Financial Services, Information Technology, Payments",7,7,7,7,7,7
"Biopharma, Biotechnology, Health Care, Life Science, Medical",11,11,11,11,11,11
"Analytics, Business Intelligence, Enterprise Software, Productivity Tools, Software",12,12,12,12,12,12
"Fashion, Jewelry, Men's, Retail, Women's",11,11,11,11,11,11
"Analytics, Artificial Intelligence, Big Data, Business Intelligence, Data Visualization, Enterprise Software, Information Technology, Software",21,21,21,21,21,21
"Business Development, Financial Exchanges, Financial Services, Impact Investing, Venture Capital",14,14,14,14,14,14
"Banking, Credit, Financial Services, FinTech, Payments",10,10,10,10,10,10
"Aerospace, National Security, Robotics, Space Travel",9,9,9,9,9,9
"CleanTech, Energy, Fuel Cell, Oil and Gas, Wind Energy",13,13,13,13,13,13
"Advertising, Broadcasting, Internet, Internet Radio, Music, Navigation, Technical Support, Video Streaming",18,18,18,18,18,18
"Financial Services, FinTech, Wealth Management",7,7,7,7,7,7
"Advertising, Brand Marketing, Marketing, Retail",8,8,8,8,8,8
"E-Commerce, Marketplace",5,5,5,5,5,5
"Financial Services, FinTech, Infrastructure, Small and Medium Businesses",11,11,11,11,11,11
"Digital Entertainment, eSports, Gaming, Media and Entertainment, Online Games",13,13,13,13,13,13
"Consumer Research, Market Research, Marketing Automation, Product Management, SaaS, Sales Automation, Software",18,18,18,18,18,18
"Apps, Audio, Independent Music, Music, Music Streaming",11,11,11,11,11,11
"Automotive, Commercial, Recycling",5,5,5,5,5,5
"Advertising, Content, Digital Media, Events, Information Services, News, Podcast, TV, TV Production",20,20,20,20,20,20
"Commercial Real Estate, Home Renovation, Real Estate, Real Estate Investment",13,13,13,13,13,13
"Crowdfunding, Finance, Financial Services, FinTech",8,8,8,8,8,8
"Consumer Applications, Consumer Software, FinTech, Venture Capital",10,10,10,10,10,10
"Developer APIs, Enterprise Software, Human Resources, Legal, Legal Tech",13,13,13,13,13,13
"Customer Service, Logistics, Public Transportation, Ride Sharing, Transportation",12,12,12,12,12,12
"Home Services, InsurTech, Subscription Service",7,7,7,7,7,7
"Analytics, Artificial Intelligence, Enterprise Software, Human Resources, Machine Learning, SaaS",15,15,15,15,15,15
"Fashion, Lifestyle, Retail, Shopping",7,7,7,7,7,7
"Information Technology, Internet, SaaS, Software",8,8,8,8,8,8
"FinTech, Marketplace, Mobile Apps, Supply Chain Management",10,10,10,10,10,10
"Automotive, Electric Vehicle, Manufacturing, Transportation",8,8,8,8,8,8
"Analytics, Big Data, Business Intelligence, SaaS",9,9,9,9,9,9
"Analytics, Health Care, Information Technology",7,7,7,7,7,7
"Consumer Goods, Delivery Service, Grocery, Waste Management",10,10,10,10,10,10
"Analytics, Customer Service, E-Commerce, E-Commerce Platforms, Logistics, Software",17,17,17,17,17,17
