Text,Lemma,PoS,Tag,Dep,Shape,Sentiment
Wow! Momo is a chain of fast-food restaurants that specializes in momos.,16,16,16,16,16,16
"FTX Ventures invests in equity and/or tokens, at any check size and stage of blockchain.",17,17,17,17,17,17
"Zoom is a software company that offers a communications platform that connects people through video, voice, chat, and content sharing.",24,24,24,24,24,24
Hydrow develops a connected indoor rowing machine designed for full-body workouts.,14,14,14,14,14,14
"Orange is a digital operator that offers mobile and internet services in Europe and Africa, and corporate telecommunication services.",21,21,21,21,21,21
Argo AI is a global autonomy products and services company headquartered in Pittsburgh.,14,14,14,14,14,14
"Rakuten is a provider of e-commerce, fintech, digital content, and communications products and services.",20,20,20,20,20,20
Credit Karma offers a range of tools and personalized recommendations designed to help customers make the most of their money.,21,21,21,21,21,21
"Integrity Marketing Group provides product design, marketing systems, and profitability for insurance products.",16,16,16,16,16,16
"Activision Blizzard is an entertainment company that develops, publishes, and distributes video games for gaming consoles.",19,19,19,19,19,19
"Tegus is a market intelligence platform for investors that provides thousands of instantly available, peer-led expert call transcripts.",22,22,22,22,22,22
"Avaya provides business communications and collaboration systems, applications, and services.",13,13,13,13,13,13
Pixxel is a space data company that develops a constellation of hyperspectral earth imaging satellites.,16,16,16,16,16,16
"Polestar is an electric performance brand, focused on uncompromised car design and technology.",15,15,15,15,15,15
BrightChamps is a learning education service provider company.,9,9,9,9,9,9
Mavenoid develops an AI-driven product support and troubleshooting platform for hardware companies.,15,15,15,15,15,15
"Winuall is a teaching platform that creates online courses for schools, tutors, and content creators.",18,18,18,18,18,18
Gaingels represents the LGBT+ community and allies investing in VC-backed companies with diverse and inclusive leadership teams.,20,20,20,20,20,20
Boatsetter is a boat rental community connecting boat owners and boat renters.,13,13,13,13,13,13
Leadgence accelerates revenue growth for enterprises targeting small and mid-size businesses.,14,14,14,14,14,14
Lendingkart is an online financing company that provides short-term working capital loans to SME borrowers.,18,18,18,18,18,18
"Gravitee is an API management platform that helps organizations to secure, build, monitor, and manage their API lifecyle.",22,22,22,22,22,22
"Motive builds technology to improve the safety, productivity and profitability of businesses that power the physical economy.",19,19,19,19,19,19
"Vroom is an innovative, end-to-end ecommerce platform designed to offer a better way to buy and sell used vehicles.",25,25,25,25,25,25
Huspy is a proptech company that simplifies the home financing process.,12,12,12,12,12,12
Caju provides companies with access to a platform to register employees and manage benefits.,15,15,15,15,15,15
Nium is a fintech company with a global platform for modern money movement whose payment and card issuing solutions serve businesses,21,21,21,21,21,21
Walmart is a multinational retail corporation that operates several chains of discount department and warehouse stores.,17,17,17,17,17,17
Protex AI develops an AI-powered proactive health and safety technology that enables an injury-free industrial workplace.,21,21,21,21,21,21
"LeadSquared is a sales execution and marketing automation platform that allows businesses to track, nurture, and manage their leads.",22,22,22,22,22,22
"BlockTower is a crypto and blockchain investment firm that uses trading, investing, and portfolio management to this digital asset class.",23,23,23,23,23,23
Capital on Tap is a fintech company that provides small businesses with credit cards and a spend management platform.,20,20,20,20,20,20
insightsoftware is a provider of financial reporting and enterprise performance management software.,13,13,13,13,13,13
Virgin Galactic is a commercial spaceline that develops commercial spacecrafts.,11,11,11,11,11,11
Kula is a recruitment automation platform built to enable hyper-growth companies to build massive talent pipelines on autopilot.,21,21,21,21,21,21
Plug Power is a provider of clean hydrogen and zero-emission fuel cell solutions.,16,16,16,16,16,16
topi offers a B2B subscription platform that allows retailers and manufacturers to rent out their equipment to other businesses.,20,20,20,20,20,20
"AirSlate is a SaaS technology that provides no-code business process automation, e-signature, and document management solutions.",23,23,23,23,23,23
Everphone is an online phone-as-a-service platform that offers a B2B smartphone and tablet rental service.,22,22,22,22,22,22
PromisePay provides a modern payment processing platform built for utilities and government agencies.,14,14,14,14,14,14
Aman Resorts is a group of hotels specialized in hospitality and destination management.,14,14,14,14,14,14
Grubhub is a online and mobile food ordering and delivery marketplace dedicated to connecting diners with local restaurants.,19,19,19,19,19,19
"gener8tor is a nationally ranked, concierge accelerator that invests in high-growth startups.",16,16,16,16,16,16
Rewire is a fintech startup that develops cross-border online banking solutions for migrants worldwide.,17,17,17,17,17,17
"Robin develops a workplace platform designed for connecting people with rooms, desks, and each other.",18,18,18,18,18,18
Oxwash is a provider of sustainable on-demand laundry and wet and dry cleaning services for all.,19,19,19,19,19,19
Fairmatic specializes in smartphone-powered driving safety analytics and calculates performance-based commercial auto insurance prices.,19,19,19,19,19,19
"MicroStrategy provides enterprise software for business intelligence, mobile intelligence, and network applications.",15,15,15,15,15,15
"Bilibili is an online entertainment platform featuring videos, live broadcasting, and mobile games.",16,16,16,16,16,16
"Fintech and banking solutions for employees, starting with perks and benefits",12,12,12,12,12,12
Eurazeo is a private equity and venture capital firm that invests in SMEs and manages a diversified portfolio of assets.,21,21,21,21,21,21
Meati Foods is a consumer goods company that provides fungi-based meat alternatives to everyone.,17,17,17,17,17,17
Arc is a full-service finance platform that provides software startups with customized financial products.,17,17,17,17,17,17
Sync Computing is a cloud infrastructure company that develops of an optimization processing unit.,15,15,15,15,15,15
"Measuring air, everywhere. We are pioneering an entirely new way to diagnose the health of our air and track climate-changing pollution.",26,26,26,26,26,26
"OpenSea is an NFT marketplace that enables users to discover, collect, and sell blockchain-based digital assets.",21,21,21,21,21,21
"Hercules Capital is a capital market company that lends to technology, life sciences, and sustainable technology companies.",20,20,20,20,20,20
Rent the Runway is an online e-commerce website that allows women to rent designer apparel and accessories.,20,20,20,20,20,20
Hootsuite is a platform for managing social media programs across multiple social networks.,14,14,14,14,14,14
Albedo designs and operates satellites that capture imagery at a higher resolution.,13,13,13,13,13,13
Nightfall is a cloud data protection platform that uses machine learning to identify and detect business-critical data.,20,20,20,20,20,20
Brex is a fintech company that offers credit cards and cash management solutions for their customers to save and spend money.,22,22,22,22,22,22
Life360 creates a mobile app for families that helps families feel closer together.,14,14,14,14,14,14
Firework is a digital engagement platform that brings interactive video experiences to websites and apps.,16,16,16,16,16,16
Snapchat is a social networking app that offers free image messaging application and augmented reality platform.,17,17,17,17,17,17
"Venture Catalysts is an integrated incubator that offers funding, mentorship, and network.",15,15,15,15,15,15
"A global leader in digital health and connected medical devices, plus software solutions that support out-of-hospital care providers.",24,24,24,24,24,24
Nexeon is an electronics company that develops and manufactures lithium-ion batteries to reduce carbon anode energy inefficiency.,20,20,20,20,20,20
We are the leading European startup investment platform for private and institutional investors.,14,14,14,14,14,14
AngelList Talent is an online job search portal.,9,9,9,9,9,9
Kindbody provides fertility and wellness services.,7,7,7,7,7,7
Testbook.com is a platform that provides government exam preparation.,10,10,10,10,10,10
Motorola Solutions creates mission-critical communication solutions and services for public safety and commercial customers.,17,17,17,17,17,17
"Lucid provides direct human data to industries including market research, advertising technology, and business consultancy.",18,18,18,18,18,18
"Cledara helps teams understand, manage, and control the SaaS used to scale operations, comply with regulations, and save money.",24,24,24,24,24,24
Klub provides an investment platform that utilizes data to provide insights.,12,12,12,12,12,12
Bevi develops a smart water dispenser that customizes flavored and sparkling beverages on demand.,15,15,15,15,15,15
Ather Energy operates as a manufacturer of electric scooters.,10,10,10,10,10,10
Flutterwave is a fintech company that provides a payment infrastructure for global merchants and payment service providers.,18,18,18,18,18,18
Juniper Square empowers GPs and LPs to focus on building enduring relationships and exceptional investment opportunities.,17,17,17,17,17,17
Fortanix solves cloud security and privacy using Runtime Encryption(R) technology build upon Intel SGX.,16,16,16,16,16,16
Bed Bath &amp; Beyond is an omnichannel retailer selling a wide assortment of domestic merchandise and home furnishings.,21,21,21,21,21,21
NEAR Protocol is a blockchain designed to provide the performance and UX to get to mainstream adoption of decentralized applications,20,20,20,20,20,20
Adani Enterprises focuses on building stellar infrastructural assets contributing to nation-building.,14,14,14,14,14,14
"Sense is a smart talent engagement and communication platform that helps companies find, recruit, and deploy talent.",20,20,20,20,20,20
Andreessen Horowitz is a stage-agnostic venture capital firm with assets under management across multiple funds.,18,18,18,18,18,18
Onefootball develops a platform designed to offer mobile marketing applications for professional soccer.,14,14,14,14,14,14
"Vacasa is a vacation rental management company that helps homeowners buy, manage, and sell their vacation homes.",20,20,20,20,20,20
ICICI Bank operates as a private sector bank that offers a wide range of financial services to corporate and retail customers.,22,22,22,22,22,22
Liwwa is a peer-to-peer lending network that connects investors and small businesses through smart business loans.,21,21,21,21,21,21
InsideTracker features its platform that analyzes and tracks key biochemical and physiological markers.,14,14,14,14,14,14
"Nordstrom is an online fashion retailer offering apparel, shoes, cosmetics and accessories for women, men and children.",21,21,21,21,21,21
"SVB Financial Group offers banking, asset management, wealth management, investment services, and funds management services.",20,20,20,20,20,20
Snap operates as a privately-owned multinational camera company focusing on multinational technology and social media.,18,18,18,18,18,18
"FromSoftware is a video game development company focusing on games for PlayStation, Xbox, Nintendo, Windows, and Wii platforms.",23,23,23,23,23,23
Jobbatical is an AI-enabled immigration and relocation platform focused on making immigration easy.,16,16,16,16,16,16
"Reddit is an online platform that enables users to submit links, create content, and have discussions about the topics of their interest.",25,25,25,25,25,25
"Axis Bank is a banking institution offering commercial, corporate and retail banking, and treasury operations.",18,18,18,18,18,18
Lever is a talent acquisition suite that provides talent leaders with the solutions they need to build strong relationships with candidates.,22,22,22,22,22,22
Ascend Elements manufactures advanced battery materials using valuable elements reclaimed from spent lithium-ion batteries.,17,17,17,17,17,17
Verizon Communications is a broadband and telecommunications company that provides information and entertainment services.,15,15,15,15,15,15
"Open Raven is the data security posture management company that prevents leaks, breaches, and compliance incidents.",19,19,19,19,19,19
Hudl is a software platform that provides video analysis and coaching tools for sports teams.,16,16,16,16,16,16
"SiteMinder is the world's leading open hotel commerce platform and a AU$1 billion business used by 33,000+ hotels across 150 countries.",24,24,24,24,24,24
"Zeet is a developer-focused application platform that deploys code or app to AWS, GCP, and other cloud providers.",23,23,23,23,23,23
"Arcimoto is an automotive company that focuses on developing the SRK, an ultra-efficient three-wheeled electric vehicle.",22,22,22,22,22,22
"5ire is a blockchain network that brings sustainability, technology, and Innovation to build the 5th industrial revolution (5IR).",23,23,23,23,23,23
Metadata eliminates manual and repetitive work for b2b marketers so they can focus on strategy and creativity.,18,18,18,18,18,18
DoorDash is a food delivery platform that connects customers with local and national business.,15,15,15,15,15,15
"Kasisto's enables financial institutions to service, engage, and acquire customers.",14,14,14,14,14,14
Fiverr is a marketplace for creative and professional services.,10,10,10,10,10,10
Mamaearth is a personal care brand that specializes in baby and toddler products.,14,14,14,14,14,14
"Zillow is an online real estate marketplace for finding and sharing information about homes, real estate, and mortgages.",21,21,21,21,21,21
"Bizongo develops a tech-enabled B2B platform for packaging, apparel, and other customized goods.",18,18,18,18,18,18
"Airbnb is an online community marketplace for people to list, discover, and book accommodations through mobile phones or the internet.",23,23,23,23,23,23
Velocity provides revenue-based financing to online businesses.,10,10,10,10,10,10
Afterpay allows shoppers to receive products immediately and pay in four simple installments over a short period of time.,20,20,20,20,20,20
ZippMat is a SCaaS enterprise that provides a one-stop solution for all supply chain management needs of construction companies.,22,22,22,22,22,22
Clare is a paint brand that is changing the paint shopping experience for consumers.,15,15,15,15,15,15
Porter is an end-to-end logistics platform designed to help businesses optimize their last-mile delivery operations.,22,22,22,22,22,22
Pax8 is a cloud commerce marketplace company that specializes in cloud-based solutions.,15,15,15,15,15,15
Podium is a customer communication platform for businesses who interact with customers on a local level.,17,17,17,17,17,17
Arcadia is a climate software and data company that specializes in decarbonizing the electric grid.,16,16,16,16,16,16
Sierra Space is a commercial space company working towards a more accessible space economy.,15,15,15,15,15,15
"A Blockchain Analytics + Forensics company which is headquarted in Munich, Germany - uses AI &amp; ML to secure the NFT Ecosystem.",26,26,26,26,26,26
"Waterdrop compresses natural ingredients into a small, sugar-free, dissolvable cube calleds a microdrink.",18,18,18,18,18,18
Biobot Analytics is a wastewater epidemiology company that is transforming wastewater infrastructure into public health observatories.,17,17,17,17,17,17
"NCR develops consumer transaction technologies for the retail, financial, travel, hospitality, telecom, and technology industries.",21,21,21,21,21,21
Zumper is a software platform that connects people with real estate rental properties.,14,14,14,14,14,14
Muse has developed brainwave-controlled computing technology and applications that converts brainwaves into digital signals.,17,17,17,17,17,17
StarkWare Industries develops a full-proof stack in generating and verifying proofs of computational integrity in the blockchain.,20,20,20,20,20,20
"Elastic builds software to make data usable in real time and at scale for search, logging, security, and analytics use cases.",25,25,25,25,25,25
"BitSight&nbsp;is a platform&nbsp;that rates companies' security effectiveness on a daily basis using a data-driven, outside-in approach.",23,23,23,23,23,23
"Dot is a pioneer in smart technology for the vision-impaired and the deafblind, helping them to lead more independent lives.",24,24,24,24,24,24
FreshBooks is a software company that provides cloud-based accounting software for small and medium-sized businesses.,20,20,20,20,20,20
ClearMotion is a global automotive technology company that commercializes a proactive ride system.,14,14,14,14,14,14
LaunchDarkly is a feature management platform that allows software development teams to deliver to their customers.,17,17,17,17,17,17
"Patch is building the infrastructure for a climate positive economy, starting with an API for carbon removal.",19,19,19,19,19,19
Dapper Labs is a consumer-focused flow blockchain product made for fun and games and supports digital collectibles.,20,20,20,20,20,20
Flat6Labs is a seed and early-stage venture capital firm that primarily invests in tech-driven startups.,20,20,20,20,20,20
"TCARE is an evidence-based, CMS-approved and federally-accredited family caregiver support platform.",19,19,19,19,19,19
Invesco is an independent investment management firm delivering an investment experience designed to help people get more out of life.,21,21,21,21,21,21
Penfold is a pension management company that assists its users in tracking their pensions.,15,15,15,15,15,15
Invitae is a medical genetics company that bring comprehensive genetic information into mainstream medicine to improve healthcare.,18,18,18,18,18,18
Privado is a software company that builds tools for the simplification of data privacy compliance.,16,16,16,16,16,16
"Wombat is a curated fractional thematic investment platform that allows people to invest in the brands they understand, use and love.",23,23,23,23,23,23
"TriNet provides HR solutions to small to mid-sized businesses including payroll, health benefits, and human capital management.",22,22,22,22,22,22
"Macy’s is an omnichannel retailer of beauty, fashion, home decor, and more products.",18,18,18,18,18,18
Decentraland is a virtual reality platform that allows users to explore the metaverse and experience novelty.,17,17,17,17,17,17
PolicyBazaar designs an online life insurance and general insurance comparison portal that analyzes financial products.,16,16,16,16,16,16
"FORMA Therapeutics is a biopharmaceutical company focused on the discovery, development, and commercialization of transformative medicines.",19,19,19,19,19,19
Dataiku operates as an enterprise artificial intelligence and machine-learning platform.,13,13,13,13,13,13
"Hulu is an online video service that offers a selection of hit shows, clips, movies, and documentaries through its website.",24,24,24,24,24,24
Sonos is a wireless multi-room music system enabling users to play music anywhere in the house and control it using a smartphone.,25,25,25,25,25,25
Groupon is a deal-of-the-day website that offers discounted gift certificates usable at local or national companies.,23,23,23,23,23,23
Silver Lake is a global technology investment firm focused solely on making large-scale investments in technology companies.,20,20,20,20,20,20
Revolving Games is a mobile game studio that creates and delivers Web3 experiences for gamers.,16,16,16,16,16,16
Manufactured is an end-to-end inventory manufacturing and finance solution that connects businesses with vendors.,19,19,19,19,19,19
EcoVadis offers a collaborative platform that allows companies to assess the environmental and social performance of their suppliers.,19,19,19,19,19,19
Gatsby is a Software-as-a-service open source web development tool and framework which is customizable and extensible for any purpose.,26,26,26,26,26,26
91Squarefeet is a retail design and development company that helps offline businesses scale up.,15,15,15,15,15,15
"SenseHawk is a SaaS provider of data analytics, integration, and workflow management software for the infrastructure industry.",20,20,20,20,20,20
CloudFactory helps tech teams train and sustain AI with humans-in-the-loop.,17,17,17,17,17,17
FOMO Pay is a fintech company that provides digital payment and banking solutions.,14,14,14,14,14,14
TransPerfect is a language services company offering multilingual translation and interpreting solutions to multinational businesses.,16,16,16,16,16,16
MercadoLibre hosts online e-commerce and auction platforms that provide users with buying and selling mechanisms for e-transactions.,22,22,22,22,22,22
deskbird is a people-centric workplace management app for hybrid companies.,13,13,13,13,13,13
Mayvenn enables Stylists to sell products directly to their clients without the upfront costs and burdens of holding inventory.,20,20,20,20,20,20
Lightnet uses blockchain technology to provide cross-border payment capabilities for its partners.,15,15,15,15,15,15
Xpansiv ingests data sourced from the commodity lifecycle and converts it into intelligent commodities and digital assets.,18,18,18,18,18,18
"Sandbox is a global community that helps young, entrepreneurial, and passionate individuals who like to develop and build new things.",23,23,23,23,23,23
FanDuel offers fantasy sports with daily games for real money.,11,11,11,11,11,11
Flipkart operates an online shopping website with a registered customer base of over 100 million.,16,16,16,16,16,16
"fuboTV is the sports-focused live TV streaming service with top leagues and teams, plus popular shows, movies and news for the whole family.",28,28,28,28,28,28
"Sequoia Capital is a VC firm that invests in startups in the energy, financial, enterprise, healthcare, internet, and mobile industries.",26,26,26,26,26,26
Captain Fresh is a fish and seafood supply chain platform designed to deliver a fast harvest-to-retail service.,22,22,22,22,22,22
"Axios is a media company that delivers vital, trustworthy news, and analysis.",15,15,15,15,15,15
Cap Hill Brands is a consumer products company that invests in and operates great e-commerce and DTC brands.,21,21,21,21,21,21
Netflix is an online platform that enables users to watch TV shows and movies.,15,15,15,15,15,15
"Vestaron produces insecticides for agriculture, animal health, non-crop, and commercial pest control applications.",19,19,19,19,19,19
Fast provides an online login and checkout solutions designed to provide users with a secure shopping experience.,18,18,18,18,18,18
CertiK leverages formal verification technology to mathematically ensure security in systems software.,13,13,13,13,13,13
Zilingo is a commerce platform that is making the fashion and beauty supply chain more efficient through technology.,19,19,19,19,19,19
Wyre is a crypto and payment infrastructure company that develops a variety of payment APIs.,16,16,16,16,16,16
Shiprocket is an e-commerce shipping platform that enables cost-effective shipping for direct-to-consumer retailers.,22,22,22,22,22,22
Brown-Forman is one of the American-owned spirits and wine companies.,15,15,15,15,15,15
Funding Circle is a lending platform for small businesses.,10,10,10,10,10,10
H.I.G. Capital is a global private equity and alternative assets investment firm with $42 billion of equity capital under management.,22,22,22,22,22,22
Tango Live is a leading global social media platform connecting influencers and their followers through live mobile video engagement.,20,20,20,20,20,20
"Cloudera delivers an Enterprise Data Cloud for any data, anywhere, from the Edge to AI.",18,18,18,18,18,18
"Lumachain is a supply chain platform designed for tracking the origin, condition, and location of items in the food supply chain.",24,24,24,24,24,24
"CHEQ is a developer of a market team's security suite designed to protect customers' funnels, sites, and analytics from bots and fake users.",28,28,28,28,28,28
Explo operates a data exploration and analysis platform to connect directly to database or warehouse sources.,17,17,17,17,17,17
Bitwise is a tech ecosystem that provides access to resources for those in marginalized communities.,16,16,16,16,16,16
Zenly is a free smartphone app that allows friends and families to follow each other's tracks and simplify their busy lives.,23,23,23,23,23,23
"Mercury offers FDIC-insured accounts, virtual &amp; physical debit cards, currency exchange, domestic, and international wires.",24,24,24,24,24,24
Spice AI is creating technology to make artificial intelligence and machine learning more accessible to developers.,17,17,17,17,17,17
Nimbus Therapeutics uses computational technology to create selective small molecule therapeutics.,12,12,12,12,12,12
Evolve offers rental services for vacation with modern approach to hospitality and property.,14,14,14,14,14,14
Solsten is an AI firm engaged in understanding human behavior in the digital world to power the future of customer experience.,22,22,22,22,22,22
Arine optimizes medications and improves human health through data-driven clinical services.,14,14,14,14,14,14
ReNew Power is a renewable energy company that focuses on wind-energy projects.,15,15,15,15,15,15
Camino Financial is an online finance company that offers business loans and wealth-building solutions to help small businesses grow.,22,22,22,22,22,22
"Ori is a smart space company that designs multi-functional, robotic-powered interior solutions.",18,18,18,18,18,18
Fivetran is a technology company that automates replicating data into a cloud data platforms,14,14,14,14,14,14
"StayVista is a South Asia's largest luxury holiday home rental management company. We are on a mission to build the ""Marriott for Homes""",27,27,27,27,27,27
Plex is an entertainment company that provides a streaming media platform where users can enjoy free movies and TV shows.,21,21,21,21,21,21
"Wallbox designs, develops, and manufactures intelligent energy solutions.",11,11,11,11,11,11
Scripbox is an online mutual funds investment platform.,9,9,9,9,9,9
Enphase Energy offers a micro-inverter system that delivers solar energy to homes and businesses.,17,17,17,17,17,17
Dukkantek is a technology startup that provides digital transformation services to improve business processes.,15,15,15,15,15,15
DataStax helps enterprises mobilize real-time data through an open data stack.,14,14,14,14,14,14
Juni is a fintech company that develops a banking app and platform for e-commerce and online marketing entrepreneurs.,21,21,21,21,21,21
Awign is a work fulfillment platform that specializes in the gig workforce and provides last-mile delivery services.,20,20,20,20,20,20
"Bombay Shaving Company is a consumer goods company that focuses on developing a range of shave care, beard care, and skincare products.",25,25,25,25,25,25
Yellow.ai is a customer experience automation platform enabling enterprises to leverage its NLP engine to build chat and voice bots.,21,21,21,21,21,21
"Gap is a global retailer offering clothing, accessories, and personal care products for men, women, and children under various brands.",25,25,25,25,25,25
Realtime Robotics develops a platform for robots to function seamlessly across deployments with minimal programming.,16,16,16,16,16,16
"Latitud provides community, infrastructure, and capital to tech companies.",12,12,12,12,12,12
WebEngage is a marketing automation software that helps B2C companies drive more revenues from their existing customers and anonymous users.,21,21,21,21,21,21
PayIt is a provider of digital government services that simplifies business through its mobile transaction and payment platform.,19,19,19,19,19,19
Blavity is home to the network of platforms and brands serving the multifaceted lives of Black millennials and gen-z.,21,21,21,21,21,21
"Near, the world’s largest source of intelligence on People, Places, and Products, is the global leader in Data Intelligence.",25,25,25,25,25,25
Propseller is a real estate agency that offers property owners a reliable way to sell by combining in-house agents with technology.,24,24,24,24,24,24
Genesys provides omnichannel customer experience (CX) and contact center solutions in the cloud and on-premises.,20,20,20,20,20,20
Immutable provides a blockchain infrastructure that transforms digital asset ownership in the video-gaming industry.,17,17,17,17,17,17
Lineage Logistics is a warehousing and logistics company that provides temperature-controlled logistics and supply chain solutions.,19,19,19,19,19,19
Rapid7 is a provider of security data and analytics solutions enabling organizations to implement an active approach to cybersecurity.,20,20,20,20,20,20
Affinity is a relationship intelligence platform built to expand and evolve the traditional CRM.,15,15,15,15,15,15
GreenLight Biosciences is a biotechnology company that develops an RNA platform for agriculture and human health.,17,17,17,17,17,17
NAVER Z develops an application where users can create different 3D avatars online.,14,14,14,14,14,14
Alteryx is a leading provider of an end to end data science &amp; analytics platform for the enterprise,20,20,20,20,20,20
Beqom provides a total compensation cloud solution that addresses all aspects of compensation and performance for both sales and HR.,21,21,21,21,21,21
"Forge Biologics is a gene therapy development engine, enabling access to life changing gene therapy programs.",18,18,18,18,18,18
Pocket FM is an audiobook and podcast application that has over 10K+ audiobooks.,14,14,14,14,14,14
"Smartsheet is a cloud-based work management platform that empowers collaboration, drives better decision making, and accelerates innovation.",22,22,22,22,22,22
"Care.com is an online web portal for finding suitable caregiver services for child care, senior care, housekeeping, pet care, and more.",26,26,26,26,26,26
Remento helps people capture family stories in a new and unique way.,13,13,13,13,13,13
AmerisourceBergen provides pharmaceutical supply chain distribution &amp; pharmacy management solutions.,13,13,13,13,13,13
Saildrone manufactures and operates a fleet of the capable and proven unmanned surface vehicles.,15,15,15,15,15,15
"AiFi enables reliable, cost-effective, and contactless autonomous shopping with AI-powered computer vision technology.",20,20,20,20,20,20
"Deezer is the world’s most diverse, dynamic and personal global music streaming company and includes a unique personalisation model, Flow.",24,24,24,24,24,24
"Let’sVenture enables startups looking to raise money to create investment ready profiles online, and connect to accredited Investors.",20,20,20,20,20,20
"OneOf develops a green NFT platform that connects fans and collectors to their favorite musical artists, athletes, and brands.",22,22,22,22,22,22
Zephr is a technology platform for media companies to grow their subscription revenue.,14,14,14,14,14,14
Marathon is a digital asset technology company that mines cryptocurrencies and focuses on securing and supporting the Bitcoin ecosystem.,20,20,20,20,20,20
Withings is a developer of digital health and wellness smart devices such as fitness trackers and watches.,18,18,18,18,18,18
Vive Crop Protection is an agritech company that makes effective and sustainable pesticides for organic and non-organic production.,21,21,21,21,21,21
Pindrop is propelling enterprises and consumers toward a voice driven future by unlocking the value of every voice interaction.,20,20,20,20,20,20
IndiaMART.com is an online B2B marketplace connecting buyers with suppliers.,11,11,11,11,11,11
Flossy is a dental platform that offers patients access to high-quality dental care at an affordable price.,20,20,20,20,20,20
Alchemy is a developer platform that helps companies to build reliable decentralized applications.,14,14,14,14,14,14
IDnow is a technology startup that provides advanced machine-learning technology for its Identity Verification-as-a-Service platform.,24,24,24,24,24,24
MariaDB is a new generation cloud database company whose products have been downloaded over 1B times and used by 75% of the Fortune 500.,26,26,26,26,26,26
"Dashlane is an app that lets access and shares business and personal passwords anytime, anywhere.",17,17,17,17,17,17
Zepto offers a 10-minute grocery delivery service through an e-grocery app that affects the grocery buying experience.,22,22,22,22,22,22
"OpenStore connects merchants and customers into a single unified shopping experience through access to data, information, and capital.",21,21,21,21,21,21
WSP is one of the world’s leading professional services firm.,12,12,12,12,12,12
Mondu is a B2B payment fintech company,7,7,7,7,7,7
Axon provides electronic control devices to law enforcement and corrections agencies.,12,12,12,12,12,12
Tala is a mobile technology and data science company that is oriented around financial services in emerging markets.,19,19,19,19,19,19
Apollo.io provides a foundation for end-to-end sales strategies by providing a data platform for built-in integrations.,23,23,23,23,23,23
Currencycloud specializes in a fully cloud-based platform for B2B cross-border payments.,16,16,16,16,16,16
"NortonLifeLock provides security, storage, and systems management solutions that help consumers secure and manage their information.",19,19,19,19,19,19
"Info Edge provides online recruitment, matrimonial and real estate classifieds, and related services.",16,16,16,16,16,16
TeamApt is a financial technology company that develops digital banking and payment platform for financial transactions.,17,17,17,17,17,17
"FTX US allows users to trade a variety of digital assets like Bitcoin, Ethereum, Solana, and Dogecoin.",21,21,21,21,21,21
Location API for business automation,5,5,5,5,5,5
"Revolut is a financial services company that specializes in mobile banking, card payments, money remittance, and foreign exchange.",22,22,22,22,22,22
Shares is a social investment platform that allows anyone to invest without minimums.,14,14,14,14,14,14
"Petfolk is a veterinary healthcare company that provides a connected community for today's vets, pets, and pet owners.",22,22,22,22,22,22
"Automattic develops publishing platforms, including the WordPress.com website and the VIP WordPress.com cloud version.",16,16,16,16,16,16
Cleerly is a digital healthcare company that offers heart disease diagnosis solutions.,13,13,13,13,13,13
BeatO is a developer of a health monitoring application that helps diabetic patients track their glucose levels.,18,18,18,18,18,18
Talon Cyber Security provides cybersecurity solutions for the distributed workforce.,11,11,11,11,11,11
Jumbotail is an operator of an online marketplace that simplifies food and grocery shopping.,15,15,15,15,15,15
"Gazprom is a global energy company. Its major business lines are geological exploration, production, transportation, storage, processing",22,22,22,22,22,22
"Hightouch is a data platform that helps sync customer's data from the data warehouse to their CRM, marketing, and support tools.",25,25,25,25,25,25
Diveplane develops an AI-based platform that is faster than current off-the-shelf solutions and can train on significantly less data.,26,26,26,26,26,26
Moximed&nbsp;improves the standard of care for patients with osteoarthritis and investigates therapies to treat affected joints.,17,17,17,17,17,17
Taxfyle is a tax filing app that provides online accounting services and workforce for businesses and tax filers.,19,19,19,19,19,19
"Upfront Healthcare is a developer of patient navigation platform designed to combine analytics, dynamic content, and automated outreach.",21,21,21,21,21,21
Wefunder is a crowd investing platform that offers capital raising services.,12,12,12,12,12,12
is an e-commerce site and a smartphone application for buying and selling handmade and vintage items.,19,19,19,19,19,19
Ninja Van is a tech-enabled express delivery firm serving businesses across Southeast Asia.,16,16,16,16,16,16
Wire is an encrypted messaging app that offers a secure platform for its enterprise and government customers.,18,18,18,18,18,18
"Ageras is an online marketplace for accounting, bookkeeping, and tax preparation services.",15,15,15,15,15,15
"MobiKwik is a financial services company that provides a fintech platform designed for online payments, life insurance, and loans.",22,22,22,22,22,22
"Motatos is an online retail store that offers a wide variety of food, beverages, and household products to customers.",22,22,22,22,22,22
"dropp group wins Web3, using its patented innovations in Ai/ML, object recognition, streaming, AR, MR, VR and crypto.",27,27,27,27,27,27
FINN offers monthly car-subscriptions to create a sustainable method for mobility.,14,14,14,14,14,14
Gig Wage is a fintech payroll company for gig workers and contractors.,13,13,13,13,13,13
Trend is a marketing platform that connects content creators brands to create exclusive content.,15,15,15,15,15,15
Picsart is a photo and video editing platform and creative community.,12,12,12,12,12,12
Briq is a financial automation platform that is changing the way construction companies run their business.,17,17,17,17,17,17
Curaleaf operates as a vertically integrated medical and wellness cannabis producer.,12,12,12,12,12,12
Plastiq offers a bill pay service for businesses to better manage their cash flow.,15,15,15,15,15,15
Medallia provides SaaS platform focused on customer experience management.,10,10,10,10,10,10
