Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Entrepreneurship Program","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Incubator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Incubator,&nbsp;Investment Bank",0,111,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Micro",58,85,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",86,106,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Government Office,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital",Venture Capital,104,119,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Micro VC,&nbsp;Family Investment Office","VC,&nbsp;Family Investment Office",54,87,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Micro VC,&nbsp;Family Investment Office","VC,&nbsp;Family Investment Office",54,87,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Angel Group,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,94,109,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Micro VC,&nbsp;Family Investment Office","VC,&nbsp;Family Investment Office",54,87,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Entrepreneurship Program","Venture Capital,&nbsp;Entrepreneurship Program",76,122,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Investment Bank,&nbsp;Hedge Fund,&nbsp;Corporate Venture Capital",Venture Capital,97,112,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital",Venture Capital,95,110,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Family Investment Office,&nbsp;Accelerator","Venture Capital,&nbsp;Family Investment",58,97,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Family Investment Office,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,104,119,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Investment Bank,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Investment Bank,&nbsp;Micro VC",VC,92,94,PERSON,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Hedge Fund","VC,&nbsp;Hedge Fund",76,95,ORG,
"Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Venture Capital","VC,&nbsp;Private Equity Firm,&nbsp;Venture Capital",40,90,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Government Office,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator","VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator",28,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,81,96,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,81,96,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Hedge Fund","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Corporate Venture Capital",Venture Capital,81,96,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Family Investment Office,&nbsp;Accelerator","Venture Capital,&nbsp;Family Investment",58,97,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Investment Bank","Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Investment Bank",0,97,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Investment Bank","VC,&nbsp;Hedge",54,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Investment Bank",Bank,91,95,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Accelerator","VC,&nbsp;Hedge",54,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Accelerator,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Accelerator,&nbsp;Micro VC",VC,88,90,PERSON,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Government Office,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Government Office,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital",Venture Capital,104,119,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture",0,65,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",VC,104,106,PERSON,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Investment Bank,&nbsp;Hedge Fund,&nbsp;Corporate Venture Capital",Venture Capital,97,112,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Investment Bank","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Investment Bank",0,97,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Co-Working Space","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Co-Working Space",Working Space,74,87,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office","VC,&nbsp;Hedge",54,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Hedge Fund,&nbsp;Family Investment Office",Investment Office,87,104,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;University Program","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;University Program",0,89,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Accelerator,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Accelerator,&nbsp;Micro VC",VC,88,90,PERSON,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Micro",80,107,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Corporate Venture Capital,&nbsp;Accelerator",Venture,73,80,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Family Investment Office,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Angel Group,&nbsp;Government Office","Capital,&nbsp;Angel Group,&nbsp;Government Office",34,83,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Micro",0,85,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator","VC,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator",28,106,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Accelerator","VC,&nbsp;Accelerator",76,96,LAW,
"Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro VC,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Accelerator,&nbsp;Incubator,&nbsp;Micro",0,61,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Private Equity Firm,&nbsp;Investment Bank,&nbsp;Micro VC,&nbsp;Venture Capital","VC,&nbsp;Venture Capital",54,78,ORG,
"Venture Capital,&nbsp;Incubator,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Incubator,&nbsp;Accelerator,&nbsp;Private Equity",0,70,ORG,
"Venture Capital,&nbsp;Incubator,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital",Venture Capital,92,107,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Government Office",80,119,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Government Office","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro",0,53,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Angel Group,&nbsp;Syndicate,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Corporate Venture Capital",0,47,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,98,113,ORG,
"Private Equity Firm,&nbsp;Venture Capital,&nbsp;Angel Group,&nbsp;Government Office","Capital,&nbsp;Angel Group,&nbsp;Government Office",34,83,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Corporate Venture Capital",0,47,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Government Office,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Family Investment Office",0,105,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Micro VC","Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity",0,54,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,68,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Micro VC",VC,104,106,PERSON,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Investment Bank,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture",0,65,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Accelerator,&nbsp;Micro VC",VC,104,106,PERSON,
"Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity Firm,&nbsp;Incubator,&nbsp;Micro VC","Venture Capital,&nbsp;Accelerator,&nbsp;Private Equity",0,54,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Accelerator,&nbsp;Angel Group","VC,&nbsp;Accelerator,&nbsp;Angel Group",54,92,ORG,
"Private Equity Firm,&nbsp;Micro VC,&nbsp;Venture Capital","VC,&nbsp;Venture Capital",32,56,ORG,
"Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Government Office","Venture Capital,&nbsp;Investment Bank,&nbsp;Private Equity Firm,&nbsp;Corporate Venture Capital,&nbsp;Government Office",0,119,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Government Office,&nbsp;Corporate Venture Capital","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Investment Bank,&nbsp;Government Office,&nbsp;Corporate Venture Capital","Office,&nbsp;Corporate Venture Capital",81,119,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment Bank,&nbsp;Accelerator","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Investment",0,73,ORG,
"Private Equity Firm,&nbsp;Micro VC,&nbsp;Venture Capital","VC,&nbsp;Venture Capital",32,56,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Micro VC,&nbsp;Angel Group","Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Micro",0,84,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Family Investment Office,&nbsp;Micro VC,&nbsp;Angel Group","VC,&nbsp;Angel Group",85,105,ORG,
"Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity Firm","Venture Capital,&nbsp;Corporate Venture Capital,&nbsp;Private Equity",0,68,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Micro VC,&nbsp;Angel Group,&nbsp;Family Investment Office","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Private Equity Firm,&nbsp;Angel Group,&nbsp;Investment Bank,&nbsp;Incubator","Venture Capital,&nbsp;Private Equity",0,36,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital","VC,&nbsp;Private Equity",28,51,ORG,
"Venture Capital,&nbsp;Micro VC,&nbsp;Private Equity Firm,&nbsp;Accelerator,&nbsp;Corporate Venture Capital",Venture Capital,91,106,ORG,
"Private Equity Firm,&nbsp;Government Office,&nbsp;Venture Capital,&nbsp;Angel Group,&nbsp;Micro VC","Capital,&nbsp;Angel Group,&nbsp;Micro VC",58,98,PERSON,
