Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
European Union (EU) Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Therapeutics Companies With More Than $1M in Revenue,"[Therapeutics, Companies, Revenue]",3,[],0,[More],1
Southern US Real Estate Companies (Top 10K),[],0,[],0,[Southern],1
Machinery Manufacturing Companies (Top 10K),[],0,[],0,[],0
Construction Companies With Fewer Than 1000 Employees (Top 10K),"[Construction, Companies, Employees]",3,[],0,[Fewer],1
Asia-Pacific (APAC) Companies Founded in the Last Year,"[Companies, Year]",2,[Founded],1,[Last],1
"Venture Capital Investors with Investments in San Diego, California",[],0,[],0,[],0
East Coast Health Care Companies (Top 10K),[],0,[],0,[],0
Northeastern US Companies With Less Than $10M in Revenue (Top 10K),[Companies],1,[],0,"[Northeastern, Less]",2
Asia Companies (Top 10K),[],0,[],0,[],0
Asia-Pacific (APAC) Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
"Venture Capital Investors with Investments in Palo Alto, California",[],0,[],0,[],0
United States Commercial Companies (Top 10K),[],0,[],0,[],0
Georgia Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Florida Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Venture Capital Investors with Investments in Greater San Diego Area,[Area],1,[],0,[],0
Commercial Companies With Fewer Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,"[Commercial, Fewer]",2
Consulting Companies With Less Than $10M in Revenue (Top 10K),[Companies],1,[Consulting],1,[Less],1
Product Design Companies With Less Than $1B in Revenue (Top 10K),"[Product, Companies, 1B]",3,[],0,[Less],1
California Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
European Union (EU) Companies (Top 10K),[Companies],1,[],0,[],0
Private European Union (EU) Companies (Top 10K),[Companies],1,[],0,[Private],1
Product Design Companies With Less Than $500M in Revenue (Top 10K),"[Product, Companies]",2,[],0,[Less],1
United Kingdom Companies (Top 10K),[],0,[],0,[],0
Construction Companies With Less Than $50M in Revenue (Top 10K),"[Construction, Companies]",2,[],0,[Less],1
Private Equity Firms with Investments in Greater Los Angeles Area,[Investments],1,[],0,[],0
Private Equity Firms with Investments in Midwestern US,[],0,[],0,[],0
Private United Kingdom Companies (Top 10K),[],0,[],0,[Private],1
Europe Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Commercial Companies With Less Than $10M in Revenue (Top 10K),[Companies],1,[],0,"[Commercial, Less]",2
Private Equity Firms with Investments in New York,[],0,[],0,[],0
Greater Atlanta Area Manufacturing Companies,[Companies],1,[],0,[],0
Asia-Pacific (APAC) Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
United Kingdom Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
Product Design Companies With Fewer Than 1000 Employees (Top 10K),"[Product, Companies, Employees]",3,[],0,[Fewer],1
"Venture Capital Investors with Investments in Los Angeles, California",[],0,[],0,[],0
Private Asia Companies (Top 10K),[],0,[],0,[Private],1
Industrial Companies With More Than 50 Employees (Top 10K),[Employees],1,[],0,[More],1
"Private Equity Firms with Investments in San Mateo, California",[],0,[],0,[],0
United Kingdom Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
"Private Equity Firms with Investments in San Francisco, California",[],0,[],0,[],0
Dental Companies (Top 10K),[],0,[],0,[Dental],1
Product Design Companies With Less Than $50M in Revenue (Top 10K),"[Product, Companies]",2,[],0,[Less],1
Texas Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
Product Design Companies (Top 10K),[Product],1,[],0,[],0
Great Lakes Companies With More Than 100 Employees (Top 10K),[Employees],1,[],0,[More],1
European Union (EU) Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Industrial Companies With More Than $10M in Revenue (Top 10K),[],0,[],0,[More],1
United Kingdom Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
Machinery Manufacturing Companies With Fewer Than 100 Employees (Top 10K),"[Machinery, Companies, Employees]",3,[],0,[Fewer],1
Information Technology Companies (Top 10K),[],0,[],0,[],0
Private Texas Companies (Top 10K),[],0,[],0,[Private],1
Texas Companies (Top 10K),[],0,[],0,[],0
Midwestern US Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,"[Midwestern, More]",2
Northeastern US Companies With More Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,"[Northeastern, More]",2
Venture Capital Investors with Investments in Scandinavia,[],0,[],0,[],0
United States Wholesale Companies,[],0,[],0,[],0
Venture Capital Investors with Investments in Nordic Countries,[],0,[],0,[Nordic],1
Texas Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
"Private Equity Firms with Investments in New York, New York",[],0,[],0,[],0
Health Care Companies With More Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Venture Capital Investors with Investments in Midwestern US,[],0,[],0,[],0
Texas Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Venture Capital Investors with Investments in British Columbia,[],0,[],0,[],0
United States Machinery Manufacturing Companies,[Companies],1,[],0,[],0
East Coast Construction Companies (Top 10K),[],0,[],0,[],0
Texas Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Real Estate Companies With More Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,"[Real, More]",2
"Venture Capital Investors with Investments in Berlin, Berlin",[],0,[],0,[],0
Wholesale Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
Information Technology Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
California Companies With Fewer Than 50 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Greater Los Angeles Area Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
United States Wellness Companies (Top 10K),[],0,[],0,[],0
Europe Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
California Companies With Less Than $10M in Revenue (Top 10K),[],0,[],0,[Less],1
Western US Companies With More Than $10M in Revenue (Top 10K),[Companies],1,[],0,"[Western, More]",2
Venture Capital Investors with Investments in Berlin,[],0,[],0,[],0
Wholesale Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Wellness Companies With Less Than $500M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Venture Capital Investors with Investments in Greater Seattle Area,[],0,[],0,[],0
Wholesale Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Asia-Pacific (APAC) Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Wellness Companies With Less Than $1B in Revenue (Top 10K),"[Companies, 1B]",2,[],0,[Less],1
Seed Stage Companies Founded in the Last Year,"[Companies, Year]",2,[Founded],1,[Last],1
Texas Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Venture Capital Investors with Investments in Asia-Pacific (APAC),[],0,[],0,[],0
"Venture Capital Investors with Investments in Boston, Massachusetts",[],0,[],0,[],0
East Coast Real Estate Companies (Top 10K),[],0,[],0,[],0
Wellness Companies With Less Than $50M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Asia Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Florida Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Asia Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Machinery Manufacturing Companies With Less Than $10M in Revenue,"[Machinery, Companies, Revenue]",3,[],0,[Less],1
Southern US Construction Companies (Top 10K),[],0,[],0,[Southern],1
Commercial Companies With Fewer Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,"[Commercial, Fewer]",2
Northeastern US Manufacturing Companies (Top 10K),[],0,[],0,[Northeastern],1
Software Companies (Top 10K),[],0,[],0,[],0
Wholesale Companies (Top 10K),[],0,[],0,[],0
Asia Startups Founded in 2022,[],0,[Founded],1,[],0
United Kingdom Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Greater Los Angeles Area Companies (Top 10K),[],0,[],0,[],0
Private Greater Los Angeles Area Companies (Top 10K),[],0,[],0,[],0
United States Companies With More Than $50M in Revenue (Top 10K),[],0,[],0,[More],1
Dental Companies With More Than 10 Employees,"[Companies, Employees]",2,[],0,"[Dental, More]",2
United Kingdom Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
United Kingdom Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Consulting Companies With More Than 50 Employees (Top 10K),"[Companies, Employees]",2,[Consulting],1,[More],1
Wellness Companies (Top 10K),[],0,[],0,[],0
Canada Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Venture Capital Investors with Investments in Washington,[],0,[],0,[],0
Canada Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Venture Capital Investors with Investments in Texas,[],0,[],0,[],0
Information Technology Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Western US Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,"[Western, More]",2
Great Lakes Industrial Companies,[],0,[],0,[],0
Private Equity Firms with Investments in Canada,[],0,[],0,[],0
East Coast Medical Companies (Top 10K),[],0,[],0,[],0
Investment Banks with Investments in Canada,[Investment],1,[],0,[],0
European Union (EU) Companies With More Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Wholesale Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Retail Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
Florida Companies With Less Than $10M in Revenue (Top 10K),[],0,[],0,[Less],1
Private Greater New York Area Companies (Top 10K),[],0,[],0,[],0
Greater New York Area Companies (Top 10K),[],0,[],0,[],0
Wellness Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Southern US Property Management Companies,[Companies],1,[],0,[Southern],1
Financial Services Companies (Top 10K),[],0,[],0,[],0
Financial Services Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Financial Services Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
Europe Companies With Less Than $10M in Revenue (Top 10K),[],0,[],0,[Less],1
Canada Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Software Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Greater New York Area Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Greater Los Angeles Area Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Wholesale Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Asia-Pacific (APAC) Companies With Fewer Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
West Coast Companies With More Than 50 Employees (Top 10K),[Employees],1,[],0,[More],1
Northeastern US Companies With More Than $10M in Revenue (Top 10K),[Companies],1,[],0,"[Northeastern, More]",2
United States Product Design Companies (Top 10K),[],0,[],0,[],0
Greater Los Angeles Area Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
United Kingdom Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Financial Services Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
Florida Companies With Fewer Than 50 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Product Design Companies With Fewer Than 100 Employees (Top 10K),"[Product, Companies, Employees]",3,[],0,[Fewer],1
Private New York Companies (Top 10K),[],0,[],0,[],0
New York Companies (Top 10K),[],0,[],0,[],0
"Venture Capital Investors with Investments in Vancouver, British Columbia",[],0,[],0,[],0
Greater New York Area Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
European Union (EU) Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Georgia Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Commercial Real Estate Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,"[Commercial, More]",2
Asia-Pacific (APAC) Companies With Less Than $1B in Revenue (Top 10K),"[Companies, 1B]",2,[],0,[Less],1
Georgia Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
New York Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
India Companies Founded in the Last Year,"[Companies, Year]",2,[Founded],1,[Last],1
Information Technology Companies With Fewer Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Georgia Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Western US Health Care Companies (Top 10K),[],0,[],0,[Western],1
Wellness Companies With Less Than $10M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Europe Manufacturing Companies (Top 10K),[],0,[],0,[],0
Europe Companies With More Than $10M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Greater Los Angeles Area Companies With Less Than $1B in Revenue (Top 10K),"[Companies, 1B]",2,[],0,[Less],1
United Kingdom Companies With Fewer Than 50 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Wellness Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Greater Los Angeles Area Companies With Less Than $500M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Construction Companies With Fewer Than 100 Employees (Top 10K),"[Construction, Companies, Employees]",3,[],0,[Fewer],1
Asia-Pacific (APAC) Companies With Less Than $500M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
European Union (EU) Companies With Fewer Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Venture Capital Investors with Investments in Ontario,[],0,[],0,[],0
Greater New York Area Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Private Equity Firms with Investments in New Jersey,[],0,[],0,[],0
Southern US Companies With Fewer Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,"[Southern, Fewer]",2
New York Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Industrial Manufacturing Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
Therapeutics Companies With Less Than $1B in Revenue,"[Therapeutics, Companies, 1B, Revenue]",4,[],0,[Less],1
Therapeutics Companies With Less Than $500M in Revenue,"[Therapeutics, Companies, Revenue]",3,[],0,[Less],1
Therapeutics Companies With Less Than $50M in Revenue,"[Therapeutics, Companies, Revenue]",3,[],0,[Less],1
Building Material Companies With More Than $1M in Revenue (Top 10K),[],0,[Building],1,[More],1
Non Profit Companies (Top 10K),[],0,[],0,[],0
Private Equity Firms with Investments in Silicon Valley,[],0,[],0,[],0
Non Profit Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
New York Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
Private Equity Firms with Investments in Florida,[],0,[],0,[],0
Retail Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
Real Estate Companies With More Than $10M in Revenue (Top 10K),[Companies],1,[],0,"[Real, More]",2
Greater Los Angeles Area Companies With Less Than $50M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Asia-Pacific (APAC) Companies With More Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Product Design Companies With Less Than $10M in Revenue (Top 10K),"[Product, Companies]",2,[],0,[Less],1
United States Therapeutics Companies (Top 10K),[],0,[],0,[],0
Georgia Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Software Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Texas Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Companies With More Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Leasing Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[Leasing],1,[More],1
Non Profit Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Asia Companies With More Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Health Care Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Private Georgia Companies (Top 10K),[],0,[],0,[Private],1
Georgia Companies (Top 10K),[],0,[],0,[],0
Wellness Companies With Fewer Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Industrial Manufacturing Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Northeastern US Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,"[Northeastern, More]",2
Construction Companies With More Than 50 Employees (Top 10K),"[Construction, Companies, Employees]",3,[],0,[More],1
Greater Atlanta Area Companies With More Than $1M in Revenue,"[Companies, Revenue]",2,[],0,[More],1
Asia-Pacific (APAC) Companies With Fewer Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
East Coast Companies With Fewer Than 10 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
"Private Equity Firms with Investments in Vancouver, British Columbia",[],0,[],0,[],0
Georgia Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Retail Companies (Top 10K),[],0,[],0,[],0
East Coast Property Management Companies,[Companies],1,[],0,[],0
Information Technology Companies With Fewer Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Real Estate Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,"[Real, More]",2
Therapeutics Companies With Fewer Than 1000 Employees (Top 10K),"[Therapeutics, Companies, Employees]",3,[],0,[Fewer],1
Companies With More Than $100M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Industrial Manufacturing Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Building Material Companies With More Than 10 Employees (Top 10K),[Employees],1,[Building],1,[More],1
West Coast Manufacturing Companies (Top 10K),[],0,[],0,[],0
Southern US Residential Companies,[Companies],1,[],0,"[Southern, Residential]",2
Texas Companies With Less Than $10M in Revenue (Top 10K),[],0,[],0,[Less],1
Private Equity Firms with Investments in Colorado,[],0,[],0,[],0
Southern US Industrial Companies,[],0,[],0,[Southern],1
Machinery Manufacturing Companies With Fewer Than 50 Employees (Top 10K),"[Machinery, Companies, Employees]",3,[],0,[Fewer],1
Greater New York Area Companies With Less Than $1B in Revenue (Top 10K),"[Companies, 1B]",2,[],0,[Less],1
Greater New York Area Companies With Less Than $500M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Building Material Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[Building],1,[Less],1
"Venture Capital Investors with Investments in Menlo Park, California",[],0,[],0,[],0
Information Technology Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Asia Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Building Material Companies With Less Than $500M in Revenue (Top 10K),[],0,[Building],1,[Less],1
East Coast Industrial Companies,[],0,[],0,[],0
Private New England Companies (Top 10K),[],0,[],0,[],0
Therapeutics Companies With Less Than $10M in Revenue,"[Therapeutics, Companies, Revenue]",3,[],0,[Less],1
New England Companies (Top 10K),[],0,[],0,[],0
"Venture Capital Investors with Investments in Seattle, Washington",[],0,[],0,[],0
Therapeutics Companies With More Than 10 Employees,"[Therapeutics, Companies, Employees]",3,[],0,[More],1
European Union (EU) Companies With Less Than $1B in Revenue (Top 10K),"[Companies, 1B]",2,[],0,[Less],1
New England Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
Building Material Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[Building],1,[Fewer],1
Personal Health Companies With More Than $1M in Revenue,[Revenue],1,[],0,[More],1
European Union (EU) Companies With Less Than $500M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
New York Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Canada Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
"Venture Capital Investors with Investments in Mountain View, California",[],0,[],0,[],0
New York Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
Private Equity Firms with Investments in Greater Denver Area,[Investments],1,[],0,[],0
Commercial Real Estate Companies With Less Than $1B in Revenue,"[1B, Revenue]",2,[],0,"[Commercial, Less]",2
Commercial Real Estate Companies With Less Than $500M in Revenue,[Revenue],1,[],0,"[Commercial, Less]",2
United States Building Material Companies (Top 10K),[],0,[],0,[],0
Commercial Real Estate Companies With Less Than $50M in Revenue,[Revenue],1,[],0,"[Commercial, Less]",2
Industrial Manufacturing Companies With Less Than $50M in Revenue,[Revenue],1,[],0,[Less],1
Private Equity Firms with Investments in North Carolina,[],0,[],0,[],0
Construction Companies With Less Than $10M in Revenue (Top 10K),"[Construction, Companies]",2,[],0,[Less],1
European Union (EU) Companies With Fewer Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Software Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
Software Companies With Fewer Than 50 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
California Companies With More Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Western US Real Estate Companies (Top 10K),[],0,[],0,[Western],1
Companies With Less Than $1M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Asia-Pacific (APAC) Companies With Less Than $50M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Venture Capital Investors with Investments in Association of Southeast Asian Nations (ASEAN),[],0,[],0,[],0
Venture Capital Investors with Investments in Southeast Asia,[],0,[],0,[],0
Financial Services Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
United States Non Profit Companies (Top 10K),[],0,[],0,[],0
Non Profit Companies With More Than $1M in Revenue (Top 10K),[],0,[],0,[More],1
Southern US Consulting Companies (Top 10K),[],0,[],0,[Southern],1
Greater New York Area Companies With Less Than $50M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Illinois Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Venture Capital Investors with Investments in Singapore,[],0,[],0,[],0
Midwestern US Health Care Companies (Top 10K),[],0,[],0,[Midwestern],1
Venture Capital Investors with Investments in New Jersey,[],0,[],0,[],0
Building Material Companies (Top 10K),[],0,[Building],1,[],0
Financial Services Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Commercial Real Estate Companies (Top 10K),[],0,[],0,[Commercial],1
Private Canada Companies (Top 10K),[],0,[],0,[Private],1
Financial Services Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
New England Companies With More Than 10 Employees (Top 10K),[Employees],1,[],0,[More],1
Therapeutics Companies (Top 10K),[],0,[],0,[],0
Western US Companies With Fewer Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,"[Western, Fewer]",2
Canada Companies (Top 10K),[],0,[],0,[],0
Wholesale Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
United States Companies With More Than 500 Employees (Top 10K),[Employees],1,[],0,[More],1
Venture Capital Investors with Investments in Central Region,[],0,[],0,[],0
Information Technology Companies With Less Than $1B in Revenue (Top 10K),"[Companies, 1B]",2,[],0,[Less],1
New England Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Asia Companies With Fewer Than 100 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Western US Medical Companies (Top 10K),[],0,[],0,[Western],1
Health Care Companies With More Than $10M in Revenue (Top 10K),[Companies],1,[],0,[More],1
Greater Los Angeles Area Companies With Fewer Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Information Technology Companies With Less Than $500M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
"Venture Capital Investors with Investments in Redwood City, California",[],0,[],0,[],0
Texas Companies With Fewer Than 50 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
United Kingdom Companies With Less Than $10M in Revenue (Top 10K),[],0,[],0,[Less],1
Product Design Companies With Fewer Than 50 Employees (Top 10K),"[Product, Companies, Employees]",3,[],0,[Fewer],1
Europe Companies Founded in the Last Year,"[Companies, Year]",2,[Founded],1,[Last],1
Food and Beverage Companies With More Than $1M in Revenue (Top 10K),"[Food, Companies]",2,[],0,[More],1
Therapeutics Companies With Fewer Than 100 Employees (Top 10K),"[Therapeutics, Companies, Employees]",3,[],0,[Fewer],1
Building Material Companies With Less Than $50M in Revenue (Top 10K),[],0,[Building],1,[Less],1
Construction Companies With More Than $10M in Revenue (Top 10K),"[Construction, Companies]",2,[],0,[More],1
New York Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Wellness Companies With Fewer Than 50 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Greater New York Area Companies With Fewer Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
Commercial Real Estate Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,"[Commercial, Fewer]",2
E-Commerce Companies (Top 10K),[],0,[],0,[],0
Retail Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
India Companies (Top 10K),[],0,[],0,[],0
Canada Companies With Fewer Than 1000 Employees (Top 10K),[Employees],1,[],0,[Fewer],1
Midwestern US Property Management Companies,[Companies],1,[],0,[Midwestern],1
Connecticut Manufacturing Companies,[Companies],1,[],0,[],0
Retail Companies With Less Than $1B in Revenue (Top 10K),[1B],1,[],0,[Less],1
Private Equity Firms with Investments in Greater San Diego Area,"[Investments, Area]",2,[],0,[],0
European Union (EU) Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
"Private Equity Firms with Investments in Seattle, Washington",[],0,[],0,[],0
Illinois Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Industrial Manufacturing Companies With More Than 10 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Private Equity Firms with Investments in Texas,[],0,[],0,[],0
Asia Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Private Illinois Companies (Top 10K),[],0,[],0,[Private],1
Illinois Companies (Top 10K),[],0,[],0,[],0
"Venture Capital Investors with Investments in San Jose, California",[],0,[],0,[],0
Consulting Companies With More Than $10M in Revenue (Top 10K),[Companies],1,[Consulting],1,[More],1
Consulting Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[Consulting],1,[More],1
Electronics Companies With More Than $1M in Revenue (Top 10K),[Electronics],1,[],0,[More],1
Information Technology Companies With Less Than $50M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
Asia-Pacific (APAC) Companies With More Than 100 Employees (Top 10K),"[Companies, Employees]",2,[],0,[More],1
Retail Companies With Less Than $500M in Revenue (Top 10K),[],0,[],0,[Less],1
European Union (EU) Companies With Less Than $50M in Revenue (Top 10K),[Companies],1,[],0,[Less],1
West Coast Companies With More Than $10M in Revenue (Top 10K),[],0,[],0,[More],1
Midwestern US Industrial Companies,[],0,[],0,[Midwestern],1
Private Equity Firms with Investments in Illinois,[],0,[],0,[],0
Industrial Manufacturing Companies (Top 10K),[],0,[],0,[],0
Financial Services Companies With Less Than $50M in Revenue (Top 10K),[],0,[],0,[Less],1
Ohio Companies With More Than $1M in Revenue (Top 10K),[Companies],1,[],0,[More],1
United States Startups Founded in 2022,[],0,[Founded],1,[],0
Illinois Companies With Fewer Than 1000 Employees (Top 10K),"[Companies, Employees]",2,[],0,[Fewer],1
