Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C",0,80,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Equity Crowdfunding","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C",0,80,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Post-IPO Equity,&nbsp;Series A","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Post-IPO Equity,&nbsp;Post-IPO Debt","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private",0,64,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Series A,&nbsp;Series B,&nbsp;Pre-Seed","B,&nbsp;Pre-Seed",64,80,PERSON,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Series B,&nbsp;Post-IPO Equity",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Post-IPO Equity,&nbsp;Series A","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Series A,&nbsp;Post-IPO Equity","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Series A","Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt",0,67,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Series A,&nbsp;Series B,&nbsp;Pre-Seed","B,&nbsp;Pre-Seed",64,80,PERSON,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed",0,80,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private",0,64,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Grant,&nbsp;Post-IPO Equity",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Post-IPO Equity,&nbsp;Debt Financing,&nbsp;Seed",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C",0,80,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C",0,80,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C",0,80,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Series C,&nbsp;Series B,&nbsp;Post-IPO Equity","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Seed,&nbsp;Grant","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private",0,70,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Series C",0,80,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Series B,&nbsp;Private Equity","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private",0,64,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed",0,80,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Post-IPO Equity,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Post-IPO Equity,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt",0,46,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Series A,&nbsp;Debt Financing",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Series B,&nbsp;Private Equity","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Grant,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Post-IPO Equity,&nbsp;Grant",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private",0,64,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Series B,&nbsp;Private Equity","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private",0,64,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Post-IPO Equity,&nbsp;Debt Financing,&nbsp;Post-IPO Debt",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Post-IPO Equity,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed",0,80,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Post-IPO Debt","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Post-IPO Equity,&nbsp;Series A","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A","Unknown,&nbsp;Seed,&nbsp;Private",29,61,LAW,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Post-IPO Equity,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed",0,80,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Post-IPO Equity,&nbsp;Post-IPO Debt",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Post-IPO Equity,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A","Unknown,&nbsp;Seed,&nbsp;Private",29,61,LAW,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Seed,&nbsp;Series A,&nbsp;Series B,&nbsp;Undisclosed,&nbsp;Post-IPO Debt","Seed,&nbsp;Series A,&nbsp;Series",0,32,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Grant",Venture - Series,0,16,ORG,
"Grant,&nbsp;Seed,&nbsp;Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private",0,64,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing",0,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private",0,64,ORG,
"Seed,&nbsp;Series A,&nbsp;Series B,&nbsp;Undisclosed,&nbsp;Post-IPO Debt","Seed,&nbsp;Series A,&nbsp;Series",0,32,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A","Unknown,&nbsp;Seed,&nbsp;Private",29,61,LAW,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Pre-Seed,&nbsp;Series B","Seed,&nbsp;Series A,&nbsp;Venture - Series",0,42,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Series A,&nbsp;Private Equity","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Series A,&nbsp;Private Equity",0,92,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Series A,&nbsp;Private Equity","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Series A,&nbsp;Private Equity",0,92,ORG,
"Venture - Series Unknown,&nbsp;Grant,&nbsp;Seed,&nbsp;Series A,&nbsp;Series B","Venture - Series Unknown,&nbsp;Grant,&nbsp;Seed,&nbsp;Series",0,60,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Grant,&nbsp;Post-IPO Equity","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed",0,80,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Grant,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Post-IPO Equity,&nbsp;Grant,&nbsp;Debt Financing",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Grant,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Debt Financing,&nbsp;Seed,&nbsp;Grant,&nbsp;Private Equity",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing,&nbsp;Grant","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing",0,89,ORG,
"Venture - Series Unknown,&nbsp;Grant,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A","Venture - Series Unknown,&nbsp;Grant,&nbsp;Seed,&nbsp;Private",0,61,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Post-IPO Equity,&nbsp;Debt Financing,&nbsp;Seed",Venture - Series,0,16,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Series C,&nbsp;Series B,&nbsp;Post-IPO Equity","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Post-IPO Equity,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Private",0,64,ORG,
"Grant,&nbsp;Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A","Unknown,&nbsp;Seed,&nbsp;Private",29,61,LAW,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Seed,&nbsp;Post-IPO Equity","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Series A,&nbsp;Post-IPO Equity","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt",0,46,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Series A,&nbsp;Debt Financing",Venture - Series,0,16,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Venture - Series Unknown,&nbsp;Angel","Seed,&nbsp;Series A,&nbsp;Private Equity,&nbsp;Venture - Series",0,63,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Grant,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Series A","Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt",0,67,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Post-IPO Equity,&nbsp;Post-IPO Debt","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt",0,46,ORG,
"Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed","Seed,&nbsp;Series A,&nbsp;Venture - Series Unknown,&nbsp;Series B,&nbsp;Pre-Seed",0,80,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Series B","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Grant,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Angel","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Undisclosed","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private",0,70,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Undisclosed","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private",0,70,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Series B,&nbsp;Private Equity","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Private Equity",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Grant",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Debt Financing,&nbsp;Post-IPO Equity,&nbsp;Grant",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Grant,&nbsp;Seed,&nbsp;Venture - Series Unknown,&nbsp;Series A,&nbsp;Debt Financing",Financing,74,83,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Grant,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Series A","Venture - Series Unknown,&nbsp;Seed,&nbsp;Debt Financing,&nbsp;Private",0,70,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Series A,&nbsp;Series B,&nbsp;Grant","Venture - Series Unknown,&nbsp;Seed,&nbsp;Series",0,48,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Seed,&nbsp;Venture - Series Unknown,&nbsp;Grant,&nbsp;Private Equity,&nbsp;Debt Financing",Financing,80,89,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Post-IPO Equity,&nbsp;Seed","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Post-IPO Equity,&nbsp;Debt Financing,&nbsp;Series A",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Debt Financing","Venture - Series Unknown,&nbsp;Seed,&nbsp;Private",0,49,ORG,
"Venture - Series Unknown,&nbsp;Debt Financing,&nbsp;Private Equity,&nbsp;Seed,&nbsp;Grant",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Private Equity,&nbsp;Series A,&nbsp;Seed,&nbsp;Post-IPO Equity","Venture - Series Unknown,&nbsp;Private",0,38,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Private Equity",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Private Equity",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Series B",Venture - Series,0,16,ORG,
"Venture - Series Unknown,&nbsp;Seed,&nbsp;Grant,&nbsp;Series A,&nbsp;Private Equity",Venture - Series,0,16,ORG,
